property_CpG_Abs,property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_cGAMP_Abs,property_cGAMP_Lum
0.1639929421741564,-0.10167289022064696,0.0602726138207047,0.0341573110089719,0.07275612771600592,-0.019074750316280475,0.027311616509142156
0.1175044893304159,-0.059506122908079995,0.06346555067323678,-0.0178885136915099,0.040553848068462184,-0.07298508449998287,0.0075880009877759
0.07426958065104028,-0.012738307507858426,0.03473439845166004,0.00655026086265087,0.04715326578144874,-0.04103658449549363,0.015302616836392224
0.07055664402510053,-0.1077156110864812,0.0780326478838157,-0.07580663900149576,0.06432599382742299,-0.018684555189070418,0.0987922507887411
0.11199976480816687,-0.032006973188400956,0.0668882784414111,0.03616649321891874,0.06067696109445808,-0.015319304167137116,0.07335941745608998
0.19028311757751326,-0.09285270391681677,0.0642194535630064,-0.052157657441306515,0.07724308890771447,0.013674339335139174,0.09737866556634123
0.13156922773492075,-0.048190504383340604,0.013278567511181172,-0.03894336259021114,0.030742935929811255,-0.047594243177268236,-0.011286240560798078
0.0984361148294598,-0.07462416482728829,0.04548248424302759,0.01639773835442082,0.03325476165945751,-0.030566373671440328,0.09832460810907573
0.11276131852763127,-0.06959821139852274,0.15298399970620447,-0.013897592874596354,0.08560167464964519,-0.02766039722084379,0.11304906505577972
0.05406963472701176,-0.06536634509654715,0.06940495667217783,0.015478440687636486,0.06474661034711393,-0.048818362510504754,0.06601653541155261
0.18604123032646758,-0.03552656942679944,0.09370012894546442,0.04610650294238672,0.04792877170923182,-0.042510710503131044,0.11107137982869664
0.10904699951005925,-0.09691780664797522,0.06435236255877785,-0.06436425856237493,0.07472016480020371,-0.04052317429521657,0.06746988675782539
0.1151237710730989,-0.05662887068663003,0.10691069314677182,-0.059587363879548993,0.0994489983535326,-0.017583172576967954,0.1353790083205727
0.08084337798056851,-0.06099724678296514,0.09311046991784788,-0.023402473788169953,0.08925673189312178,-0.0405248858184446,0.0948527473446702
0.16220689703577462,-0.1117153921070253,0.04413069542087411,-0.04132259563221097,0.08233581454849837,-0.06322191369312091,0.08359986525128127
0.005261166199844403,-0.05737190400280601,0.06569517897485377,-0.003883135569858309,0.06244153879383707,-0.04530429226013788,0.11412436789349456
0.1342112886793344,-0.04461535945935036,0.040782700295714736,-0.06917767591840418,0.04391191584920984,0.00849403365871415,-0.010779794897926465
0.13281360479105142,-0.0449740333981723,0.055723644182077314,0.0028614647101856683,0.0544012087503688,-0.040913078805364655,0.01812911778064419
0.10619544636123734,-0.08682465104635928,0.060172948512554836,-0.059632364709382824,0.07045840787286939,0.011942410847456952,0.10716805837725252
0.16068122906038895,-0.11015532808104767,0.04950267426774224,-0.0498137345082279,0.049353365635601554,-0.027869891695521787,0.010473666868189402
0.11481873175570723,-0.03597735667673496,0.06515223992622499,-0.025002249023352796,0.03230088400527398,-0.028865045030108227,0.044824014260379075
0.06071843539847466,-0.06645385860945674,0.025808664240249857,0.036701020778454274,0.012780666463992452,-0.0434778928060402,-0.0059211942842902765
0.11374388565757498,-0.11674197975858824,0.031282932500726,-0.04013252695489489,0.02904028431189909,-0.020255027703028006,0.06818765399423032
0.08743661584941731,-0.12364341010519486,0.06157995052575893,-0.012828669484792554,0.02008445319386476,-0.05876174384479427,0.0558396395309384
0.02313110501505866,-0.0794540893080331,0.035634178259719596,-0.0752748714928142,0.05537009941390347,-0.031885456720847305,0.007583577322775148
0.05111618548063357,-0.11210868965318421,0.05035240717267997,-0.06479206377766444,0.067129205591408,-0.047162081196914674,0.05649483757300655
0.11161046519503537,-0.1512987109192001,0.06726393259095698,-0.07391282078004147,0.042844926487645374,-0.04418419808334617,0.062324976748422856
0.12833612995849064,-0.04171312334730426,0.05180504306309219,-0.027492069616080084,0.041771427684317075,-0.03609492274392312,0.10612957251708599
0.06555657132354265,-0.08889390946641873,0.003737222170327681,-0.045463334180499526,0.04287676025635878,-0.019948117047664526,0.08862280445492154
0.11381917789121232,-0.09979970191386522,0.029612662526268596,-0.03554637420380646,0.04966281552037577,-0.01651750327778978,0.06521755112601324
-0.004450821973354779,-0.1259753559890282,0.08710111353695094,-0.03328391607723247,0.09086122454309042,-0.07440881819724621,0.045503366937412415
0.08353422918519993,-0.11849083665234006,0.025434584036514996,-0.0703506993388765,0.04268526104295611,0.0016427294331073927,0.0726315231528305
0.12163245615140972,-0.05585716943089225,0.03208353330153024,-0.047472188232135615,0.028079430758546797,-0.035451572144822974,0.019844582071503414
0.10960080470774047,-0.05972008449759958,0.0752289090307986,-0.08105559549298369,0.06846993929409573,-0.025678314286085024,0.047784073604683286
0.039735734398056666,-0.12860361861165015,0.0582520708229366,-0.005911784454276869,0.06202380407011765,-0.026046783536910256,0.01884923288526097
0.14138483586863282,-0.09418294693610929,0.03752568786035526,-0.06162165400609565,0.06533812901349523,-0.0782732348986992,0.04248568619676607
0.12305800207278006,-0.091168844828037,0.09545867402968544,-0.04206931083452403,0.05942110557035596,-0.028006060260866272,0.05841065396147305
0.09423276785960144,-0.06845702820800548,0.00699643978189568,-0.10337621430958999,0.01484476811108193,-0.0430995751547707,0.019231773356138238
0.10691844021921926,-0.07620042977359098,0.06331477642007055,0.0008200279726163773,0.06905947525925293,-0.04941692380046825,0.059942003567560076
0.09383309088572211,-0.06827522084381599,0.06124933202042482,0.010684026766605292,0.05701069608495524,-0.011026867829324383,-0.00047248004835220847
0.19761972527466753,0.0033784096835957067,0.03157567784182358,-0.012160194820194148,0.015400811518922697,-0.03197134288659775,0.06396112332675785
0.11458103744977821,-0.11282300152817082,0.022497538441439535,-0.014188819585596812,0.040133607724774145,-0.03652239976144278,0.05727610399106009
0.13739382648128218,-0.06970769516347985,0.09315808183866325,0.0034630678408384963,0.07263155192574722,-0.01829210892034272,0.057941387670318756
0.05116190879209859,-0.08654391611286583,0.07562165956007094,-0.04317378220980217,0.059494044695844184,-0.03845963350877568,0.09914390187431965
0.08272601764935317,-0.09958553964534334,0.06103856118753814,-0.05457529389650029,0.0707431341027912,0.0020924110832479803,0.11366236424154952
0.14548929862361404,-0.06784945600648284,0.057037497963975725,-0.012188074037077667,0.058840064953677884,-0.018194380891118245,0.016681571610907442
0.05930712086939183,-0.040927240259132525,0.0342463176001222,-0.009205580689507498,0.03747511009658677,-0.014783624504409287,0.022975117655916533
0.11227873604188676,-0.0056673160795448485,0.08825744479888342,-0.018063754906652685,0.04991810195904012,-0.04972971537752291,0.09879776556352138
0.04934140604640114,-0.14524108331423768,0.05976372976600419,-0.08507409390106702,0.04172926662359644,-0.05626904966050805,0.013374310203498663
0.09508314455580669,-0.05357159596262484,0.05291477641623943,-0.032747781095983086,0.03838726914644097,-0.009786252790391359,0.07597993494998911
0.08635621015943695,-0.09608850729576712,0.021425414422031497,-0.008902093578737169,0.039509896959329605,-0.025218817065599364,0.06744543016820459
0.06787605173018552,-0.06418633641492111,0.07452424274670855,-0.035158396155754,0.045605415179823194,-0.04899771381677387,0.0635557768218099
0.05409125613826549,-0.07715413687983674,0.06882016117550815,-0.03774407932027479,0.07665041359014046,-0.04566313000691724,0.03640471229366671
0.10975720869503636,-0.057479084906182365,0.027124835976312434,0.005385003724050597,0.0016643034650742905,-0.021357039454401816,0.07643102459965001
0.15781578328361712,-0.0681806404311005,0.04561308263481634,0.024466642839927277,0.04852175639310241,-0.04925471268127746,0.06872159051899374
0.132755329078321,-0.09518652356449131,0.07373982730237094,-0.06075497406882158,0.04097305433758669,-0.039269088494301885,0.05339708348688721
0.14109743910053651,-0.035239759738542764,0.04956231464237959,-0.009013413511054447,0.04416766769632219,0.003428420510897423,0.10469060967687616
0.025381810851651254,-0.1625468387842086,0.04140785652575896,-0.10107927457059906,0.0424088160000754,-0.002387961998336019,0.07057979595031116
0.09749312567370694,-0.08090681915359954,0.1410948868737023,-0.02229843727383618,0.09645803003951847,-0.037079182443079395,0.10740021185419191
0.07653273901685709,-0.019229655902705867,0.020472343333040044,0.004466381395374475,0.05405101715477767,-0.011300643614321926,0.04091759788725602
0.06400093252940464,-0.056397604342799834,0.024168885011672248,-0.02600289779428122,0.03748821585659978,-0.034055602257998974,0.04460514862547327
0.08570241767096298,-0.11329995355019751,0.03605753011281465,-0.06917357747765118,0.027756101161555136,-0.026957594822074826,0.05176785419482233
0.1280817168352646,-0.03162039182617726,0.05068615552108957,0.006745439684870735,0.04613777842647715,-0.017469411169142912,0.06574634256721912
0.07264034033272182,-0.038436923282508584,0.06638460507688937,-0.017999984382586653,0.038024978613312,-0.07285989172706953,0.07384043957300124
