SMILES,property_CpG_Abs,property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_cGAMP_Abs,property_cGAMP_Lum
CC(C)c1ccc2c(c1O)CCC1C3=C(CCC21C)C(=O)OC3,0,0,0,0,0,0,0
CNCCC(Oc1ccccc1C)c1ccccc1.Cl,0,0,0,0,0,0,0
COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1,0,0,0,0,0,0,0
COc1ccc(C2OCC3C(c4cc(OC)c(OC)c(OC)c4)OCC23)cc1OC,0,0,0,0,0,0,0
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0,0,1,0,1,0,1
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,0,0,1,0,1,0,1
COc1ccc(C=Nn2cc(-c3ccc(Cl)cc3)nc2N=Cc2cc(Br)cc(Br)c2O)cc1,0,0,0,0,0,0,0
CC(=NNC(=O)CNc1ccccc1C)c1ccc(Br)cc1,0,0,0,0,0,0,0
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,0,0,0,0,0,0
Cc1cc(Cl)ccc1NC(=O)c1ccc(CN2CCN(c3ccccc3)CC2)cc1,0,0,0,0,0,0,0
Nc1nc2ccc(OC(F)(F)F)cc2s1,0,0,0,0,0,0,0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0,0,0,0,1,0
Cc1ccc(S(=O)(=O)n2nnc3ccccc32)cc1C,0,0,0,0,0,0,0
Cc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,0,0,0,0,0,0,0
Ic1cccc(Cn2nnc(-c3ccccc3)n2)c1,0,0,0,0,0,0,0
CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(C(=O)OCC)CC3)ccc2c1=O,0,0,0,0,0,0,0
O=C(CSc1ccc2nc(-c3ccccc3)cn2n1)Nc1ccc(Br)cc1,0,0,0,0,0,0,0
O=C(CN(c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1)N1CCCCCC1,0,0,0,0,0,0,0
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0,0,0,1,0,1,0
COc1ccc(Cl)cc1NS(=O)(=O)c1c(C)cc(C)cc1C,0,0,0,0,0,0,0
O=C(NCCCNc1nc(Nc2cccc(CN3CCOCC3)c2)ncc1C1CC1)C1CCC1,1,0,1,0,1,0,1
C=C1C2CC3(C1O)C1CC4C5(C)CCC(O)C4(C1N(CC)C5)C3CC2=O,0,0,0,0,0,0,0
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,0,0,0,0,0,0,0
CC(=O)Nc1c(-c2ccc3ccccc3c2)nc2ccccn12,0,0,0,0,0,0,0
CCc1cc(=O)oc2cc(OCC(=O)OC(C)C)ccc12,0,0,0,0,0,1,0
COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,1,1,0,1,0,1,0
Br.CCCCn1c(=N)n(CC(=O)OC)c2ccccc21,0,0,0,0,0,0,0
CCOc1ccc(C(CN)N2CCOCC2)cc1,0,0,0,0,0,0,0
O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1cnc2ccccc2n1,0,0,0,0,0,0,0
Nc1ccc(S(N)(=O)=O)cc1,0,0,0,0,0,0,0
Oc1ccc(OCc2ccccc2)cc1,0,0,0,0,0,1,0
CCOc1ccccc1NC(=O)N1CCCC1CS(=O)(=O)c1ccccc1,0,0,0,0,0,0,0
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,0,0,0,0,0,0,0
CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,0,0,0,0,0,0
O=C(CCC(=O)Nc1ccccc1)NN=Cc1ccc(Cl)cc1,0,0,0,0,0,0,0
CCOC(=O)C1=C(N)OC(C)=C(C(=O)OC)C1c1cccnc1,0,0,0,0,0,0,0
COc1ccc2c3c([nH]c2c1)C(=O)CCC3,0,1,1,0,1,1,0
CC=CCn1c(=O)c2c(nc3n2CC(C(C)(C)C)=NN3)n(C)c1=O,0,0,0,0,0,0,0
Cc1ncc(CC(=O)N2CCC(c3ccccc3F)S(=O)(=O)CC2)s1,0,0,0,0,0,0,0
O=C(O)c1cccnc1C(=O)O,0,0,0,0,0,0,0
Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,0,0,0,1,0,0,0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0,0,0,0,0,0,0
C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,1,1,0,1,0,1,1
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,1,0,0,0,0,0,1
COc1ccc(C(C)(C#N)CC#N)cc1,0,0,0,0,0,1,0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0,0,0,0,0,0,0
Cc1cccc(Cn2cc(C=C3SC(=S)NC3=O)c3ccccc32)c1,0,0,0,0,0,0,0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1.Cl,1,0,0,0,0,0,0
O=S(=O)(Cc1cccc(F)c1)N1C2CCC1CC(Oc1cccnc1)C2,0,0,0,0,0,0,0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,0,0,0,0,0,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,0,0,0,1,1,0,0
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0,0,0,0,0,0,0
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0,0,0,0,0,0,0
CCCCOc1ccc(CC(=O)NO)cc1,0,0,0,0,0,0,1
CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,0,0,0,0,0,0,0
COc1c(C)cnc(Cn2cccc(-c3nc(C)no3)c2=O)c1C,0,0,0,0,0,0,0
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0,0,0,0,0,0,0
CC(C)(C)c1ccc(-c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,0,0,0,0,0,0,0
COCCOc1cnc2ccn(C(C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0,0,1,0,0,0,0
CCC1(c2c[nH]cn2)Cc2ccccc2C1.Cl,0,0,0,0,0,1,0
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0,0,0,0,0,0,0
c1coc(CNc2nc(-c3ccncc3)cs2)c1,0,0,0,0,0,0,1
COc1ccc(C=CC(=O)O)cc1OC,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1,0,0,0,0,0,0
CNCCCN1c2ccccc2CCc2ccccc21.Cl,1,0,0,0,0,1,1
CCC(=O)c1ccc(N2CCCCCC2)c(F)c1,0,0,0,0,0,0,0
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0,0,0,0,0,0,0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,0,0,0,0,0,0,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)cc1,0,0,0,0,0,0,0
Cc1cc(C(=O)Nc2ccccc2S(C)(=O)=O)no1,0,0,0,0,0,0,0
CN1C(=O)C(=NNC(=O)COc2cccc(Br)c2)c2ccccc21,0,0,0,0,0,0,0
CC1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12.Cl.O.O,0,0,0,0,0,0,0
O=C(c1cc2ccccc2o1)N1CC(N2C(=O)CNC2=O)C1,0,0,0,0,0,0,0
O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCCC2)CC1,0,0,0,0,0,0,0
CCOc1ccc(NC(=O)N2C3C=CCC2CC3)cc1,0,0,0,0,0,0,0
COc1ccc(S(=O)(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)cc1OC,0,0,0,0,0,0,0
O=C(Nc1cccc(Cl)c1Cl)c1cc2nc(-c3ccco3)cc(C(F)(F)F)n2n1,0,0,0,0,0,0,0
Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12,0,0,0,0,0,0,0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1.Cc1ccc(S(=O)(=O)O)cc1,1,1,1,1,0,0,0
O=C1C(=Cc2ccccc2)SC(=S)N1CO,1,1,0,1,0,1,0
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,0,0,0,0,0,1,1
CC1=C(C(=O)OCC2CCCO2)C(c2ccc([N+](=O)[O-])cc2)C2=C(CC(C)(C)CC2=O)N1,0,0,0,0,0,0,0
c1cncc(CSc2ccc(-c3ccncc3)nn2)c1,1,1,1,0,1,0,0
CCOC(=O)C1=C(Nc2ccccc2)SC(=Cc2ccc(O)c(OCC)c2)C1=O,0,0,0,0,0,0,0
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,0,0,0,0,0,0,0
CC(=O)NC(c1ccccc1)c1c(OC(=O)COc2ccccc2)ccc2ccccc12,0,0,0,1,0,0,0
COc1cc(C=NNC(=O)CSc2ccccn2)cc(Cl)c1O,0,0,0,0,0,0,0
CC(NC(=O)CCC(F)(F)F)C(=O)NC1C(=O)N(CCO)c2ncccc2-c2ccccc21,0,0,0,0,0,0,0
COC(CNS(=O)(=O)c1ccccc1Cl)c1cccc(F)c1,0,0,0,0,1,0,0
CN(C)c1nc(CNC(=O)c2cnn(-c3ccccc3)n2)nc(N2CCCC2)n1,0,0,0,0,0,0,0
COc1ccc(OS(=O)(=O)c2ccc3cc(OC)ccc3c2)cc1,0,0,0,0,0,0,0
CNC(=O)C(NC(=O)C(CC(C)C)C(O)C(=O)NO)C(C)(C)C,0,0,0,0,0,0,0
COc1ccc(S(=O)(=O)NC(C)C)c2ccccc12,0,0,0,0,0,0,0
CC(NCCc1c[nH]c2ccccc12)=C1C(=O)c2ccccc2C1=O,0,0,0,0,0,0,1
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,0,0,0,0,1,1,0
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,0,0,0,0,0,0,0
COc1ccc(-c2nc(CNC(=O)C3CCN(c4cc(C5CC5)ncn4)CC3)cs2)cc1,0,0,0,0,0,0,0
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,0,0,0,0,0,0,0
CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,0,0,0,0,0,0,0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cccnc1,0,0,0,0,0,0,0
COc1ccc(OCCSc2nc3ccccc3n2CCO)cc1,0,0,0,0,0,0,0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0,0,0,0,0,0,0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12.Cl,0,0,0,0,0,0,0
O=C(c1ccc(C(F)(F)F)nc1)N1CC(n2cc(C3CC3)nn2)C1,0,0,0,0,0,0,0
CCOC(=O)C(=NNc1ccccc1[N+](=O)[O-])C(=O)CSc1ccc(C)cc1,0,1,0,0,0,1,1
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,0,0,0,0,0,0,0
N#Cc1ccc(COCC2OC(n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)C(O)C2O)cc1,0,0,0,0,0,0,0
CCCC1=NN2C(=N)C(=Cc3cccc(OCc4ccccc4F)c3)C(=O)N=C2S1,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc(Nc2ccccc2O)c2nonc12,0,0,0,0,0,0,0
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O,0,0,0,0,0,0,0
COc1ccc(N(CC(=O)Nc2ccccc2C(F)(F)F)S(C)(=O)=O)cc1,0,1,0,1,0,1,0
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0,0,0,0,0,0,0
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2C1CCCCC1,0,0,0,0,0,0,0
O=C1c2ccccc2C(=O)C1c1ccccc1,0,0,0,0,0,0,0
CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0,0,0,0,0,0,0
O=C(Nc1ccc(F)cc1)c1ccco1,0,0,0,0,0,0,0
Cc1cc(OC(=O)C2CCCCC2)c2c3c(c(=O)oc2c1)CCC3,0,0,0,0,0,0,0
CCOC(=O)c1c(C)nn(C2CCCCC2)c1N,0,0,0,0,0,0,0
Cc1cc(O)nc(NN)n1,0,0,0,0,0,0,0
CC(C)CC(C(=O)Nc1cccc(O)c1)N1C(=O)c2ccccc2C1=O,0,0,0,0,0,0,0
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0,0,0,0,0,0,1
O=C(NC1CCOCC1)N1CCOC(c2cc(Cl)cc(Cl)c2)C1,0,0,0,0,0,0,0
CC(Oc1ccccc1)C(=O)NCc1cc(-c2ccncc2)n(C2CCCC2)n1,0,0,0,0,0,0,0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,0,0,0,0,0,0,0
CC1CC(C)CN(C(=O)CSc2nnc(Cc3ccccc3)o2)C1,0,0,0,0,0,0,0
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0,0,0,0,0,1,0
O=C1CN(CCC2=CCCCC2)C2CS(=O)(=O)CC2N1c1ccc(Cl)cc1,0,0,0,0,0,0,0
O=S(=O)(NCc1ccccn1)c1cccc(Cl)c1,0,0,0,0,0,0,0
c1ccc(CN2CCN(c3cc(-c4cccnc4)n[nH]3)CC2)cc1,0,0,0,0,0,0,0
Cc1cc2ncn(CC3CCN(C(=O)COc4ccc(F)cc4)CC3)c2cc1C.O=C(O)C(=O)O,0,0,0,0,0,0,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,1,0,0,0,0,0,1
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0,0,0,0,0,0,0
Cc1ccc(S(=O)(=O)O)cc1.NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,1,1,1,1,1,1,1
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,0,0,0,0,0,0,0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,0,0,1,0,0,0,0
Cn1cnc(N)c2ncnc1-2,0,0,0,0,0,0,0
COCCNCCOc1cc(C)c(Cl)c(C)c1,0,0,0,0,0,0,0
CCN1C(=O)CC(NCCc2ccc(S(N)(=O)=O)cc2)C1=O,0,0,0,0,0,0,0
CCOC(=O)C1=C(C)N(c2ccc(OC)cc2)C(=O)C1=Cc1ccc(C(=O)O)cc1,0,0,0,0,0,0,0
Br.O=S(=O)(c1ccc(-c2csc(Nc3ccc(Br)cc3)n2)cc1)N1CCCC1,0,0,0,0,0,0,0
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,0,0,0,0,0,0,0
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0,0,0,0,0,0,0
CC(C)(C)c1cc(C(=O)NN=Cc2ccc([N+](=O)[O-])cc2)[nH]n1,0,0,0,0,0,0,0
CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,0,1,1,1,0,0,1
CC(=O)Nc1cccs1,0,0,0,0,0,0,0
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0,0,0,0,0,0,0
O=S1(=O)N=C(NN=Cc2ccccc2O)c2ccccc21,0,0,0,0,0,0,0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,0,0,0,0,0,0,0
Cc1cc(CCNC(=O)c2cc3ccccc3s2)nn1C,0,0,0,0,0,0,0
CCC(C(=O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,0,0,0,0,0,0,0
CCOC(=O)c1ccc2nc(NC(=O)c3ccco3)sc2c1,0,0,0,0,0,0,0
CC(C)(C)c1cc(NCc2ccccn2)n2ncc(-c3ccc(Cl)cc3)c2n1,1,1,0,1,0,1,1
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CCNCC3)c(F)c21,0,0,0,0,0,0,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0,0,0,0,0,1,0
Cc1cc(NC(=O)c2ccoc2COc2ccccc2)no1,0,0,0,0,0,0,0
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,0,0,0,0,0,0,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1,1,0,1,0,0,0
CCOC(=O)C(C)N(c1ccc(OC)cc1)S(C)(=O)=O,0,0,0,0,0,0,0
Cc1cc([N+](=O)[O-])c(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1-c1cccnc1,0,0,0,0,0,0,0
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O.O.O,0,0,0,0,0,0,0
CCC(=O)Nc1ccc(S(=O)(=O)NCC2CCN(Cc3ccccc3)CC2)c(C)c1,0,0,0,0,0,0,0
Clc1ccc(CN2CCN(c3ncnc4scc(-c5cccs5)c34)CC2)cc1,1,0,0,0,0,0,0
Cl.O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,0,0,0,0,0,0,0
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2.Cl,0,0,0,0,0,0,0
O=C(NN=Cc1c(Br)sc2ccccc12)c1cccc(Cl)c1,0,0,0,0,0,0,0
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,0,0,0,0,1,0,0
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,0,0,0,0,0,0,0
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,0,0,0,0,0,0,0
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0,0,0,0,0,0,0
OCCSCCc1ccncc1,0,0,0,0,0,0,0
O=Cc1ccc(OCc2cccc([N+](=O)[O-])c2)c(Br)c1,0,1,0,0,0,0,0
CCOC(=O)c1sc(NN=Cc2cccc(Cl)c2)nc1C,0,0,0,0,0,0,0
O=S1(=O)N=C(SCc2ccccc2)Nc2ccc(Cl)cc21,0,0,0,0,0,1,0
CCN(CC)c1ccc(C2Nc3ccccc3-c3nnc(SC)nc3O2)c(OC)c1,0,0,0,0,0,0,0
Cc1cc(C)n(N=Cc2c[nH]c3ccccc23)c(=O)c1C#N,0,0,0,0,0,0,0
COc1ccc(CCC(=O)NCc2nc(N(C)C)nc(N3CCCCC3)n2)cc1,0,0,0,0,1,1,0
O=C(NCCN1CCN(c2ccc(F)cc2)CC1)c1ccno1,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc(Nc2ccccc2-c2ccccc2)c2nonc12,0,0,0,0,0,0,0
NC(=O)c1cc(NC(=O)c2ccc(Cl)c(Cl)c2)cc(C(N)=O)c1,0,0,0,0,0,0,0
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,0,0,0,0,0,0,0
C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12.Cl,0,0,0,0,0,0,0
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,0,0,0,0,0,0,0
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,0,0,0,0,0,0,0
COc1ccc(C(C)NC(=O)c2[nH]nnc2-c2ccc(F)cc2)cc1,0,0,0,0,0,1,0
O=[N+]([O-])c1cncn1CCN1CCOCC1,0,0,0,0,0,0,0
Br.Fc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,0,0,0,0,0,1,1
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0,0,0,0,0,1,0
CCOc1ccc(N=Cc2c(Nc3ccc(OCC)cc3)nc3ccccn3c2=O)cc1,0,0,0,0,0,0,0
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O.O=S(=O)(O)O,0,0,0,0,0,0,0
NCC(O)CNCCc1ccccc1,0,0,0,0,0,0,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C)cc1,0,1,0,0,0,0,0
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,0,0,0,0,0,0,0
COc1cc(/C=C/C(=O)O)cc(OC)c1O,0,0,0,0,0,0,0
O=C(Cn1c(C(F)(F)F)nc2ccccc21)c1ccc(OC(F)F)cc1,0,0,0,0,0,0,0
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,0,0,0,0,0,0,0
CC(C)(C)n1cnc2cc(N=Cc3ccc(Cl)cc3)ccc21,0,0,0,0,0,0,0
COc1ccc(-c2[nH]c(-c3ccccc3)nc2SCC(=O)NC2CCCC2)cc1,0,0,0,0,0,0,0
Cl.N=C(N)NCCCCC(N)C(=O)O,0,0,0,0,0,0,0
Cc1cccc(OCCCSc2nc3ccccc3[nH]2)c1,0,0,0,0,0,0,0
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0,0,0,0,0,0,0
CNCCc1ccccn1.Cl.Cl,0,0,0,0,0,0,0
O=C(CSC1CCCCC1)Nc1ccc(Br)cc1,0,0,0,0,0,0,0
CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O,0,0,0,0,0,0,0
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0,0,0,1,0,1,0
CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(O)CC(O)(C(F)(F)F)C(F)(F)F)CCC12,0,1,0,1,0,0,0
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0,0,1,0,0,0,0
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0,0,0,0,0,1,0
Cc1ccc(CCC(=O)N2CC(N3C(=O)C4CC=CCC4C3=O)C2)cc1F,0,0,0,0,0,0,0
Cc1cc(C)c(NC(=O)c2ccc(Oc3nccs3)cc2)c(C)c1,0,0,0,0,0,0,0
COc1ccc(CCNC(=O)NCc2nnc3n2CCC(C(F)(F)F)C3)cc1,0,0,0,0,0,0,0
BrC1C(Br)C(Br)C(Br)C(Br)C1Br,0,0,0,0,0,0,1
CCN(CC)c1ccc(C=NNC(=O)c2ccccc2)c(O)c1,0,0,0,0,0,0,1
Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,1,0,0,0,0,1,1
CN1CC(c2ccccc2)OC1=O,0,0,0,0,0,0,0
O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccno1,0,0,0,0,0,0,0
O=C(Nc1ccc(F)c([N+](=O)[O-])c1)c1cccs1,0,0,0,0,0,0,0
CNS(=O)(=O)CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1.O=C(O)/C=C\C(=O)O,1,1,1,1,0,0,1
Cc1csc(-c2nc[nH]c2-c2ccc3ncsc3c2)n1.Cl,0,0,1,0,0,0,1
O=C(NC1CC2CCC1C2)c1ccccc1,0,0,0,0,0,0,0
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0,0,1,0,1,0,0
COc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,0,0,0,0,0,0,0
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,0,0,0,0,0,0,0
CCOC(=O)CC(C(=O)OCC)P(=O)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0
COC(=O)C1=CN(CC2CCCO2)C=C(C(=O)OC)C1c1ccccc1Cl,0,0,0,0,1,0,0
CC(C)Sc1ccc(CC(=O)Nc2cnoc2)cc1,0,0,0,0,0,0,0
CCOc1ccc(C=Nc2cccc3ncccc23)cc1,0,0,0,0,0,0,1
O=C(Nc1nccs1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,0,0,0,0,0,0,0
CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,0,0,0,0,0,0,0
N#Cc1cc(OC2CCSC2)nc2ccccc12,0,0,0,0,0,0,0
Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1,0,0,1,0,0,0,1
Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1,1,0,0,0,0,0,0
NN=C1CCCc2c1[nH]c1ccc(Cl)cc21,0,0,0,0,0,1,0
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0,0,0,0,0,0,0
C=C(Br)Cn1c(COc2ccccc2)nc2ccccc21,1,0,0,0,0,0,0
Br.CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.O.O.O,0,0,1,0,0,0,0
CCOc1ccccc1NC(=O)NCCc1csc(-n2nc(C)cc2C)n1,0,0,0,1,0,0,0
O=C(O)CCCCCN1C(=O)C(=Cc2cn(-c3ccccc3)nc2-c2cccs2)SC1=S,0,0,0,0,0,0,0
