property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_CpG_Abs,property_cGAMP_Abs,property_cGAMP_Lum
0.7427668513100918,0.613617436996972,0.44326574423201165,0.9407800684176825,0.33709507691891455,0.6851296296248288,0.06662746871266799
0.6156024742238743,0.5533787895773167,0.3469925371142654,0.3652131516781198,0.3853195979308971,0.4675620764583591,0.0824017111351036
0.20822262726966867,0.2247766532631345,0.4365032781729944,0.4358830365431488,0.2375653706095553,0.6710952393756986,0.1367628984784913
0.6217530633647046,0.13123923895699235,0.18926153087240358,0.4058583692420801,0.16287470212840433,0.7895139762085119,0.09807915605545119
0.4352441481930115,0.3459172208199698,0.4284578523036516,0.6888518740562845,0.21678643126407315,1.7574765582206209,0.08350393999796958
0.8926000349790252,0.3261992436879739,0.14388994715532055,0.258838357935065,0.1253212178042349,0.1852344126518458,0.3077147815967769
0.5041533710940339,0.1778735350106213,0.5224376644302684,0.4787934632914695,0.3301642573459593,0.7207024619641216,0.09627530515672945
0.23760560770041636,0.16263336936143952,1.4345173225702708,0.46149347567634125,0.2237148609488117,0.6704077619468525,0.1349605438073394
0.2683535606729505,0.44196696418837894,0.48241956555248267,0.47289057727477934,0.22438375596357366,0.9011122184913718,0.06414628029671554
0.19402289945589798,0.1683548144517542,0.39584556364801443,0.3363328195910779,0.21714321210422624,0.6702539912130823,0.11766511018926627
0.7053568265445866,0.5025070348625571,0.15454889910044994,0.20534064601151827,0.12063450789306009,0.1785417671525026,0.29153565117456426
0.2983784119761773,0.37319173005691286,0.21558098191097497,0.5815004456960233,0.2777881866468041,0.6579374051256843,0.21445333561966612
0.5318079439960769,0.2624561110429403,0.243543070677443,0.5396819892467428,0.15894167341390625,0.7860662532916036,0.07988456852711022
0.382398461348599,0.3068544233788752,0.19705407836320873,0.33729148346678733,0.20996573226349355,0.9882883793716442,0.11858497326845882
0.2942766263445459,0.255502795709517,0.1748068736450408,0.37071162691352894,0.210096317894341,0.9455631944746238,0.17329366862058154
0.2430651347502783,0.2291202215137472,0.28533870423018487,0.21629370857200322,0.2318963402733408,0.24352742528478727,0.07087073393753282
0.26705651903260763,0.19604884710663048,0.263120155241335,0.4607064740622865,0.15664750582566064,0.19433261779631195,0.06734409555044532
0.30571997409700474,0.3067677248392662,0.3715837742494316,0.5644675826844595,0.7517173966810402,0.43263199251089424,0.07318359558663909
0.6156572327258253,0.3938660028406184,0.1662284140557712,0.19572627328773093,0.16861801285278177,0.15224757266594063,0.6157651639328869
0.7170702347717465,0.5955280682375985,0.12962590470139632,0.20147569553414998,0.06958164844410096,0.17854803845619122,0.15771658038523317
0.31433660910532985,0.5360992972894645,0.2822456758680996,0.2672650791885551,0.33894681369325363,0.4401361889264635,0.05366233186944988
0.6310912365212041,0.47685041364078695,0.19641265901605973,0.26231944724838047,0.15036882728676726,0.14675053647086422,0.42078920503242523
0.45462284099653105,0.25874449804791144,0.13879883733160409,0.3275459309713072,0.46403443642563375,0.152885664346892,0.2799088492076226
0.696623554138454,0.815527051010994,0.15541580594044055,0.37063555268077525,0.18035966230620054,0.1801688831230912,0.5061544491907047
0.7412393129238487,0.8791913357274471,1.8141635059209626,0.271428024761558,0.42493874306700924,0.4523450011852983,0.06197982221730987
0.8903132049830527,0.17818057856979255,0.8514274876803707,0.6413134162119731,1.5759776218577617,0.19868724320860257,0.270104514298748
0.22860122259209095,0.18508681841676144,0.2766108939001576,0.35611812938705767,0.15638633365019217,0.19733959429640635,0.11320405298493695
0.23021550109873773,0.2714216742056186,0.38459933725530954,0.577243536610117,0.1966855082261459,0.19545225708855724,0.06963262234812084
0.2990577167494618,0.2876026347544645,0.4281258307726491,1.0737409448009112,0.2501511954133097,0.3192570525668495,0.12045987813796752
