property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_CpG_Abs,property_cGAMP_Abs,property_cGAMP_Lum
-1.429966884610187,0.009896686026589037,-0.7195079974432566,0.2547284796692793,-0.9320858666430258,-1.5814934540386967,0.29799571229960564
0.337252448094059,0.7773493066290015,-0.35797391429978903,0.20273661618604388,-0.1404707752053552,-1.4243628043942453,-0.16798817485407633
-1.022424698380503,1.0258742860376215,0.4530660991000042,1.4225257343313367,-0.5240558192033222,-1.2286394954442446,-0.10020352861066521
-0.4161921459192537,-0.032374031147568955,0.06122440374507768,-0.7505117219978242,0.1798373619465774,-0.6716100294906373,0.05370815762084218
-0.6608942764244208,0.06861551313327352,0.398299354328357,0.9454603716821603,0.27578892864588495,1.4933536755331227,0.2933981882664247
2.8699121422961453,-3.2234724146492897,2.5040605085615537,-3.6666334295333867,1.5330105643055083,1.0106361801995456,-3.4081121192345707
-0.2779682100200202,0.34908735453925777,0.653986608488224,0.4909309457236145,-0.22587387261991115,-0.022220891043811794,0.048949676699675385
-0.7631800693579701,0.1744173882968904,1.090483266177305,-0.23516119235912172,-0.08297351765635513,-1.65504753811217,-0.4154418141282786
-0.0012529581322953981,0.5181527642810242,-0.15481068770854087,0.4135770780864512,0.09470518099069783,-0.07123420239687361,0.367933350814733
-0.6483100922914622,0.7645775912608518,0.3663891745094195,0.9612142914347431,-0.5105116817065646,-0.6688071379585386,0.4071926992756328
0.604569599593999,0.3428959311567818,-0.4655446092960282,0.2356792749186414,-0.03591468878733574,0.020058293593796683,0.5022228127143311
-0.16455510388360906,-0.06705255258190794,-0.2715561566111908,-0.7542309426449846,-0.0252752792131436,-0.04492784669276783,0.4563806807216358
-0.20379506977486692,-0.05440082790140262,-0.11418215841138202,-0.4258193691867407,0.6916699838136923,-1.1287692254735384,-0.4055775808383518
0.16929415248338697,-0.08215702491763305,0.42573157054093086,-0.373832488652695,0.7492989102641989,0.2584134728404814,0.16651823342894229
-0.06092893619501395,-0.14424079874935225,-0.2226267631523931,-0.11982117319711359,0.3596730359153759,1.3224699117427614,0.49092315075168397
-0.08362863585889438,0.9057556094124841,-0.5388284776122279,0.1908284437729727,0.09079011672934657,-0.28738293363065026,0.06518347564617531
0.5685990117848075,1.15554552899937,2.2644577108825596,0.5505077844665399,1.7961918343551764,0.011426362984587527,-0.343784662440496
-0.344440829999723,0.16371957117952662,-0.2028364871243849,0.454992755349029,-0.10268317849058288,-0.8374583591701245,-0.1505441669180294
-0.9073362460669057,0.35356796355953757,-1.1242341601192056,0.45170918143886907,-1.0068620226730962,0.34694558133820086,0.08450265658714903
-0.07384210298943567,-0.09638080423381393,0.009348207077572255,0.02396936542859216,0.244183574287213,-0.030333747267233067,0.5166596621375218
0.17438758057085058,1.0346805954925296,-0.5538670275917216,0.13399584810464105,0.3601225156312648,-0.2057326075410597,0.397249862886327
1.1240725070698738,-0.16205189644394377,0.10029653254070121,0.8551046187313923,0.5486841074524683,0.31130028363620105,0.41151214675831016
0.6145060586257927,-0.1729797995316926,0.029769796234987954,0.8802732808996653,0.30942285353477483,0.4531514005927471,0.48343669880137013
0.9065712336376198,0.45032657740086296,0.02869497271003404,0.6769204487393742,0.45815188695068154,0.2791713332221343,0.4711688248713017
0.4953779195665714,0.8031431104370158,2.489135228687931,-0.17262290534432892,0.24955847131137168,-1.0825425633008983,0.24140232669221381
-0.4577987817325753,0.7405594711739035,-1.4581941015165842,0.43127030208200884,-0.9187684469070506,-0.2667172821551903,0.15700222694949373
0.6386511930137693,1.1156657761899997,0.3810484684903067,0.6147916231900166,0.4479375116262035,0.5746693695664583,0.9099700335796633
0.16150520577920108,0.9921926065119433,-0.8293220620419868,0.3256285119163966,0.10983915038013986,-0.4735137545838937,0.3562035656298597
0.19235179389059395,0.41099409896190364,-0.3275919206252416,-0.08998715272942248,0.160304659798101,0.17486321585087164,0.47758677243702835
-0.15716302097783288,-0.22815728985419162,0.8984887967601785,-1.0685293474839912,-0.5789046808860805,0.8263654344517899,0.44746615081977165
0.4224511243668079,-0.15641864459093197,1.0411103107040875,1.097370646393617,-0.307352788782785,-0.0752380036252023,0.039604391864345334
1.487841947213401,-0.3229100613250045,2.7926933194930412,-2.463663813915364,1.651673947319882,5.690881827939055,-1.3086893522534497
0.6677144246752827,0.7206427320274681,1.2755444460141254,0.480462887236093,-3.9726526290905984,0.14887881070669273,-0.934071939324051
-0.2760328433034129,0.09218491848881008,-0.3840324069360033,0.08902782896569518,-0.5689011721319552,-0.16177017642994984,0.180602748206287
1.4031476941384229,0.14836358424518423,0.23318879266850245,0.14200690747483782,0.48346513118466095,0.3659136190441591,-0.7999662227541834
-0.5876161681664605,-0.11278325671301283,0.1940421843596202,-0.41383235718621203,-0.16172142946129045,0.14951742213415903,-1.2309845761717977
0.11983444446147527,0.16321243356356063,-0.37563470368597107,0.12781511261748987,0.4450294224751201,-0.3519976351109253,0.4312179769637098
0.5142554937035572,-0.6221859308398179,0.054323438761923526,0.5118148168992976,0.8394855006121983,0.2982478253907404,0.07627526731283235
-0.07884777880243848,0.3549036175603166,-0.3911168438351063,0.09089431516169952,0.10851764811347463,0.14048607904682306,0.509505565066982
0.009321377001980097,0.32881406149662734,-0.09664910787462307,-0.060265101163084055,0.43178475500240343,-0.017053446444361447,0.5158804141275206
-0.16362448928844586,-0.18682411172251803,-0.22081405132627854,-0.49723069575345985,0.2662936956614696,0.23071969801164982,0.3959673870886639
0.18850973438638075,-0.22777083121746994,0.10982202138815748,0.9063129470174823,0.5506145340338024,0.3401076266646009,0.8338118432595107
-0.11875240388844277,-0.14348475647972006,3.5540468543990964,-0.1046082231705329,-0.34933961932485436,-0.1614582248818093,0.254891786086777
-0.26835140180101114,-0.8107883533644027,-0.02559296039722522,-0.25573728961738657,-1.6152522541759156,0.34687061874068376,-1.2471913004247404
0.9587143164869036,-0.04554280040660251,-0.14485017878241985,-0.4889838155716323,0.3921115068213704,0.3635371865477825,0.5318455397783356
-0.8475416348375505,0.8689589095908118,0.27163660304710224,1.393700593830883,-0.2691790779606745,-1.0804728373376404,0.34077065763628145
0.27432315175457656,0.7077230665951765,0.006770911998551534,-0.18494959210250017,0.6185704717129857,-1.1734544424381237,0.29103484524094264
-0.023124271397771623,0.6383877589125027,0.33112801991619567,-0.018621418993375938,0.3322688346686963,-0.5239667372312272,0.2261694510047508
0.4812399125308715,-0.18782673148017384,-0.046313431588150995,0.31824536843237305,0.5532812045066142,0.6055328633776438,0.24946573148536333
0.42022392930915625,-0.5893345545190262,0.8252899171123853,-0.2160838025062687,2.0979910427274002,-0.5133871087032448,-0.9080827167557142
0.013214038677747949,-0.22864676660234357,0.06927811864614639,-0.7397777924961414,0.4370440816953949,-1.5280361224181678,-0.9812627939640473
-0.11827573350780295,-0.6935189762113907,1.3694610407527215,-0.29418886378748993,0.7862122594843282,0.3613789310730882,0.17254381989569614
-0.16138866859213466,-0.1615099962418318,-0.27088337169650833,-0.5004413065979169,0.41900384844777394,0.19589132635832596,0.43398698579318706
0.13979439192899984,0.3067444642384354,-0.030289087865720942,0.9568604867651636,-0.16274052046325566,-0.5160674955466763,0.33929038042813364
-0.2632216880337853,-0.031217842269263177,-0.03934561028608806,-0.16511994220983647,0.2560684171987394,0.011663132840327255,0.4749109027011558
-0.1436773065590604,0.06948877251728472,1.2975694021940256,1.0635412969659248,-0.1679900071417029,-0.17611129563254077,-0.0244325410364744
0.20101993020292344,0.7455515128058746,-0.05532060057119261,-0.06820031408548842,-0.3630349740657743,-0.017238583183845916,0.3747670919430894
0.18631324516185768,0.32689210829966275,-0.03965188072375671,0.24560636007107767,1.1473116200780735,-0.28681129575293424,0.28070875565260095
-0.06609154483974743,0.3156797709411439,0.01356051300364141,0.47935891828926297,0.018510353291150857,-0.32271914121235207,0.04950603305419538
-0.04010648655324111,0.4332852353810097,-0.25673349380347277,0.2098185894476269,0.8868237050485371,-0.5987359757226092,0.22537053782988456
-0.38460937485808394,0.12765817783090908,-0.532744415732505,0.355427535819138,-0.011674404265476704,-0.04729238983067354,0.4162975956604989
0.2859553549962561,0.2781133657120125,0.03915909648620481,0.10909679036318251,0.09769155604410343,-0.003213292603787962,0.15123705459577788
0.38743891983021894,-0.10642138811557927,0.6765770232517231,0.05107022856998228,-0.6853255163724877,0.6301270863611989,0.34634302392349003
-0.11135673678332272,0.26279027807763455,0.230230060167422,-0.06316361412205304,0.2626127480722439,0.0006012401503511694,0.4303578532301217
0.05463589821705706,0.18168443199856002,-0.19562675949948086,-0.0990904181079871,0.846117764565977,0.2869244940754113,0.3929487365014714
-0.36136512486170036,-0.04394863403825399,0.10566101091803244,-0.023588507418171704,-0.033488103358590905,1.1032333771673872,0.4124047696982347
-0.10758083525286025,-0.047842436778972305,-0.3576519540458589,-0.11931100614636198,0.5512891471979943,5.596731816953082,0.6774746770532664
0.0739837947090448,-0.4668296379158588,0.06164654050455088,-0.1441585810153666,-0.18188816017570075,-0.0448416342272351,0.2613590430477536
-0.6094501740824876,-0.22553672255513688,0.890170861837101,-1.347179940236384,-0.872299427156687,-0.7128942168428023,-0.4465075678001148
0.1496457786214065,0.38681848053138795,-0.13241937883628024,0.16152325604704035,0.43925103039154056,0.49227289583481315,0.5624911198553976
-0.9222346969934205,-0.028943780719473802,-0.6671248707829119,-0.35732757173121893,0.1757969079417832,-0.20670787176627928,0.285536162349337
0.007254883400512649,0.5211752282107225,-0.10015707202680449,0.8655466560924284,-0.17053807750302244,-0.33541764132016827,0.09473412638045271
-0.07109042517303883,0.6661586834242256,-0.6036568952019986,0.3434495013157662,0.3434947025964703,-0.015440870217625786,0.3192671188254396
-0.05527366995762857,0.463560404544061,-0.23293991187975677,0.7534326041261954,0.16174563218169324,-0.14139969932007163,0.20102354311113285
1.53014176153994,-0.04582640101629317,0.017945762869266135,0.035540848642479646,1.0748463964423982,0.23917646218661354,-0.1710994452071663
-0.0856706894860005,-0.4257774978094648,-0.12107238247401857,-0.9188105128965699,0.16464200729064227,-0.48813672542811537,0.05151478417046862
-1.924303322400334,-2.2827609435170015,-1.2025866084805974,-0.8249036496870256,-2.083142264129305,0.35371506753242743,0.4516418710475512
0.2961837748119378,-0.19939416115574912,1.192504127812796,-0.01889431472685034,2.242857648247553,-0.661814582008506,0.3890414510194844
0.26387294871413913,1.066162645892893,-0.29316321021113534,0.12090580542499842,0.3097555482299457,-0.20522845195751097,0.43048353139651535
-0.06103041495303577,0.1701516987869376,-0.03131919165525998,-0.01286839214483765,0.7204197302799854,0.29001906644583697,0.4179536200956871
0.08773705032384053,0.2959943470785472,-0.17670446259017927,-0.1701118192832403,0.04589339580378553,0.0376994272678583,0.38112875818718334
0.12591577951689442,0.15031428517988668,-0.5802243076347404,-0.044542409997029665,0.13116703685250478,-0.05990237534834457,0.4464911091152221
0.205330345018089,0.4338914585999685,-0.15814245212247433,0.4067049514999812,0.5223989784438292,0.11919635282424497,0.4239772080115912
2.2145404556394843,1.0827202536363987,0.98479689383947,1.04128292041045,-0.2948492675937147,0.730041140347405,-1.0180198385219936
-0.0373790618933745,-0.09769078639119386,-0.3891881134488908,0.06306333604367946,0.10578703576831334,-0.6025151164066346,0.22553571729947086
-1.0905861826635361,0.03589120502060428,-0.805571464632165,0.044489923082989595,-0.6134567244878246,0.3896995374719101,0.1013339577089547
0.05522745235921766,-0.010725159076340954,-0.0247169562540108,-0.04957944396870213,0.2757230760686764,0.4698194742555588,0.5764918110711768
0.3721172858625459,0.00835538378671759,0.13996671590502424,0.9586366433644194,0.7975483420469999,0.4750276399513664,1.300996050755836
-0.5218432095302892,0.31035323902736545,-0.9348764127580617,-0.08829634566881601,0.1286049696075228,-0.27242221143562556,-0.9764057879714136
1.1288071869665564,-0.33655279143767947,1.0564445143479326,0.14378203642269746,-3.6124146797520282,0.389731292521053,0.24983522654735466
0.02162206964874674,1.1871971766037932,-0.07195467671522947,1.2369810579501517,-3.8483750007971804,-0.4128835343984303,-0.01581693836885928
-0.24243569376517074,0.43921412414126304,-0.47289686526101354,-0.5266318509882966,0.023109935370863456,-0.2544717249972877,0.2631950651276329
-1.0733178919462958,0.1922409813251639,1.7428921668486528,1.1452634215788982,-0.2879767588562409,-2.06196637873305,-0.5210578888795324
-1.353196306628265,0.08233168446884438,-1.29658167768668,-0.08467044985084163,-2.2107023154346357,-2.3745932847016205,0.3606819812283204
-0.04266512154525041,0.3546730412925848,-0.6672481826613791,0.27343327886645824,-0.17011988722886162,-1.5242645395076622,-0.76955695501639
-0.32195735956297133,0.48027517881582255,-0.9840834019215093,0.5647307276262167,-0.07125313846360985,-0.2056967451713911,0.3256835994199536
-0.4424291888730019,-0.6495785823467565,-0.15351760037133777,-0.9405851351827145,0.566087233546892,-0.12965466351168553,0.15130615102609554
0.4732744210899466,0.049414008158854654,-0.008824519314121683,-0.39179016632562785,0.2569262616058083,0.017342198066135288,0.3436282073720328
