SMILES,property_CpG_Abs,property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_cGAMP_Abs,property_cGAMP_Lum
Cc1cc(O)c(C(C)C)cc1NC(=O)c1cc(C(C)(C)C)oc1C,0.8060756596564151,-0.5950965368651594,-0.08879607683007076,2.4221026840295568,3.0964180715664558,0.5912643754171648,-0.7630184539338133
c1cc2c3c(cccc3c1)-c1nc3ccccc3nc1-2,0.22852159668543076,0.17398766786943176,0.6911395231652855,-0.051886642019968954,1.2982668965680433,-0.49264704724429126,0.3815982749678146
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,0.29791293023294607,1.2094639783126395,0.21539016895880736,-0.19141067958712477,0.313650667074875,0.11263630367945847,0.6595040805728075
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)N1CCN(c2ccccc2)CC1,0.20639031170286978,0.16482988536593562,-0.44468537785647844,0.4351647944307411,-0.44234210142753666,0.5023526021538949,0.7025344603960573
Cc1ccc(C=C2Oc3c(ccc(O)c3CN3CCN(CCO)CC3)C2=O)cc1,0.5578284305708731,-0.1071875793114062,0.8378335339896121,0.646592084491905,1.2050680322348961,-0.4004151236512787,0.44652711654760224
CCc1nc2ccc(C(=O)NC3CCC(n4cccn4)CC3)cc2s1,0.29068125523793925,0.009518563295407017,-0.18529474294350443,-0.010611107212325216,-0.5422870344189509,0.10729641339383122,0.32988452049836314
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.4292227170460744,-0.1604769130243682,-0.1659022566947647,-1.2680976620434827,-2.3530497423195693,1.1151871703760776,0.4491753464898514
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.0369371554317581,0.8226197437940566,0.5366332850506894,1.0677035163601702,0.21002937014218798,0.44530891049105686,0.7414865656237045
Brc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,-0.8378635768626835,0.03404200092525059,0.24295036013470667,0.1791495569503436,0.22678178593267398,-0.9549478094427329,-0.10576150608915486
CCc1sc2sncc2c1Br,-4.273388888744767,-0.8871628076043453,-1.0353106669278933,0.5790278501931704,-2.308413825223479,-0.6165059329859341,-1.9457199469250117
Br.COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.3110241961033118,0.27482918006447304,-2.202798868033145,-0.15639379445224658,-0.02571316335254282,0.3052132109813964,-0.0005544060598862635
Cc1ccccc1C(=O)N(Cc1cccnc1)c1nc2c(F)cccc2s1,-3.2425644298179503,-1.2052273683124453,0.07563990013739014,-2.129531577184326,-0.4463823392496553,-0.49252406328985215,1.0170963091096459
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,1.7275164719963367,1.0030554516052583,4.8964976579502775,2.1240804527634736,3.6513178905151666,-1.1006659268348533,1.6199494055212404
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,0.6077825484105037,-1.4861943721447,-2.1888257277339775,-1.018460983418809,-1.7173080888837733,-1.3454725715314355,-1.8064488846705968
CC1NC(=O)C(N)CNC(=O)C(C2CCNC(N)=N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O.O=S(=O)(O)O,0.7047738190413332,-0.03210675869556462,0.2040547189221727,-0.006825981382637913,0.49476266402502167,1.209815990812355,0.9377132287932436
c1ccc2sc(SCCCCSc3nc4ccccc4s3)nc2c1,0.5329102690105929,-0.08644560359128263,0.07637046637295149,-0.4349877111953341,-0.35728940049368063,-0.34941316798059596,0.31646910617475493
CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,0.5974078242470726,1.245790497828735,0.7533490170274966,1.426101226200554,0.6326942381078708,0.8710332854038981,-0.6936279359464341
O=C(O)c1cc(C(=O)O)c(C(=O)N(Cc2cccc(Oc3ccccc3)c2)C2CCCc3ccccc32)cc1C(=O)O,0.03385865171035652,0.5833847319854055,-0.009403499716316596,-0.5771550972183654,-0.15164295467239752,0.41008283126985384,-0.0634881449059117
COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O.Cl,-0.09831645333024255,-0.6256363290827804,0.30609199212817156,-0.14748814994344842,0.21131747218968053,0.1382336342261182,0.7285412970618966
O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,0.26245478646225856,-0.2642722430068859,-0.20462992595053234,-0.04787515622441511,-0.16970498610899745,0.005630618498036632,0.3303414594785855
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1.O=S(=O)(O)c1ccccc1,1.1351529891556578,0.648217056411156,0.3887858205074902,-0.19681809238606837,-0.004012713399027748,-0.8187143809374717,0.40347928371168246
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0.40777158920924206,0.25564633421429567,0.14888827270408456,-0.43276301843787573,-0.18520426865998268,0.23856396655900192,0.4324599817642948
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,2.7843404992885383,0.8361097674512702,-0.2758143037709398,1.1809664594799525,0.451033252747789,2.3906834335596376,-2.087190307870414
O=c1cc(O)nc(SCc2c(F)c(F)c(F)c(F)c2F)[nH]1,0.28746226535859226,-0.47567586931484074,-0.052362704455198646,0.05702043748563382,-0.16838470210035794,-0.7059344747645574,-0.47885303353429925
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,0.09127624381888068,0.5553856197325989,-0.3571083315353422,0.012981968197497765,0.7088063386594714,0.5263798219244219,0.4176804655290334
CN1CCN(C(=O)CN2C(=O)c3cccc4cccc(c34)C2=O)CC1,-0.10653150481945686,-0.21372749547943742,0.44750274334362905,-0.7194996417008196,-0.3940240810207027,-0.26707232880624027,0.35355988803411953
CC(C)(C)C(=O)N1N=CCC1c1ccccc1,-0.0036600973163872248,-0.3292477972771904,-0.30240564590318125,-0.02054265389379312,0.19067641028547663,0.3471752515551359,0.4692196614018323
CCCN1CCC(NCCc2cccc(Cl)c2)CC1,-5.928348029772395,-0.5305825223846472,0.24917339445981296,0.6217268220746075,0.1371854624188231,-0.46927088456703014,-0.3012856179543215
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,0.3779219184386117,1.9493959247370165,-0.5097312679342857,1.6596205638816406,-0.4948243527174836,0.7085152938342086,0.2563790505642973
NC(N)=O,0.33789920578633265,-0.6620602906040364,0.44337547618600526,-0.005947388300229742,-0.12708189674450182,-0.09654847241882038,0.39560873308955286
Cc1cc(C)n2nc(C(=O)NN=Cc3ccc(N(C)C)cc3)nc2n1,0.5041096051783682,0.16926855599520707,0.807727256476688,-0.45012545078677135,0.6011306890626454,0.3047183968743087,0.4052381707612923
COc1ccc(NC(=O)CN2C(=O)c3ccccc3C2=O)c([N+](=O)[O-])c1,-0.38223076723205757,-0.3396925613654349,0.6328482061752954,-0.19209657932900256,0.7670864013982127,0.8511978957472842,0.33808559544555045
O=C(/C=C/c1cccnc1)c1ccncc1,0.06856466798638079,-0.04503217665068246,0.5869077965914393,-0.36307791094552366,0.3706206884735926,0.42835547513408495,0.10526979145270687
O=C(NC(=S)Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(F)cc1,0.08468972564344271,-0.049644913554311526,0.5691350548470973,-0.4565882273765591,-0.10060710076819013,-0.022766858416799804,0.25972136876465196
Cn1nccc1C(=O)N1CCC(O)(C(F)(F)F)CC1,0.8005108968013396,-0.1561721723569646,0.28414556150079423,-0.09441909740625336,0.6019561297740771,-1.1240048555507385,0.24385555238494355
Cl.O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,0.4579332329042662,-0.17474245996407708,0.3960985174086338,0.6063522776043659,1.0586736293917698,0.26339568468756885,1.120591123089896
CC(=O)Oc1ccc2c(c1)c(C(C)=O)c(C)n2C,-0.1784101569628121,-0.2453237733003644,0.25079891797059134,-0.3134707396371366,0.5204827051174113,1.5216826244686816,-0.08361688339168592
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,-0.2864028359790333,-1.4855595535120132,-2.7754893764000377,0.0829658860446338,-1.787787243541708,-0.019650128550210193,-2.807378156324507
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,2.535199499415748,1.4404294606434314,-0.11937786498181703,0.4823400696205136,-1.1047859500475936,1.7961059350074249,0.4770995435835338
COc1ccc(NC(=O)Cc2cn(Cc3ccccc3)c3ccccc23)cc1OC,-1.051600642229452,0.5415976541671387,0.5246904405079791,1.894581372290384,0.8436600625764287,-0.5636159599184942,-0.3112064444064085
CCS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cccc(OC)c3OC)cc2)nn1,-0.004006073333197847,-0.22616307378259332,0.4313526552169495,-0.09826576411988273,0.7682936329777886,-0.25735275916886474,0.5229116034745854
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C/C(=O)O,0.7809693138933606,0.8122137211187048,0.6457276038470628,-0.6935764226454729,0.0906745911357333,-1.4215507646996761,-0.37919219184726155
COc1ccc(-c2cc(=O)oc3cc(OCc4cc5c(cc4Cl)OCO5)ccc23)cc1,-0.6022526017133348,-0.8328887102674246,0.36922453015012885,0.20721902745951917,0.21500599166383014,-0.6441202838624359,0.3803123964585014
O=S(=O)(Nc1ccnc2ccccc12)c1ccccc1,0.038571212670501384,-0.6149329936924993,0.22450780131815373,-0.44216628412542336,0.20465088220267258,-0.48863483732655,0.10293739684727866
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccccc1C(F)(F)F,0.27544202399366663,0.1652661283900826,0.4809466536915724,0.12916840924545123,0.49739737950309165,0.30362357530757345,0.41283278352049896
CCC(=O)Nc1ccc(N2CCOCC2)c(Cl)c1,0.549607936941653,-0.35029122916084365,-0.1344548157389041,0.00535878843986894,-0.2523986746388409,-0.45450402461412936,0.05447291954141665
NC(=O)NO,0.6400662793309062,0.16156364932920542,-0.9910915814849908,-0.03030991323040046,-0.3404924582738595,1.2235335947996517,0.40298397076682596
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,1.6878922126571962,5.874885907257562,-1.0602434632999878,4.007314843231334,-1.3116046402885775,1.3093691891924502,-0.5038824977820966
CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc(C)cc2)C1c1ccccc1,0.23678028687352481,-0.23929591651081555,-0.08695510982743189,-0.6568812149274198,-0.6499534836415495,4.118817794999236,0.02647070472262837
Cc1ccc(C=CC(=O)O)cc1S(=O)(=O)NCCO,0.3690162345225816,-0.5981891419612887,0.33836954701421645,0.09029872135926319,-0.35045283803527194,-0.41535804417685407,0.38989824011221813
O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0.623685227907262,0.05746719698435462,-0.1817286552474606,0.057614492693709475,-0.256824981425172,0.8167156064056353,0.2249491729905272
Cc1ccccc1-c1noc(-c2cc3ccccc3oc2=O)n1,-0.011674404265476704,-0.38460937485808405,0.12765817783090908,-0.532744415732505,0.3554275358191379,-0.04729238983067354,0.41629759566049895
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,0.35462410434689523,-0.240089226600597,-0.24045930855529427,-0.1721503733611665,-0.448945268077706,0.03402382794163524,0.36460149039159867
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,0.38052295817235776,1.0511089305772174,0.18945065903891953,-0.3009864990179869,0.21730080318076614,0.07030999717320587,0.4851617945279964
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.7763891703467537,1.3659604023314116,0.5841801182793418,4.3226139744888235,0.9823249682127678,0.06474716205428235,-0.23773135857973485
O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1,0.08785302364538435,0.6968668854883706,-1.714438082478304,-0.09426587494020938,0.06326118729335169,0.5509335369468752,0.33372912215325845
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0.3230188686200449,0.870607073821385,-0.3738577265414151,-0.1059221670148324,-0.4275330131157682,0.8345094075586776,0.5419282212112411
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,0.14468052609592058,0.8474608403306687,-0.5684119358458928,-0.46885471053687006,-0.45732294131912427,0.4451360992818884,0.2472753413710878
COc1cc(-n2c(S)nc3ccccc3c2=O)c(Cl)cc1Cl,-0.23207922456701174,1.095519562219283,-1.6141647686188179,-0.35890712666587415,0.08666170799468566,0.52366462416703,0.11889065292304417
Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F,-0.006765637512841147,0.2599909916679764,-0.10958924935770915,-0.5646529635787151,-0.1307643789973455,-0.003213292603787962,-0.6192309014759235
Cc1cc(Cl)ccc1OCCCC(=O)NO,-0.5768494366712451,-0.9930709072617331,-2.3350332290075144,0.6545017826727509,-2.2800600337184767,-1.6295915520031239,-2.552110372262868
Cc1cc(OC2CN(C(=O)Cn3nnc4ccccc43)C2)cc(=O)n1C1CC1,0.6162462821754937,0.03675437192074573,-0.11275922573597792,-0.06835598381806281,-0.3730644430047762,0.03194963823051185,0.3522901318671506
Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,-1.0645838033935147,1.008435561891139,0.8619784801879855,-0.8185559093446062,-0.4700796023884146,0.1233509603896865,-2.21697232968781
COc1ccc(NC(=O)CN(c2ccc(F)cc2)S(C)(=O)=O)c(OC)c1,-0.13625055193319507,-0.5445552403829794,0.5033636165406266,0.058086936212991463,0.7374493728843061,0.5571609475164151,0.24635671970051218
Cc1cccc(COc2ccc(C=C3C(=O)NC(=S)NC3=O)cc2)c1,-0.18946780470140337,-0.6359986680292435,-0.10703367744883624,0.4513139832131733,-0.38679931389530003,0.003777733762674584,0.06824262115027435
CC(O)(CNC(=O)NCc1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,0.24404739232126757,0.35339579636784463,0.6972707693157255,-0.7567746289356657,1.3476869142467331,0.21513497652059638,0.5671785885881636
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,-2.4108272926653824,-0.496621829514969,-0.3447201815276105,-0.7765326572950948,-0.9140735471060469,-0.383648756481699,-3.8811463106062694
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,-1.688968710650088,0.621897864963676,-0.21574068918225853,0.2906052810099629,-0.562698564821377,0.6326427420610625,0.3062557563218133
COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,0.21442659522279534,0.4081541789688961,0.33315735431186844,-0.2733249607765384,0.2747494798826796,0.42965817333860823,0.09857436309297624
CN1C(=O)NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C1=O,-0.12489516206687723,0.08947420071700245,0.5149474642026702,-0.12133543537409315,-0.41389735619179846,-0.11673355093395738,0.24343330992730527
C=C1CCC(OC(C)=O)C(C)=CCC2C1CC2(C)C,0.05047683760542247,-1.075321917364174,-0.2941029960602364,-1.4357853016272668,-1.126541633901145,-1.260935025676445,-0.39913592329253617
O=Cc1ccc(O)c(O)c1,-0.5193593075535814,-0.2633688958773491,0.2640962120673815,0.22745884688439283,0.051102505030753684,-0.11876606542953332,-0.5859234860573735
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,-0.6934303906839356,0.09984322230674868,0.33476971711580306,0.7173128547933538,0.9442262512735654,0.9733099650060155,-0.049483480759131636
Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,-0.8536074891473121,1.5988825771303412,-0.4601583669559578,-0.10048638373448796,-0.2989910137158601,0.05019404047272816,0.7146164589836653
CCOC(=O)Cc1cc(OC)c(OC)cc1C(C)=NNc1ccccc1,-0.6776285536753092,-0.8247106261910846,0.2684802186639123,-0.23548155602370147,0.004533612241472442,-1.0749812939216095,-0.0014836487222918413
Cc1cc(C)nc(NC#N)n1,0.012638776103814624,-0.26907292482351636,-0.02580876332676316,-0.2779235998908295,0.2703207602725968,-0.6281968653713397,-0.10393409925499791
N#Cc1cc(N2CCC(C(=O)N3N=CCC3c3cc(F)cc(F)c3)CC2)ncn1,0.3944560934860138,0.682643378764678,-0.10829634446189416,0.9158235804153725,0.5760950033429042,0.6227289347158408,-0.27136516651712783
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,0.579440381650858,0.27786820224715014,0.6158629982672129,0.1559969451628598,0.576125813597482,-0.9448881316624201,0.04958050399983731
CCCCSc1nnc2c(n1)OC(c1cccc(F)c1)Nc1ccc(Br)cc1-2,0.44535406128364896,-0.12057575195057929,0.5182476938034631,-0.36860232589537684,0.13505741528256993,-0.6190387889934105,0.23073187347399535
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,-5.35951701889323,1.3050153351852203,-1.5331658577696585,2.980111043197831,-0.3393586046813656,-0.3359237966645738,-1.4816489956648684
CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,0.5447486441670996,0.1754884886532173,-0.19042565745065346,-0.08677770670075036,-0.4046661467433968,-0.702061018929611,0.15852629728656634
Cc1cn[nH]c1,0.25892480414886637,-0.6148643210937921,-0.02991172242546537,-0.018534080362010194,-0.3680514831829981,0.864570648817142,0.47742320231511115
CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C,0.43870422112330726,-0.2327772927864273,0.36304310073730894,-0.09907027713057062,0.40923011459948705,0.23458168865928317,0.42109235181782956
CC(=O)Nc1ccc(C(=O)Nc2ccccc2)c(NC(C)=O)c1,0.5464862464161128,-0.7341398615693309,-0.4575049347411538,0.2581843699551619,-1.2649307437493575,-0.9643084685457127,-0.23853404128322608
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,0.3032624181488375,-0.3148990750674691,1.1471809381518756,-0.6163721217651432,0.5739523393804707,-0.2782193459601609,0.610446856470054
Cc1cc(C)nc(SCCCCSc2nc(C)cc(C)n2)n1,0.33328686127554247,-0.2349870027057416,-0.1430547697797217,-0.4035006540547401,-0.6033398787083554,2.8947869466687512,0.6708442274207199
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,-3.3750813030256666,2.260283956677265,-0.4931284853244602,1.2047121147177662,-0.03206150400250501,0.08646241980117622,-3.311742194995531
O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,0.0668237917957612,1.5780099045956788,0.26054779031398895,0.3508666603904563,-0.041293740696473256,0.6891661224083225,-0.12258106337997883
O=C(COC(=O)c1ccc2ccccc2n1)c1ccc(Br)cc1,0.2137221401201099,0.03211542387515456,0.6363920928105783,0.10240698110349283,0.90393633155882,-0.5007282724580575,0.3571048747474007
COC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NC(=O)c1ccccc1Cl,-0.8515621053205287,0.14520979057016412,1.5373129173902265,-0.3116793997292348,1.2977146294141315,-0.350191508499021,0.42341816709512664
O=C(NCC1CCCO1)c1[nH]nnc1-c1ccc(F)cc1,0.6452368110929274,-0.15709661216331242,0.01129776246051529,-0.11038323443728819,0.046478364102238254,0.12397981373131399,0.4119420971892692
O=C1NC(=O)C(=CNc2cccc(O)c2)C(=O)N1,-0.17670935928343806,-0.472109430950495,0.9200234692702638,0.25888976290648447,1.3093934087543366,-1.0110421733865937,0.36607514639225386
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,0.20105376554392027,0.6867607655816328,-1.161356767238398,0.08283138319570559,-0.27994316453517604,0.2634909586254483,0.054455180500846884
C=CC(=O)N1CC(Nc2ncnc3[nH]ccc23)CCC1C,-0.8252805905049696,-1.7013293698705685,-0.6587313060980999,-1.238430159721859,0.502859068406889,0.27044061821988485,-0.6059676111559552
Cc1nnc(NN=Cc2ccc(Cl)c([N+](=O)[O-])c2)[nH]c1=O,0.47037813930217875,-0.058167828083506894,-0.07716108105773152,0.23324073291877617,-0.042630455634317665,1.0546702919381672,0.44420199099419133
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl,-0.14234623124520313,1.3664461152935932,-0.47845787617617014,0.484725670873322,0.7207660070560289,0.7889664434495354,0.064958323580152
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-0.9875073398179295,0.46575424620485867,-1.3984975054333466,1.1671191704515143,-0.48619637856807035,-0.048197765236532186,-1.308817527693071
CCOc1ccc(C=C2SC(=S)N(C)C2=O)cc1,0.13405409469561175,-0.10025127441398814,0.8378775368759451,-0.5950695463334508,0.6148653094170237,-0.696859465820868,0.3361539566386541
COc1ccccc1OCC(O)COC(N)=O,0.09324946614430252,-0.05333543133599428,-0.09071240832591702,-1.230408643683142,-1.5963632558261613,0.811248921451921,0.40403421460323546
O=S(=O)(c1ccc(F)cc1)N1CCC(c2nc3ccccc3[nH]2)CC1,0.743168431146286,0.15443764511952066,-0.05419006029611014,-0.005005663491879629,-0.29105991071558973,-0.31973227179031033,0.22835690983947182
NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.42245966325450146,-0.5287145832177926,-0.41591414105530183,-1.191403321392565,-0.1347748087824058,0.420971131444821,-0.6708610171582844
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,0.4278746692610997,0.04241363052882404,0.3343729908331014,0.5369039512934295,-0.07990228285870671,0.3816994143105615,0.2873778179120054
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,0.7645163092432323,2.3300947311573785,-4.006850615249098,1.1486759826397897,-0.4956692678646681,0.29577892453128335,-1.0627034548700642
CCN1C(C)=C(C(=O)OC)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)OC)=C1C,0.6877550086056433,-0.6634745536657136,-0.2171583186305504,-0.18421201205474821,-0.41375910706963964,0.1612874430030283,0.3743435375790515
CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,-0.4168463856433279,-0.2547601238194429,-1.8485818954862996,1.0205279290534146,-2.259481657723985,0.5563340765034236,-0.6068881456119358
COCCN1C(=O)CN(C2CCN(CC(=O)N3CC(C)OC(C)C3)CC2)C1=O,-0.03791479338469069,-0.5768694563538334,-0.14213488035840682,-0.15804806451082354,-0.1776263727774782,0.4974926383014298,0.30933888697628703
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,-1.8858180857112483,-0.3377371046224136,-1.135249551765288,-1.0334663474353618,-0.3751159216307907,0.7590582351637506,-2.654623935845901
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,-1.2952800747292306,0.8403577050445873,-0.0196344764812857,-1.467932387990653,0.11758858208198765,-0.13877219931745893,1.2263928932947785
Clc1cccc(C=Cc2nn3c(Cc4ccccc4)nnc3s2)c1,-0.09347185192629513,-0.4196814583991199,0.75946636836352,0.38504712853580497,0.9531307341595686,0.1554780629968537,0.10564496294902694
COCCN1CCC(NC(=O)c2cccc3ccccc23)CC1,0.6693898731101228,0.07095280277007139,-0.03855176068025976,-0.33502815495587457,-0.13597057066338647,0.5589413618101552,0.39699750604708883
Cc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1C,-1.2099362342673312,0.24521264072651822,0.7974316031924156,0.16163569315124063,-0.09046495637654506,-0.15678089770271159,0.65361779985667
COc1ccc(C=C2C(=O)N(c3ccc(C(=O)O)cc3)N=C2C)cc1,-0.39896277818253023,-0.2272415905270467,0.4757482394744343,-0.06928222507762191,0.36687290910075887,1.1435492666570366,0.274673697294639
CC(C)Sc1ccc(CC(=O)N2CCC(S(C)(=O)=O)C2)cc1,0.17649402433114025,0.26867073487313176,0.23961635059402814,-0.26636589375186615,0.574899982975607,-0.16893025758782182,0.30117773863384073
CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,-0.04919973929652283,-0.8876307893487666,-0.026422189620419565,-0.08684706692366971,-0.19309946125319924,0.3446067463882562,0.36239627651188344
CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,-0.5295611573364958,-0.12223839392679611,0.4755437019740517,0.12288188524106465,0.25074766258638276,-1.3523827396908987,-0.7129820813481738
