property_CpG_Abs,property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_cGAMP_Abs,property_cGAMP_Lum,logp,logmr,qed,logsas
0.11844464429134571,-0.012992454216623761,0.08474691278189417,-0.006667205357630657,0.039152885876400645,0.016026683741280134,0.14162361213634989,0.7660488610107179,0.9528884275435558,0.698765485591599,0.738402512508415
0.13090929827972053,0.005714830503085189,0.065187418129943,0.011396015040019858,0.04736051368463967,0.014014396168562926,0.1000008518819625,0.7647438366430028,0.9615025005406257,0.7211133082014332,0.7401591584513018
0.11151458532405267,-0.0008573903373976233,0.07617843284224635,0.008259887597030224,0.04841089491095507,0.005336594399775518,0.10018968620072943,0.762669262054211,0.9684678233560641,0.7112975688283987,0.7438581188065072
0.11461545419796793,0.002378564813477424,0.0771674514001891,0.027763230892734247,0.03322209523320574,0.009071316968182974,0.1156267813257611,0.7667814467323845,0.9675443060554582,0.7276607938315516,0.7390830364077959
0.11345322750529852,-0.0004842198270849085,0.02849918478276403,0.016224162765670957,0.03213578415355156,0.00640569017040038,0.06765447664876512,0.76570473021709,0.9647628964217048,0.721977736357512,0.7434799999883808
0.10686479738107224,-0.0342033031099489,0.08508940266755716,-0.005603995313757215,0.03265697226787512,0.003633194283031438,0.15208937157927238,0.7551184286992447,0.9646692594672128,0.7176518830728367,0.7451953147858271
0.10297612374126497,-0.0027798986394453884,0.09128805019110753,0.030391696145508185,0.05169083065301283,0.012814427695132857,0.12316629005757618,0.7503222315348154,0.9613516488295608,0.7007369127727352,0.7392824047626243
0.08926907112580063,0.02287490085373256,0.03734054221127081,0.018136115051691992,0.034022066249602245,0.019696171052766664,0.04688428537955913,0.7580573816799857,0.9630402347167435,0.687291731537298,0.7234244346227727
0.12157491540160759,0.0024699678623258947,0.08864941893722955,0.0054127501662529776,0.05299023985678397,0.017183250036258535,0.12379545275291104,0.7697218305906622,0.9659040739450405,0.7210113860680658,0.7475650633118969
0.13426325996150845,0.004076905121027208,0.08348487612514754,0.0013772034841128544,0.030126203203555302,0.018453030733957432,0.14032371111273456,0.7411974678746759,0.9548729911380673,0.6923382295041597,0.729802123690263
0.1055820409510767,0.0032921536636116855,0.07118540057995981,0.021388497663951678,0.03562459346869773,0.025254048277875474,0.09897386990072665,0.7339491259354157,0.9587997365360605,0.714611397085732,0.7449319163250221
0.0991395427990045,0.022162927969579194,0.04324088778934099,0.027171968329120944,0.02933325510258078,0.011151446182064761,0.11210419384065273,0.7696307367766498,0.9643310772443514,0.694131040520344,0.7276292609448571
0.09617193608428998,-0.029341560772859765,0.06580931770948117,-0.008564962264712372,0.04587390884871312,0.00785075868724383,0.09204494802786478,0.7672512539590229,0.9515462987079261,0.7112352324137561,0.735691827540002
0.10312629501457193,0.015380111963775644,0.0566184364981801,0.018850703968491866,0.038091930645739125,0.020228547376554995,0.09421536394780905,0.735770671774059,0.9586382646121622,0.70962692594545,0.7417506466833204
0.10386850545824222,-0.023298830400465098,0.09138285964187731,0.008226827955758576,0.03747684247463989,0.014222030345075742,0.10780258556959144,0.7606668784693553,0.9612976980195624,0.7087593422200876,0.736060696451378
0.10118601216911494,-0.01967504564134792,0.07708257196260415,0.01245649359344747,0.04324436029346823,0.0057186409462959276,0.12188238819057229,0.7519049034767338,0.9555463534818722,0.7143143774141067,0.7473121867064331
0.13042684248847047,0.011753829366517365,0.09435065647209817,0.019854731010620852,0.04551855958612672,0.01287883529839362,0.14187978347127073,0.7452814462229607,0.9554124734818323,0.7040326460300286,0.7344485074283353
0.10530103686665382,-0.005708584060089006,0.06041707511702843,0.013802955352286927,0.0444629104084896,0.004214483654323864,0.11152309143682815,0.7647409360090519,0.9642119982752861,0.7076450368693963,0.7444724042711206
0.11537969811887805,-0.017225940406423,0.07248046994605828,-0.003738067834120118,0.026310919377202535,0.017065848525083083,0.11958926175623596,0.7268422367119893,0.9585979923926122,0.7046526189910843,0.7323462370035496
0.09864133279048959,0.0020541183390613282,0.05387331318853317,0.03608398693809345,0.040035809522638965,0.028371808092928275,0.10455940903746652,0.7490269168361083,0.9649511944523989,0.7278141209694999,0.7488950169561948
0.11369682729635677,0.024152571840615478,0.06035952738941641,0.042756857100684775,0.027538635937132905,0.014835476056732855,0.1082505125826635,0.7523011061192638,0.9585392364365717,0.7084098903559668,0.7410826509964434
0.1162394313917503,-0.006458499960176889,0.09712387424981617,0.029425389363387344,0.05548961830661181,0.011983644352122402,0.1163576177728265,0.7549487937822363,0.9553749257055248,0.6951199512314749,0.7537590397313145
0.10498162987948811,0.008345397824775946,0.07692622352215017,0.025733465306125858,0.050724709354992625,0.017561894044141324,0.10248025658111659,0.7623903950350462,0.9590926216026464,0.6804848279416099,0.74810891710774
0.12068786276988797,-0.016740087201427833,0.0774457599500522,0.023037660922705094,0.045859167321986694,0.009655308599347712,0.11735767811626063,0.7507511830919114,0.9634012400406551,0.7189714620193421,0.7439288338137338
0.11558218563098599,0.02955836755365082,0.08893001615159846,0.022328485520171304,0.04179807061581253,0.02976169627238956,0.12372227501429567,0.7660692948431033,0.96205149768788,0.7109789955976262,0.7474984687102215
0.10994283893728773,-0.000589303530563301,0.09244002243784899,0.012782996018505743,0.050671014044265994,0.012461764580507073,0.13991509720318085,0.7648719467157132,0.9619080404277393,0.7051794700806608,0.7341893438656042
0.12659557401826704,0.0003354900375177605,0.08939848424977626,0.008400134217480648,0.04259251894020266,0.015460734719440317,0.15232754478246946,0.7554803826541,0.9627165906367416,0.7097922475054027,0.7406685998245368
0.11429065958710505,-0.033065707310010684,0.08228692749238586,-0.0008624699883352793,0.045217704100739,0.0070851061438393925,0.11314448773703878,0.7671503668779511,0.9675175738173825,0.7190469328533575,0.7541747187828756
0.11802048929052344,-0.018196696902659237,0.08283558865473417,0.005423196369873429,0.033022885710530914,0.001645002092586223,0.10823469459597768,0.7494526673771458,0.9604336882210612,0.7128079783075931,0.7401511718592303
0.10582553954168739,0.009942629218140486,0.05421352072896102,0.023303143187913822,0.03455399462787967,0.013754985716453616,0.09687421249827544,0.750836801080847,0.9557368988276238,0.7066353527494502,0.7360081370848415
0.10402709774016217,-0.005177285987537417,0.06650701814694393,0.008442854792576782,0.03895627598118678,0.01052699113551625,0.06278875032919362,0.755742133652748,0.968968275351396,0.7069811779018931,0.7397289403052338
0.11123044317873998,-0.0009851635753483912,0.08609553676350468,0.0095587019080009,0.04570506580118683,0.01522559126944234,0.11308321977944358,0.7619667113035719,0.9659338718229815,0.7191557273263038,0.737881764224249
0.10519407564131411,0.003681927241362959,0.06188259178868205,0.041689065838285244,0.03855932378552129,0.012054710892206444,0.10995706027010055,0.7426177521036657,0.9559268132940384,0.717446092675748,0.7494123668597137
0.11827856183493679,0.03433023307619354,0.07349151277349075,0.03384365771593423,0.04303682963283628,0.010997209962238519,0.11140608769249916,0.7644894815560596,0.9630828733552732,0.7149835576400865,0.752899124491019
0.1193378801590208,-0.0042984363505871315,0.06709655544757576,0.02400873248061386,0.040161985431956704,0.016714576215882904,0.10832017114366532,0.7794059070383375,0.964671121122908,0.7106207350392414,0.7527642590390771
0.1107130225646561,0.005771710789872486,0.055625095624112886,0.022288906847385603,0.037509308472612135,0.01622908926061295,0.10464435054365784,0.7676181549962717,0.9592332292788969,0.7188705464827365,0.7464628428988314
0.10195602949634641,0.010419764822143684,0.06879325550621496,0.02723967156705942,0.05145472118520256,0.014666285712613969,0.10298670479588468,0.7629919699151959,0.9619248245322114,0.6938769303063628,0.7417735858378847
0.11359992245784101,-0.026682997629459804,0.07622702688917804,-0.020108430187523174,0.034569038478511116,-0.0005719904886380967,0.11234109209919152,0.761866620778637,0.9630656563839649,0.7183803359969478,0.7560926122074547
0.11261451029380554,-0.06839717714205173,0.08482620606930369,-0.08464651548000268,0.04851218806129176,0.004476562550313368,0.13700985763302365,0.7639922436609796,0.9648236739064444,0.6943736579700015,0.7280815040127759
0.12240513752089632,0.007542820227054214,0.08143856956850015,0.018393736519615844,0.037872824264548965,0.024428317435138625,0.12188574392838969,0.7531712335803948,0.9507991853952072,0.710611627333259,0.7380992882244375
0.09474282928694444,0.027269028432563513,0.0784303336122365,0.02295239059290366,0.05052559765902942,0.01531728411169897,0.11675640266946119,0.7327727329959186,0.9564337744507976,0.6791766640306468,0.7268915126896974
0.10991658916335378,0.03225065150838835,0.07138835147365896,0.029392515580088707,0.02862011217463023,0.01993088487128647,0.12542468312521238,0.7360047615326586,0.9578973133350446,0.6917864606275634,0.725364424714626
0.10234426122426243,0.02479372318323292,0.056326047063517404,0.03637567342586212,0.03832888355516573,0.01800815268140299,0.1100600286133313,0.7714223123951482,0.965490701572173,0.7046349244941293,0.7503254905392356
0.11221691815517565,-0.007315900415043153,0.06564014276845875,0.013748987340014729,0.043625146668333725,0.014724374577181787,0.0952564051083371,0.7476293330304635,0.9616535208660281,0.7180794712025105,0.7380402916750959
0.10332366865912246,-0.0047917011583431535,0.07211354612184495,0.01433438456131142,0.057723466619951425,0.010655812920354224,0.1119515729408187,0.7714901939838619,0.9625038280799417,0.7178988772397228,0.7411878134752916
0.07745898493105796,-0.0022416543142718126,0.054798004161257574,0.03357070560331976,0.047758777984349576,0.005910141542416647,0.0468178463802873,0.7601945501373717,0.9557483500374702,0.7124354947755329,0.7512540326502495
0.11367819714396876,-0.008706797378444486,0.07646305630550532,0.015035856667056313,0.04474320058385706,0.008487711918797824,0.11186399175575434,0.7692130754004282,0.9603482753456896,0.7035224510230853,0.7340609619922718
0.09790641040255654,0.002135791454435987,0.0806251922096276,0.01647811642429242,0.040777285281694886,0.008725216446594852,0.13432497885750705,0.730364686587436,0.9584696884649112,0.7076327118105264,0.7414118268181841
0.10101992435098395,0.029244537058143893,0.049663859240244745,0.05474879332345195,0.03694167797756298,0.012017556612089364,0.08027404499495194,0.7594544193446867,0.957012960138067,0.6758779120848785,0.7429312317046168
0.11570397195546656,-0.05629386436670725,0.06992086910236539,-0.030337566685031403,0.04013001931971827,-0.003483484225239142,0.12634398517223966,0.7373641613884798,0.9626154001202629,0.711758147466498,0.7296728854145794
0.11731090890289442,-0.005542958814975796,0.08671321525949327,0.02460777619948884,0.03521950772969018,0.013150810853136963,0.09365443362527748,0.7773420572392916,0.9602134990491559,0.702900851332517,0.750235205872332
0.12587971210188098,0.009840437365157384,0.08108576567733283,0.0046976512847187735,0.044959710078340875,0.020356906712886924,0.11670500186732691,0.7347102892070649,0.9660296591135396,0.6961222779474066,0.7428845809496571
0.12398129574269179,-0.006550580327540079,0.0782611018362962,-0.003648515594006252,0.02827796854193343,0.01920542466377395,0.14126903251543932,0.7367597249049429,0.9655431150267428,0.7041522574694405,0.7463965750002259
0.11131360177016303,0.01902734253893512,0.07646819528623605,0.03158654314225895,0.03816240099113366,0.014104207333890395,0.10182177810237614,0.7570799607252092,0.9637965603366484,0.6952222890806232,0.7488006597625718
0.11966465907815826,-0.0006435797865043114,0.08714505898290859,0.022672813403598946,0.04274829555986881,0.007307356444701152,0.11131782530033763,0.7734083756174756,0.9637844693164711,0.7180674168152275,0.7487590927674661
0.10828674566070695,-0.024347551167477555,0.060982323838630004,-0.004567038304788662,0.04283832822754707,0.007042273124355014,0.11351843206357404,0.739430954788882,0.9621442834281451,0.7174951080383776,0.734949793855134
0.11273091415585235,-0.038348417581860916,0.05206647285706134,0.008579756319523124,0.03347894958419717,0.010013205731017716,0.09116950099707777,0.7609659224910121,0.9648069256208319,0.719741218404866,0.7462272249578314
0.11711036457082935,-0.008756278857341426,0.10255023542740294,-0.006586027048689935,0.045749858809493116,0.014349474695129705,0.12640326703447713,0.7579598416809634,0.9613771936821345,0.716322565010189,0.7312754556235175
0.1152546658584781,-0.004853436398442046,0.10547265421877228,0.017323989764960857,0.055151866438595154,0.01347540200987063,0.12287525098460139,0.7509323893499565,0.9638150779016446,0.7035506267646293,0.7514290746280774
0.10643488041672844,-0.014694809685336097,0.07040955738766708,-0.0017551076061006476,0.04690763990517022,0.007372270239134671,0.09405796831536595,0.7513578506002107,0.9596842363249385,0.7027344801153858,0.7434698648393073
0.09525999234356841,0.009820053205996992,0.07838215165461782,0.033836358101825614,0.04073022072622212,0.021151609484403977,0.1152979032682343,0.736758219617215,0.956643205073948,0.6799314900933728,0.7410336204500071
0.11695084040868453,-0.007777823544266482,0.054485991495192065,0.018240197336695796,0.03844201605684383,0.005572128727796222,0.0934250701380801,0.7660103757913382,0.944033115205635,0.6940148247762298,0.7545339601710879
0.1014536431877936,0.031173349673422446,0.05641672640781059,0.027674900783019596,0.03693053446038763,0.024488377199680444,0.09725718140235895,0.7500117777538748,0.9608684623513831,0.7026325886989131,0.7250718456122653
0.12430950121355944,-0.037752328195899354,0.07176856125117059,-0.023046787171787875,0.04514637818834211,-0.0010741081322171997,0.10632737694513206,0.7463406274949176,0.9578290529621579,0.6890470434598804,0.7409196292632907
0.11237749031054356,0.013959025393859625,0.032359597676850704,0.012255520071189019,0.03449356102099055,0.018964969896425488,0.1028093563616207,0.7668746236379632,0.9497828527892219,0.7063825318268445,0.7464920042355352
0.13487471222949055,0.02295266913058769,0.09520660373832956,0.028107974135081815,0.057953301891642495,0.010441454609939171,0.1273981880788977,0.7698130554476261,0.9638048901315363,0.7084458504294839,0.7466160144481904
0.10783025127629742,0.011922608529724932,0.08049560974822445,0.030817246518264785,0.04946870682472704,0.006525729948540837,0.09671922365947483,0.7512266338704516,0.9528481996236097,0.7010002228434997,0.7428787679379312
0.11859199099670747,-0.006672793948319766,0.08985193913983747,0.023912597981336492,0.0529031338948609,0.019091126188154006,0.12336192366033938,0.7585375678716046,0.9577207541926485,0.7182972335507929,0.7443607403082473
0.11219539300046955,-0.024576444865754166,0.07850651791921082,0.012192918763123228,0.040222560485461356,0.004714692746036531,0.13492150623350507,0.7518462957113101,0.9667422472853359,0.7107733283137185,0.7569417113087282
0.1105415524637039,-0.05428139564351331,0.08336057308092426,-0.011018440205187607,0.04847690726528697,-0.0002925814290364315,0.11569027554311073,0.7536282463917735,0.9577540613068668,0.7160668993105683,0.7545965981843905
0.1321904492771394,-0.044837909215976524,0.09915230102667505,-0.021622172892965974,0.04591595889478606,0.01221923438877337,0.13173547233172722,0.7654402679544503,0.9578707504598495,0.7139464562062123,0.7378851139339759
0.09456186956285895,0.001755407962180211,0.08479939984467388,0.013175936742057526,0.03669432535468464,0.007773426951543705,0.13601082648672513,0.7493069787390532,0.9626697036981086,0.7053798526703576,0.7359475214824449
0.10792096386900651,0.02271296429931291,0.0694607687771398,0.03344052938972342,0.03780199592434885,0.02087531294911582,0.12122519996503056,0.7590499620118174,0.96425954130321,0.694475854954572,0.7439014862778046
0.11438465508013307,-0.0002915819490545424,0.06761185964399008,0.013284246339878236,0.03660936136131887,0.022547137326555666,0.10883851986580717,0.7774109644526249,0.9626873551304883,0.7132338284248405,0.750822423373845
0.11658304136384312,-0.00830658334637091,0.06842264958603927,0.020364567097769015,0.03898667065187977,0.016253658579172603,0.10012905496501523,0.7524190218859959,0.9598139245200663,0.6953189063957848,0.7432213597075531
0.1139270277880855,-0.009489702568372227,0.06847099636352727,0.04289619191991356,0.029189446623357984,0.005994508852048996,0.10089528293623606,0.772184695818372,0.9647354452400612,0.6992645520785923,0.7464481708135304
0.13512714975152085,0.024243178935979826,0.022747122259293096,0.03224854492477336,0.02700155007944549,0.008320561532290549,0.06679020468719121,0.7635484698378032,0.9663379095263187,0.6950118220605983,0.7211315915692991
0.11743583318693884,0.02699969420127113,0.07878822877275815,0.021889578559397216,0.040079457760583415,0.014603554236822469,0.13709682213701901,0.7414100999492524,0.9598432934953233,0.6841618142801125,0.7343684814534357
0.1215970093472396,-0.02596805751453135,0.0865966482239966,-0.009744235895411846,0.04093053603141994,0.015776643150331338,0.13183000492184194,0.7498263497335755,0.9501710695617341,0.71711286847153,0.7547663618601391
0.10703511622643092,0.008901404487553055,0.057905022692722574,0.04906854479412037,0.0354118414133936,0.02007371281974235,0.07888760840231046,0.7455310445750283,0.9530944028798928,0.6751174365328135,0.7610357751132205
0.12391684885958554,-0.02492348988619053,0.09237092017758608,-0.0003161700197069628,0.04403414910791259,0.019030499070162077,0.13316998690125348,0.7480017402915473,0.9465620125384963,0.6982292908115595,0.731202502269128
0.11031216677403077,0.014865013474943845,0.05386525694141597,0.03713584234705558,0.03439335426436063,0.006653671856725496,0.09768861537157403,0.7144670082934426,0.952138301296959,0.6945820811218315,0.7452267327426049
0.13016248341400394,0.01363018501720692,0.04704745073755168,0.02950413750451708,0.04128992815360333,0.01141055021648818,0.07691042879766641,0.7715703047148534,0.9641278673923173,0.7148962440136075,0.7402241499050585
0.12457972069388212,-0.00644212894759244,0.08785530558788779,0.021980183388451868,0.054947395534497345,0.010819051928739776,0.1198505157431845,0.7609645113640631,0.9666685893046174,0.7074379588336321,0.7431635935810851
0.08523510676605561,-0.007530263736304832,0.01656084699094451,0.023227825773993627,0.02411792319557393,0.008026480515493595,0.058748280867145786,0.755777471200199,0.9594984105368153,0.7135689166287311,0.7357847939226372
0.12315401646839441,0.00752139419078468,0.07697776202546658,0.011570697577955924,0.038401775237179914,0.012756916873535085,0.11726778525290993,0.7855168791696423,0.9645864170870085,0.7128109357328463,0.7505078971245317
0.10705845953706838,0.028372464315603474,0.08034360608708602,0.041759375804787835,0.0484136745657191,0.018718429438073114,0.10874569232008979,0.7560244779131202,0.9577694855484465,0.7066411392260783,0.7385160186507791
0.12140863919216394,-0.0011334326592360444,0.08380102270687417,0.023396922235886963,0.041293407606399324,0.005512106177426812,0.11580054618442392,0.7554835852718411,0.9639232269615685,0.701629766643179,0.748037631389787
0.10329635456876884,-0.050429556720710256,0.014650508361993997,0.019969197496243374,-0.009994164166557962,0.013021250629137837,0.024003942968494285,0.7676935612388689,0.9622183759498675,0.7239691873152281,0.7454099178298638
0.11858232150950021,-0.03479450027139985,0.0871144521458328,0.025787810416724843,0.053685207141460634,0.0045741685145189726,0.10458361973728136,0.7701126821496186,0.9572237225324045,0.7263888804881992,0.7547912270740427
0.12474141951164819,-0.013847748608052601,0.07635047101318504,0.0025357938516834544,0.050866239074235264,0.007155017625734006,0.1261217025169905,0.7551430621182212,0.9607702614841233,0.719724692314158,0.7448697098449271
0.11586727987061074,0.01822821519709905,0.06725392948722453,0.037076889805499835,0.04858684750718567,0.014174043112721302,0.11017026342783143,0.7602153421307204,0.9606630836237569,0.696471632275217,0.7490963962708054
0.09942526607949487,-0.006164952802606649,0.07385853909043216,0.0054023210514339,0.04464029571508965,0.01884048473892941,0.10413151696425083,0.755035317935146,0.9667663066377833,0.7110814947899018,0.737785439800032
0.10860270795241411,0.01767441699724881,0.04871273819642352,0.03221126739431657,0.03588122102305813,0.011402413538653677,0.11788893169249814,0.752572933644179,0.9582834869529113,0.7131839903877365,0.7391908321596674
0.10767501533579682,-0.007254823095925289,0.09774901523991197,0.018705771305740915,0.05649104677145722,0.011459361680823288,0.1273960753688106,0.7342560668455347,0.9604188160098791,0.7219632131870236,0.7408793128982383
0.11389919334431808,-0.028188373014798263,0.08733992799951296,-0.027877081795038672,0.04621456338168772,0.009570980916116745,0.1119965932028143,0.7660157802416598,0.9553906762941919,0.7177788890692769,0.745587118268639
0.10327052178809693,-0.013264195577090243,0.08387179155343305,0.021302563771524508,0.05480198193480312,0.01192383013019771,0.11687362993862527,0.7542903975054376,0.9625886092365327,0.719097399994026,0.739215397920927
0.11953148569421157,0.0008040820584775954,0.06341861792278802,0.036394279997450596,0.04057157574223069,0.01468966848510811,0.10937521688072604,0.7784609948233431,0.954892750050975,0.709432689403761,0.7458137788458922
0.10822636384926065,0.032965156681488694,0.07870361719221086,0.03290255543522225,0.04409733924236059,0.02335386048436694,0.09263275061688359,0.7434871888698147,0.9679709605963434,0.6920153261513464,0.7353034301194593
0.10620524678534315,-0.03733066543889341,0.05171691656935107,-0.013844125309349087,0.04363492029770699,0.0037758395959064384,0.0740870997497507,0.7685584567753956,0.9527177214697252,0.7153337686170582,0.7431612457838446
0.10833991757713157,0.003499384618495305,0.07882087391696857,0.03472045056117723,0.03926321752213402,0.015486753671750009,0.08197809871951589,0.7325514384169007,0.9629001302137429,0.7081483125156877,0.7508540163401447
0.1145351770456472,0.03032014246336079,0.05270005845615777,0.019743280424166287,0.02150894370168599,0.019587337903471558,0.10012199901911145,0.713525637502877,0.9583796778934317,0.6912617286688443,0.7373167736100623
0.1222761439052874,-0.0017261983757441701,0.08428614223631348,0.0029421077754180347,0.040743523536852955,0.018018539943517875,0.13571584453191443,0.7654399745490208,0.9594228042224523,0.7097793666415818,0.7332439123892927
0.10889646436433653,-0.0170156143086313,0.05294372249046242,0.0187591721862701,0.04418852164629117,0.006700310092733419,0.09343823939442142,0.7691621025973432,0.9585996912479106,0.696164023705405,0.7474816580270229
0.10970890226723629,0.00921883185859862,0.05729430018942028,0.008784216410536727,0.032799654169242354,0.017071487134278973,0.10598092389959757,0.7405592761994717,0.9662915954350803,0.7152039335739829,0.7410819726313507
0.10187886771368149,-0.022305049882314965,0.04686540239517978,0.002303851561307857,0.033491930935149794,0.011549097130282293,0.06528019899026449,0.7788441463272581,0.9553597166296409,0.7126389428493503,0.7525203798185542
0.13081631944911543,0.019374983135681534,0.09678998844811137,0.03154542075462452,0.05825077209249552,0.0197974611349635,0.13879915285820854,0.7809383368684457,0.9601847662007859,0.7154001968761293,0.7374283594922086
0.10385870821338195,0.006236966832333546,0.06715485594479564,0.026714429264254047,0.032836215800110424,0.01314389014875117,0.11149967140869732,0.758018716962225,0.9593731832857922,0.6915038664828062,0.7356269167457918
0.1144064064996666,0.01974341495381904,0.07965254779080289,0.04317887540395393,0.04382604821687386,0.023830332161388412,0.1079337392138342,0.7642610749168288,0.9570057375249992,0.7168829806195389,0.7489423380474045
0.11209005799596028,-0.05915942502741567,0.102362867822546,-0.033445315850849866,0.04984297075757227,0.013993129544251914,0.14709178156778935,0.7575339529671832,0.9549952272712674,0.6809964270313096,0.7401517653698724
0.11914052140648945,0.00639944160370165,0.0588083802261018,0.011058526244304034,0.043077595885400055,0.012514172177417238,0.07255414866386267,0.7715008928505324,0.96764860740878,0.7153073464675985,0.7468896582880518
0.07822272999946245,-0.013941555450214693,0.026702388002533328,0.008376046257512315,0.027228448716793974,0.006369230599950426,0.055633043926509695,0.7678734749319219,0.9636799062743613,0.718017725237518,0.7334504373916115
0.10881088840776554,-0.08232520549501476,0.09667828190071315,-0.03910423485273373,0.04509395493474333,0.0006431909956456927,0.15279859084134595,0.7435846377250664,0.9584852797729275,0.7093094330623966,0.7210788877002335
0.10990470712432687,0.023286299605039806,0.06551506176876476,0.034487664687041675,0.04730892628594641,0.022671757755244548,0.09859639770459705,0.7579784923360278,0.9593286742282763,0.682683218299615,0.726323306590678
0.11943348304608725,0.010849970986968493,0.09306340040202943,0.036342526025330946,0.040891879562268474,0.016346691378662848,0.14096697478230458,0.7301849928540809,0.9642173001197496,0.7102124566586361,0.7522003334428204
0.10291572301099583,0.0006219730389498412,0.060885095066757655,0.0235496103727032,0.035319592513653686,0.008638794567285557,0.10320248259303233,0.7355871900887009,0.9594042178005425,0.7135397167262436,0.7352474422971766
0.09476126389425588,0.007279969691973087,0.046379182237570094,0.043308533342953925,0.025265141540629754,0.006183273573829862,0.08596734256442706,0.7519833031183173,0.9651371128617857,0.7104762427109932,0.7306719663276506
0.11573295686110852,0.023519155789786916,0.061253885844398503,0.03155769323457247,0.031031398388606135,0.017300639589177935,0.10502515430826664,0.7277768492386993,0.9696670914243716,0.7085206643844532,0.7245034319228933
0.12197206075288325,-0.003464836695597384,0.06242833305458462,-0.008594180819259334,0.05024705524048134,0.004771223632068833,0.11146820218770315,0.7606076808076567,0.9651333336423376,0.7078809553397217,0.7425971649945751
0.11288875921335895,0.005262737280173346,0.0726915796534634,0.02651342059870243,0.04439094168974045,0.013885657941907548,0.1204966675204544,0.7482558991101577,0.9575480558616506,0.6947617546279811,0.7275858759657057
0.09613651321938954,0.02644782646069488,0.04487443647392353,0.03483674304802464,0.033660431037036864,0.019337757152553814,0.09409327627720465,0.7603640480901794,0.9639526403497972,0.7167668421010791,0.7318831231323464
0.11772670764239235,-0.05965322337694179,0.09290777065635925,-0.015445685871515069,0.05163426026267437,0.00876067606225317,0.12144036372360278,0.7377181593720266,0.9622314863527426,0.7053853890773643,0.7450314329961336
0.11873188838128446,-0.014008587341765466,0.07678234657418748,0.022407893300469217,0.04820033084331499,0.009994973996859113,0.08514750155566053,0.7534718090764678,0.9578272912802932,0.7197539562058546,0.743266169041869
0.10917484290702117,-0.020097747434283164,0.04917857681750304,0.012242908694569676,0.03915748716198286,0.011280734988302732,0.09433252831223204,0.7654117704363406,0.9574871750435495,0.7042169810219125,0.735987702167582
0.10740526756996527,-0.00831312412784202,0.0758428268251462,0.0020404690139990134,0.040674880042460226,0.019530806343627805,0.09754541907091818,0.7360101266868295,0.9578376330207601,0.7075388113546085,0.743465610997512
