SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Lum,MPLA Abs,MPLA Lum,CpG Abs,cGAMP Abs,cGAMP Lum,LMCpG Abs,LMcGAMP Lum
CC(C)C(=O)N1CCCc2ccc(NC(=O)COc3ccc4ccccc4c3)cc21,0.7572923353040586,0.5730690254376948,0.9063669078341874,0.5222517287732891,0.8819103502453675,1.2822420340881502,-0.3267261081461584,-0.05155179596346785,-0.4248114484909417,0.6968707814909819,0.6679557690141613
Cc1ccccc1N=Nc1ccc(NC(=O)c2ccnn2C)c(C)c1,-2.5815787307675064,-2.100195314895535,-0.035647167487191475,0.24221665645023488,0.146980621224026,0.7804017709899478,-0.16102501145410938,0.010858091741170537,0.8856179872995067,-0.021642734656754682,0.779324121459262
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,0.716948551402618,0.6993631182500062,-0.26831378023412694,-0.3918694957256418,-0.22329988108125143,-0.5477059388773732,0.29015344348614597,-0.05911585381869781,0.36857176645708006,-0.12043071420122514,-0.2995727698119243
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCCC1,0.7763202032636614,0.8906658440932163,-0.055241235845031676,0.7549889212310618,-0.5203630647820376,0.31832190907731445,0.05922407852752353,0.22930138616487913,0.15471912654479414,-0.20748107923299147,0.5595895285179212
O=C(c1cc2ccccc2o1)N1CC(N2C(=O)CNC2=O)C1,0.6627246847833993,0.5095106095863838,-0.1051989192985636,0.09961417879860532,0.011125983459237883,0.6436436601397736,0.7679558236655953,-0.5162881119649734,0.20342481736708265,0.23199656724882511,0.40613092221305747
Brc1ccc2ncnc(NCc3cccnc3)c2c1,0.770042077830957,0.8477178513788709,0.5794304082794678,-1.6788479827371654,-0.1489590776467054,-1.5147358306260617,0.9263865070448899,0.26229426615367013,-2.1322027536410175,0.5899668222090144,-2.2416924884678395
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,-1.1446268555374945,-1.1484466987716513,-0.535495507344841,-0.7778067751751631,0.12741777808269938,-0.20470800095833594,0.2188139063784525,-0.052320303496749467,0.526276700252748,-0.15275183019415534,-0.2766401809812147
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,-2.2381981954012193,-1.5635651302698854,-0.937913866665052,-1.4055992035177263,-1.7857422449511489,-0.25807952974698756,-1.9594134740828373,-0.05214885969367927,-1.2290297564571053,-1.9042969838771189,-1.2299305376556076
COc1ccc(Br)cc1S(=O)(=O)NCc1ccccc1,-0.24390095113419952,-0.23797529498530165,-0.3732443775519847,0.2983898427968442,-0.005444943659545961,0.26071501219444465,0.9946914754016519,-0.5725554810883121,1.167439129444335,0.16784855447878566,0.6766190318847243
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,-2.610118199771082,-2.5581179728009578,0.19012114368794392,0.8429211174875697,-0.4514145825147764,-0.3902193587485372,-0.13942203619185806,0.042571797369973574,-0.05210270642510192,-0.1247895058444517,0.2136500121490175
