depth,width,dropout,vmlp,mlp,difference
2,1000,0.1,0.04713822901248932,0.07159265875816345,-0.024454429745674133
2,550,0.2,0.05693456530570984,0.07676315307617188,-0.019828587770462036
2,600,0.2,0.05535122752189636,0.0779910534620285,-0.02263982594013214
2,650,0.2,0.058554619550704956,0.07692867517471313,-0.01837405562400818
2,750,0.2,0.055096209049224854,0.07594333589076996,-0.020847126841545105
2,800,0.2,0.05477391183376312,0.07790608704090118,-0.02313217520713806
2,850,0.2,0.04878172278404236,0.07710599899291992,-0.028324276208877563
2,900,0.2,0.048202335834503174,0.07669252157211304,-0.028490185737609863
2,950,0.2,0.050793930888175964,0.07694444060325623,-0.02615050971508026
2,1000,0.2,0.050879061222076416,0.07277515530586243,-0.02189609408378601
2,550,0.3,0.052524685859680176,0.08190758526325226,-0.029382899403572083
2,600,0.3,0.0527212917804718,0.07942545413970947,-0.02670416235923767
2,650,0.3,0.05464532971382141,0.07794536650180817,-0.023300036787986755
2,750,0.3,0.05789195001125336,0.08087415993213654,-0.02298220992088318
2,800,0.3,0.05298836529254913,0.07828909158706665,-0.025300726294517517
2,850,0.3,0.05685989558696747,0.07523344457149506,-0.018373548984527588
2,900,0.3,0.053345173597335815,0.07926180958747864,-0.025916635990142822
2,950,0.3,0.05680385231971741,0.07992017269134521,-0.023116320371627808
2,1000,0.3,0.05603642761707306,0.08000664412975311,-0.023970216512680054
2,550,0.4,0.0584784597158432,0.08109311759471893,-0.022614657878875732
2,600,0.4,0.05434727668762207,0.083968386054039,-0.02962110936641693
2,650,0.4,0.0569402277469635,0.08106863498687744,-0.02412840723991394
2,750,0.4,0.05629035830497742,0.07885858416557312,-0.022568225860595703
2,800,0.4,0.056132301688194275,0.08111213147640228,-0.024979829788208008
2,850,0.4,0.05479808151721954,0.07906082272529602,-0.024262741208076477
2,900,0.4,0.05646984279155731,0.07730720937252045,-0.020837366580963135
2,950,0.4,0.057536691427230835,0.07975330948829651,-0.022216618061065674
2,1000,0.4,0.05424414575099945,0.0820314884185791,-0.02778734266757965
2,550,0.5,0.05551058053970337,0.08585235476493835,-0.030341774225234985
2,600,0.5,0.05814062058925629,0.08412747085094452,-0.025986850261688232
2,650,0.5,0.0598766952753067,0.08252446353435516,-0.022647768259048462
2,750,0.5,0.0566471666097641,0.0819714367389679,-0.025324270129203796
2,800,0.5,0.05977383255958557,0.08302369713783264,-0.02324986457824707
2,850,0.5,0.058918118476867676,0.07998129725456238,-0.021063178777694702
2,900,0.5,0.05821073055267334,0.08513486385345459,-0.02692413330078125
2,950,0.5,0.056166261434555054,0.08376266062259674,-0.027596399188041687
2,1000,0.5,0.05783712863922119,0.07779783010482788,-0.01996070146560669
2,550,0.6,0.05625864863395691,0.07296071946620941,-0.016702070832252502
2,600,0.6,0.05830620229244232,0.08000411093235016,-0.021697908639907837
2,650,0.6,0.06208576261997223,0.08095042407512665,-0.01886466145515442
2,750,0.6,0.05868542194366455,0.07691814005374908,-0.018232718110084534
2,800,0.6,0.05949103832244873,0.0821666270494461,-0.022675588726997375
2,850,0.6,0.05697092413902283,0.08463174104690552,-0.02766081690788269
2,900,0.6,0.058520108461380005,0.07631008327007294,-0.017789974808692932
2,950,0.6,0.05519203841686249,0.07573539018630981,-0.020543351769447327
2,1000,0.6,0.05715189874172211,0.08630791306495667,-0.029156014323234558
2,550,0.7,0.048817723989486694,0.06670072674751282,-0.017883002758026123
2,600,0.7,0.05177025496959686,0.06663323938846588,-0.014862984418869019
2,650,0.7,0.05071049928665161,0.06841981410980225,-0.017709314823150635
2,750,0.7,0.05274246633052826,0.07605764269828796,-0.023315176367759705
2,800,0.7,0.056390464305877686,0.07482972741127014,-0.018439263105392456
2,850,0.7,0.05743022263050079,0.07183811068534851,-0.014407888054847717
2,900,0.7,0.05935147404670715,0.0726950466632843,-0.013343572616577148
2,950,0.7,0.057775020599365234,0.08214312791824341,-0.024368107318878174
2,1000,0.7,0.06066548824310303,0.07921084761619568,-0.01854535937309265
2,550,0.8,0.016510993242263794,0.020283415913581848,-0.003772422671318054
2,600,0.8,0.022805139422416687,0.018219515681266785,0.004585623741149902
2,650,0.8,0.027213066816329956,0.02434028685092926,0.002872779965400696
2,750,0.8,0.029207661747932434,0.023513779044151306,0.005693882703781128
2,800,0.8,0.034516677260398865,0.031775280833244324,0.002741396427154541
2,850,0.8,0.035482823848724365,0.0346764475107193,0.0008063763380050659
2,900,0.8,0.0429951548576355,0.03534559905529022,0.007649555802345276
2,950,0.8,0.0418531596660614,0.037566229701042175,0.004286929965019226
2,1000,0.8,0.04551628232002258,0.04110157489776611,0.00441470742225647
3,550,0.1,0.05224387347698212,0.07371628284454346,-0.02147240936756134
3,600,0.1,0.05294153094291687,0.0800691545009613,-0.027127623558044434
3,650,0.1,0.05573207139968872,0.07674112915992737,-0.021009057760238647
3,750,0.1,0.05344569683074951,0.07375660538673401,-0.020310908555984497
3,800,0.1,0.05186636745929718,0.07964189350605011,-0.02777552604675293
3,850,0.1,0.047682151198387146,0.07544267177581787,-0.027760520577430725
3,900,0.1,0.050943076610565186,0.07660289108753204,-0.025659814476966858
3,950,0.1,0.0507500022649765,0.07870806753635406,-0.027958065271377563
3,1000,0.1,0.049129366874694824,0.0756644457578659,-0.02653507888317108
3,550,0.2,0.0583530068397522,0.08153006434440613,-0.02317705750465393
3,600,0.2,0.05533844232559204,0.07601183652877808,-0.020673394203186035
3,650,0.2,0.05583381652832031,0.0734957605600357,-0.017661944031715393
3,750,0.2,0.06025587022304535,0.0768640786409378,-0.016608208417892456
3,800,0.2,0.054853200912475586,0.08367528021335602,-0.028822079300880432
3,850,0.2,0.056224241852760315,0.0801365077495575,-0.02391226589679718
3,900,0.2,0.05362711846828461,0.08233244717121124,-0.028705328702926636
3,950,0.2,0.051777184009552,0.07844622433185577,-0.026669040322303772
3,1000,0.2,0.05498301982879639,0.07601378858089447,-0.021030768752098083
3,550,0.3,0.05475601553916931,0.08143356442451477,-0.02667754888534546
3,600,0.3,0.05523817241191864,0.07231634855270386,-0.017078176140785217
3,650,0.3,0.05069600045681,0.08033257722854614,-0.029636576771736145
3,750,0.3,0.05954897403717041,0.08129334449768066,-0.021744370460510254
3,800,0.3,0.059237390756607056,0.07768602669239044,-0.018448635935783386
3,850,0.3,0.05962131917476654,0.07863710820674896,-0.019015789031982422
3,900,0.3,0.055373355746269226,0.07630820572376251,-0.020934849977493286
3,950,0.3,0.053690552711486816,0.07664699852466583,-0.022956445813179016
3,1000,0.3,0.05679026246070862,0.08401226997375488,-0.027222007513046265
3,550,0.4,0.054739221930503845,0.07877498865127563,-0.02403576672077179
3,600,0.4,0.05693355202674866,0.07543335855007172,-0.01849980652332306
3,650,0.4,0.05604371428489685,0.07712116837501526,-0.021077454090118408
3,750,0.4,0.05799342691898346,0.0761369913816452,-0.018143564462661743
3,800,0.4,0.05631895363330841,0.0769495964050293,-0.020630642771720886
3,850,0.4,0.05276535451412201,0.07710330188274384,-0.024337947368621826
3,900,0.4,0.05643656849861145,0.07978507876396179,-0.023348510265350342
3,950,0.4,0.05680164694786072,0.07718506455421448,-0.02038341760635376
3,1000,0.4,0.05084897577762604,0.07531431317329407,-0.02446533739566803
3,550,0.5,0.05813056230545044,0.06996738910675049,-0.011836826801300049
3,600,0.5,0.05712597072124481,0.07097479701042175,-0.013848826289176941
3,650,0.5,0.05663686990737915,0.07558068633079529,-0.018943816423416138
3,750,0.5,0.05563189089298248,0.08122116327285767,-0.025589272379875183
3,800,0.5,0.05935311317443848,0.07396501302719116,-0.014611899852752686
3,850,0.5,0.0594107061624527,0.07520540058612823,-0.015794694423675537
3,900,0.5,0.05798901617527008,0.07443350553512573,-0.016444489359855652
3,950,0.5,0.052804067730903625,0.07715387642383575,-0.02434980869293213
3,1000,0.5,0.05720658600330353,0.07922320067882538,-0.02201661467552185
3,550,0.6,0.05235719680786133,0.06849707663059235,-0.016139879822731018
3,600,0.6,0.05420207977294922,0.08105692267417908,-0.02685484290122986
3,650,0.6,0.05396457016468048,0.07095736265182495,-0.01699279248714447
3,750,0.6,0.05121012032032013,0.07004751265048981,-0.018837392330169678
3,800,0.6,0.05671091377735138,0.07785546779632568,-0.021144554018974304
3,850,0.6,0.05685053765773773,0.07304227352142334,-0.016191735863685608
3,900,0.6,0.05269244313240051,0.07200697064399719,-0.01931452751159668
3,950,0.6,0.05459575355052948,0.07261395454406738,-0.018018200993537903
3,1000,0.6,0.0542123019695282,0.07358033955097198,-0.019368037581443787
3,550,0.7,0.031604617834091187,0.04652957618236542,-0.014924958348274231
3,600,0.7,0.03708930313587189,0.04226870834827423,-0.005179405212402344
3,650,0.7,0.0437033474445343,0.04842950403690338,-0.00472615659236908
3,750,0.7,0.049277856945991516,0.06392431259155273,-0.014646455645561218
3,800,0.7,0.04999285936355591,0.059921905398368835,-0.009929046034812927
3,850,0.7,0.05243644118309021,0.06583771109580994,-0.013401269912719727
3,900,0.7,0.0525585412979126,0.06806737184524536,-0.015508830547332764
3,950,0.7,0.051557958126068115,0.06673076748847961,-0.015172809362411499
3,1000,0.7,0.05092190206050873,0.07093450427055359,-0.02001260221004486
3,550,0.8,0.003899112343788147,0.0034252554178237915,0.00047385692596435547
3,600,0.8,0.003800109028816223,0.005957677960395813,-0.00215756893157959
3,650,0.8,0.0034507066011428833,0.003148302435874939,0.00030240416526794434
3,750,0.8,0.004057630896568298,0.005465850234031677,-0.001408219337463379
3,800,0.8,0.003655657172203064,0.009283453226089478,-0.005627796053886414
3,850,0.8,0.0038679838180541992,0.012261465191841125,-0.008393481373786926
3,900,0.8,0.004006892442703247,0.020076483488082886,-0.01606959104537964
3,950,0.8,0.003963112831115723,0.009545058012008667,-0.005581945180892944
3,1000,0.8,0.004181861877441406,0.012368395924568176,-0.00818653404712677
4,550,0.1,0.05220186710357666,0.0758335292339325,-0.023631662130355835
4,600,0.1,0.051907703280448914,0.07350756227970123,-0.02159985899925232
4,650,0.1,0.05740967392921448,0.07490777969360352,-0.017498105764389038
4,750,0.1,0.04838348925113678,0.08032631874084473,-0.03194282948970795
4,800,0.1,0.050871044397354126,0.07507309317588806,-0.024202048778533936
4,850,0.1,0.050942614674568176,0.07285436987876892,-0.021911755204200745
4,900,0.1,0.0486605167388916,0.07576431334018707,-0.02710379660129547
4,950,0.1,0.04976277053356171,0.07606184482574463,-0.026299074292182922
4,1000,0.1,0.05204780399799347,0.07682983577251434,-0.024782031774520874
4,550,0.2,0.051294296979904175,0.07310838997364044,-0.021814092993736267
4,600,0.2,0.04802758991718292,0.08101899921894073,-0.03299140930175781
4,650,0.2,0.04852418601512909,0.07772496342658997,-0.029200777411460876
4,750,0.2,0.05196960270404816,0.07468725740909576,-0.022717654705047607
4,800,0.2,0.05686359107494354,0.07496558129787445,-0.018101990222930908
4,850,0.2,0.05379776656627655,0.07707838714122772,-0.023280620574951172
4,900,0.2,0.0496043860912323,0.07503406703472137,-0.025429680943489075
4,950,0.2,0.04940618574619293,0.07670027017593384,-0.027294084429740906
4,1000,0.2,0.054926738142967224,0.07078926265239716,-0.01586252450942993
4,550,0.3,0.055821001529693604,0.07559838891029358,-0.019777387380599976
4,600,0.3,0.05414572358131409,0.07615673542022705,-0.022011011838912964
4,650,0.3,0.05295795202255249,0.0756831020116806,-0.022725149989128113
4,750,0.3,0.051651373505592346,0.07533089816570282,-0.023679524660110474
4,800,0.3,0.05005812644958496,0.07395823299884796,-0.023900106549263
4,850,0.3,0.04906325042247772,0.07318609952926636,-0.024122849106788635
4,900,0.3,0.05645313858985901,0.07419992983341217,-0.01774679124355316
4,950,0.3,0.052291274070739746,0.07604454457759857,-0.023753270506858826
4,1000,0.3,0.05428633093833923,0.07665033638477325,-0.02236400544643402
4,550,0.4,0.04687720537185669,0.0703963190317154,-0.023519113659858704
4,600,0.4,0.05359165370464325,0.07169263064861298,-0.018100976943969727
4,650,0.4,0.05495475232601166,0.0735132098197937,-0.018558457493782043
4,750,0.4,0.0533638596534729,0.07283474504947662,-0.019470885396003723
4,800,0.4,0.049583226442337036,0.07427772879600525,-0.024694502353668213
4,850,0.4,0.053420037031173706,0.0740937739610672,-0.020673736929893494
4,900,0.4,0.05110006034374237,0.07931149005889893,-0.028211429715156555
4,950,0.4,0.05351513624191284,0.07779058814048767,-0.02427545189857483
4,1000,0.4,0.05161312222480774,0.07448139786720276,-0.02286827564239502
4,550,0.5,0.05214907228946686,0.07338175177574158,-0.02123267948627472
4,600,0.5,0.053405120968818665,0.06845824420452118,-0.015053123235702515
4,650,0.5,0.050411805510520935,0.07393437623977661,-0.023522570729255676
4,750,0.5,0.056237876415252686,0.07346884906291962,-0.01723097264766693
4,800,0.5,0.05157493054866791,0.0696922093629837,-0.018117278814315796
4,850,0.5,0.05140082538127899,0.07011406123638153,-0.01871323585510254
4,900,0.5,0.05178810656070709,0.07507206499576569,-0.023283958435058594
4,950,0.5,0.05326898396015167,0.07754433155059814,-0.024275347590446472
4,1000,0.5,0.05329956114292145,0.07477502524852753,-0.02147546410560608
4,550,0.6,0.04300607740879059,0.06545621156692505,-0.02245013415813446
4,600,0.6,0.05375298857688904,0.06259649991989136,-0.00884351134300232
4,650,0.6,0.05323225259780884,0.06747806072235107,-0.014245808124542236
4,750,0.6,0.053699567914009094,0.07229281961917877,-0.018593251705169678
4,800,0.6,0.053672417998313904,0.07058046758174896,-0.01690804958343506
4,850,0.6,0.05497525632381439,0.07364818453788757,-0.01867292821407318
4,900,0.6,0.056569844484329224,0.07095055282115936,-0.01438070833683014
4,950,0.6,0.06087897717952728,0.07399709522724152,-0.013118118047714233
4,1000,0.6,0.055487871170043945,0.07317762076854706,-0.017689749598503113
4,550,0.7,0.0034656673669815063,0.024734586477279663,-0.021268919110298157
4,600,0.7,0.003731340169906616,0.016447529196739197,-0.01271618902683258
4,650,0.7,0.0039022862911224365,0.023649826645851135,-0.0197475403547287
4,750,0.7,0.004018187522888184,0.021545425057411194,-0.01752723753452301
4,800,0.7,0.0039862096309661865,0.014299735426902771,-0.010313525795936584
4,850,0.7,0.004175558686256409,0.04255865514278412,-0.03838309645652771
4,900,0.7,0.0041155219078063965,0.043086662888526917,-0.03897114098072052
4,950,0.7,0.014432638883590698,0.0255872905254364,-0.011154651641845703
4,1000,0.7,0.02181766927242279,0.04691401124000549,-0.025096341967582703
4,550,0.8,0.003164127469062805,0.0027366280555725098,0.0004274994134902954
4,600,0.8,0.004040464758872986,0.0015943795442581177,0.002446085214614868
4,650,0.8,0.00365525484085083,0.0021930187940597534,0.0014622360467910767
4,750,0.8,0.0032335668802261353,0.0040444135665893555,-0.0008108466863632202
4,800,0.8,0.004225671291351318,0.002139836549758911,0.0020858347415924072
4,850,0.8,0.0040307193994522095,0.0027616173028945923,0.0012691020965576172
4,900,0.8,0.0036422163248062134,0.012040555477142334,-0.00839833915233612
4,950,0.8,0.004462018609046936,0.0070110708475112915,-0.0025490522384643555
4,1000,0.8,0.0036078542470932007,0.0024513453245162964,0.0011565089225769043
5,550,0.1,0.054015398025512695,0.07259616255760193,-0.018580764532089233
5,600,0.1,0.04834313690662384,0.07351706922054291,-0.025173932313919067
5,650,0.1,0.05217298865318298,0.07096460461616516,-0.018791615962982178
5,750,0.1,0.049650222063064575,0.07376395165920258,-0.024113729596138
5,800,0.1,0.049076929688453674,0.07760438323020935,-0.028527453541755676
5,850,0.1,0.05104300379753113,0.07070945203304291,-0.01966644823551178
5,900,0.1,0.049533575773239136,0.07280269265174866,-0.02326911687850952
5,950,0.1,0.05041597783565521,0.07419873774051666,-0.02378275990486145
5,1000,0.1,0.049507275223731995,0.07074195146560669,-0.021234676241874695
5,550,0.2,0.05061422288417816,0.07019512355327606,-0.0195809006690979
5,600,0.2,0.05197741091251373,0.07297322154045105,-0.020995810627937317
5,650,0.2,0.049624040722846985,0.07621294260025024,-0.02658890187740326
5,750,0.2,0.05025078356266022,0.07261578738689423,-0.02236500382423401
5,800,0.2,0.051066696643829346,0.0698401927947998,-0.01877349615097046
5,850,0.2,0.049357637763023376,0.07595020532608032,-0.026592567563056946
5,900,0.2,0.05619901418685913,0.07658669352531433,-0.0203876793384552
5,950,0.2,0.049742311239242554,0.07508420944213867,-0.025341898202896118
5,1000,0.2,0.04969543218612671,0.07231950759887695,-0.022624075412750244
5,550,0.3,0.049194931983947754,0.07054907083511353,-0.02135413885116577
5,600,0.3,0.05186505615711212,0.07366397976875305,-0.02179892361164093
5,650,0.3,0.05327874422073364,0.071822389960289,-0.01854364573955536
5,750,0.3,0.05756814777851105,0.07453027367591858,-0.016962125897407532
5,800,0.3,0.04492229223251343,0.07427661120891571,-0.029354318976402283
5,850,0.3,0.04742810130119324,0.0735723078250885,-0.026144206523895264
5,900,0.3,0.04617561399936676,0.07535439729690552,-0.029178783297538757
5,950,0.3,0.055174365639686584,0.07276077568531036,-0.01758641004562378
5,1000,0.3,0.05538477003574371,0.06977462768554688,-0.014389857649803162
5,550,0.4,0.05562174320220947,0.07218267023563385,-0.016560927033424377
5,600,0.4,0.051621854305267334,0.07717299461364746,-0.025551140308380127
5,650,0.4,0.05429808795452118,0.07154852151870728,-0.017250433564186096
5,750,0.4,0.05465392768383026,0.07298971712589264,-0.018335789442062378
5,800,0.4,0.05217966437339783,0.07736872136592865,-0.025189056992530823
5,850,0.4,0.05299590528011322,0.07217597961425781,-0.019180074334144592
5,900,0.4,0.05422542989253998,0.0713726133108139,-0.017147183418273926
5,950,0.4,0.06098732352256775,0.07253912091255188,-0.01155179738998413
5,1000,0.4,0.051311418414115906,0.07359082996845245,-0.022279411554336548
5,550,0.5,0.05362632870674133,0.05958223342895508,-0.005955904722213745
5,600,0.5,0.05607207119464874,0.07385897636413574,-0.017786905169487
5,650,0.5,0.05960331857204437,0.07106570899486542,-0.011462390422821045
5,750,0.5,0.0586695671081543,0.062021270394325256,-0.0033517032861709595
5,800,0.5,0.05400587618350983,0.07267680764198303,-0.018670931458473206
5,850,0.5,0.053293392062187195,0.06916140019893646,-0.015868008136749268
5,900,0.5,0.054607093334198,0.07083062827587128,-0.01622353494167328
5,950,0.5,0.05755312740802765,0.07158823311328888,-0.01403510570526123
5,1000,0.5,0.05120645463466644,0.07031296193599701,-0.019106507301330566
5,550,0.6,0.004906997084617615,0.047295644879341125,-0.04238864779472351
5,600,0.6,0.005623549222946167,0.05605635046958923,-0.050432801246643066
5,650,0.6,0.004782542586326599,0.05416803061962128,-0.04938548803329468
5,750,0.6,0.03431159257888794,0.058479875326156616,-0.024168282747268677
5,800,0.6,0.035429492592811584,0.06380400061607361,-0.028374508023262024
5,850,0.6,0.05296987295150757,0.058204323053359985,-0.005234450101852417
5,900,0.6,0.048315346240997314,0.06073997914791107,-0.012424632906913757
5,950,0.6,0.05927225947380066,0.0640895813703537,-0.0048173218965530396
5,1000,0.6,0.056181177496910095,0.061814069747924805,-0.0056328922510147095
5,550,0.7,0.0039290934801101685,0.015314355492591858,-0.01138526201248169
5,600,0.7,0.002957478165626526,0.012060150504112244,-0.009102672338485718
5,650,0.7,0.003515392541885376,0.022279322147369385,-0.01876392960548401
5,750,0.7,0.004394471645355225,0.026101723313331604,-0.02170725166797638
5,800,0.7,0.00401538610458374,0.019236966967582703,-0.015221580862998962
5,850,0.7,0.00419202446937561,0.026611849665641785,-0.022419825196266174
5,900,0.7,0.003887847065925598,0.04217703640460968,-0.03828918933868408
5,950,0.7,0.00415782630443573,0.018022581934928894,-0.013864755630493164
5,1000,0.7,0.0037822723388671875,0.03508833050727844,-0.031306058168411255
5,550,0.8,0.003115028142929077,0.002247825264930725,0.000867202877998352
5,600,0.8,0.003854319453239441,0.0015954375267028809,0.00225888192653656
5,650,0.8,0.003316342830657959,0.0015786588191986084,0.0017376840114593506
5,750,0.8,0.0034484118223190308,0.003004103899002075,0.00044430792331695557
5,800,0.8,0.003918886184692383,0.0018975138664245605,0.0020213723182678223
5,850,0.8,0.00400117039680481,0.002079099416732788,0.0019220709800720215
5,900,0.8,0.0029684603214263916,0.0019015073776245117,0.0010669529438018799
5,950,0.8,0.003388822078704834,0.004712536931037903,-0.0013237148523330688
5,1000,0.8,0.0029517412185668945,0.006795540452003479,-0.0038437992334365845
