property_CpG_Abs,property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_cGAMP_Abs,property_cGAMP_Lum
0.14135496475737008,-0.0662397496083671,0.03890689365892808,0.018590751519385718,-0.0015573125954568834,-0.0015117340692611947,0.14229882885236744
0.07725973820420773,-0.04059124498107414,0.016723589497578906,0.0040310118914641535,0.029219610232704696,0.012710287065689774,0.15533022822942077
0.13603139639792994,-0.023459625885005275,0.016664772543262263,0.013074173677211975,0.03389795920694039,-0.013635390912863699,0.12722702905321337
0.1341128021062371,-0.04749394971956833,0.00582758735861022,-0.00020355775183866776,0.028617900726180645,0.011359885801468073,0.14212643052730212
0.127060987317673,0.018994403067254195,0.06893876415338573,0.01956136527871677,0.018425085242459893,0.019775545194547273,0.14491415526668883
0.03270230557537812,0.018544229967891068,0.06641110601383482,0.016336259971639455,0.02407099188844375,-0.0008829585917515814,0.1137678234371644
0.12553395208969353,-0.025910608565895554,0.08109889869643794,-0.006519732365814823,-0.01628767269932041,0.0016264727515044042,0.09579955838885723
0.14028638905151836,0.00020748958756433566,0.02542067496285283,0.018958931259270173,0.03315727702885263,0.01029989124100128,0.12122605432902611
0.11969638868823773,0.0254803184752731,0.061375157929723145,0.005933909905424306,0.03516579484805582,-0.011044616092094506,0.08397021478791078
0.06743563578948664,0.017302618800852265,-0.002977255908186205,0.016868147705359493,0.03207356284541063,-0.012260317956622524,0.14774537483846317
0.14429161064811646,0.014330930354180427,0.016069001720265486,0.0058292551016306815,0.023800746093216363,0.002354234490586471,0.062217102569427696
0.12647943086344937,-0.012151261287502102,0.06587385475460938,0.0017829092572348992,0.028312202018271226,0.0032101793978567272,0.13956143283183187
0.12926361414382848,0.0079884569732529,0.060659107769655995,0.004331454820775349,0.0328871599260947,0.020466914009884207,0.0953637492466507
0.10263030854260935,0.016583395374146992,0.05841410479703213,0.0011113535930069585,0.013881614122323582,-0.03298440775160505,0.12347997060338589
0.09938798934592097,0.007353867217547605,0.06172291028117394,0.018473779863582784,0.012107137879041607,-0.02969241295071856,0.1317366712386332
0.1462510429435948,-0.0937732108009457,0.055605546245634185,0.017519802273072038,0.05015879370843057,0.005158731293317453,0.10814253272616714
0.13096140287967073,-0.01832529136048211,0.07257564305147735,0.007814493125308686,0.020447405053000134,0.003117979987462549,0.13469456373433297
0.053434583932031154,-0.06907425843647874,0.07519712472769524,0.014956099675342949,0.02302949035167423,0.01528373649484005,0.1405649900543824
0.10096874607116468,0.02202774241772998,0.03881077344585038,0.002382570844841503,0.023228893377761017,0.005043620977729479,0.11033831681697803
0.09377595114854043,-0.0010288049467312987,0.06476937881098699,0.0012934159066156914,0.00842303028765623,0.0066633268894494835,0.05243877763633931
0.12399067459106317,0.016542114545884057,0.06254350108480489,0.0109800762057648,0.037497000327126884,-0.00030229689485317124,0.1446755530746856
0.14091971201059628,-0.06753149652907742,0.024158916657460505,-0.03507891825291587,0.03752536108509985,0.00927383768629697,0.13322032561425767
0.12860733928495838,-0.009521092383306451,0.028401597065299655,0.020079208753428945,0.01576130672019338,-0.004738913852629922,0.12049909629447186
0.10266378164928436,0.014365394421786748,-0.0073068276960692735,0.018916451169899595,0.029479840342360397,0.01845897797302931,0.13007020141015513
0.14544970036997473,-0.034755923046247084,0.044237618110478105,0.01595246545496276,0.017687991299665695,-0.010901456520041819,0.12596679382740505
0.11946893519556567,0.018967829776121325,0.059409656543303324,0.006562413502333775,0.031983192795350224,0.014261918438614685,0.07399204266069281
0.135693416031206,0.000774708379968736,0.06511494010200791,0.025745929188004668,0.019904200024926544,-0.0033558217566163062,0.10041181821866663
0.08279315733299819,-0.014594506227986637,0.06789484274151858,0.007516072962022835,0.01848210630198166,-0.01278281723062702,0.051351460952724914
0.08342372871411774,-0.004852973691119811,0.04404655933699553,0.006741614004847851,-0.004451765255246931,-0.0008432144354939552,0.08259458011658827
0.11376564433470504,0.016548615560032176,0.04940070391401208,0.017823101251596585,0.003670308392618171,0.011602845679384965,0.11480365823208205
