SMILES,LPS_Abs,LPS_Lum,MPLA_Abs,MPLA_Lum,CpG_Abs,cGAMP_Abs,cGAMP_Lum
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,0.9656324626778824,0.9704325347830044,0.987083997184759,0.8318324536855632,1.0500096225207247,1.0603090809028406,0.9849512371810312
Cc1cc(C)n(CCC(=O)N2CCc3nc4ccc(F)cn4c(=O)c3C2)n1,0.9380699294369078,1.2688508721127063,1.0117831897921112,1.2053620095854565,1.0174125749514595,0.9595175445656512,1.0273625169119756
Cc1ccc(NS(=O)(=O)c2cc3c4c(cccc4c2)C(=O)NC3=O)cc1C,0.3810171283691614,0.9078590600346508,0.8748421043750347,0.8148602162187895,0.5351764103020373,0.6063107580174585,0.5323343706964203
CCCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cccc(C(F)(F)F)c1,1.007285096134113,1.5598232116737794,0.9394866229491616,1.146065502085397,0.9810138596045264,0.8887116790965417,0.9934395180785623
Cn1cc(-c2cc(CNC(=O)c3cncc(Br)c3)ccn2)cn1,1.0549802278649505,1.0999428859109617,1.1474333715905556,1.2976289222248705,0.9195501984856154,1.018763631024491,0.872032058282155
Cc1cc(OCC(=O)NNC(=O)COc2ccc(Br)cc2Br)cc(C)c1Cl,0.8573699949170785,0.98721999621679,0.984996480603137,0.9800985521725922,0.960525413848907,0.9476124319732308,0.8947000544811785
CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1.Cl,0.3552292699873955,0.3005871585382619,0.6223180992639696,0.3241942526395636,1.0813291614630618,0.7309621281320473,0.0972966634703099
CC(C)(Oc1ccc(CCNC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc1)C(=O)O,1.0330719733836662,1.3942644456630635,0.9759390127135226,1.0801667391802017,1.088813235564364,0.907812318625492,0.9424226035500624
CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1.187668324,0.8934369090000001,0.847511053,0.638705969,1.071518898,1.206080437,1.108643293
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,1.1823035226329284,0.7031679777911122,1.736549594198202,0.691427375237832,0.2283328720216382,1.8797330235989385,0.413835824600532
Brc1ccc(C2CN3CCSC3=N2)cc1.O=C(O)C(=O)O,1.484152794,0.728066683,1.013033628,1.033199549,0.8875074390000001,1.087897301,1.031485915
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1.0384762045266935,0.9782162707918762,1.011534486251969,0.8721858827991853,0.9349555908529076,0.7892959291867949,0.8560842160708442
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0.9239434235106758,1.3461334183622875,0.8989792244737707,1.2805071896285092,1.0827126670262748,0.8317426985570078,0.6239348234344875
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1.1523377539046544,1.0512980965553131,1.0779314784301306,1.022577310219131,1.039745976189294,0.906788265332612,0.8318509851256182
COc1ccc(Oc2coc3cc(OC(=O)c4ccc(Cl)c([N+](=O)[O-])c4)ccc3c2=O)cc1,0.9805963540092032,1.2898938230718164,1.0803976906911106,1.4346871382589694,0.8198948224304243,0.9999101178048088,0.8919261890307644
Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0344557266952932,1.1297122738332157,1.0386643083283549,1.2172347682825304,1.013000445060423,1.0119052676445603,0.9592461101125496
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,0.9672841816661626,1.324610248094694,1.1844217822252827,1.4088955366746003,1.3536693761217191,1.4572387514072789,1.0929591993152918
COc1cccc(N2CC(C(=O)NC3CCN(c4nccn5c(C)nnc45)CC3)CC2=O)c1,1.0641769033037587,1.1722636227665504,0.9548274197263862,1.083691280376847,1.025214304062661,0.9512909557136184,0.967897393027565
CCc1c(C)nc(-n2nc(C)cc2NC(=O)CSCc2ccccc2)[nH]c1=O,0.6029986706324335,1.2220015064386984,0.8846717041386613,1.0711339693414792,0.9006259936636944,0.959047208068884,0.9729857269293424
CCN(C=Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C)CC,0.929972775819975,1.238913150583959,0.901319818518215,1.2946803885769953,0.758533031170071,0.933632774202128,0.9691395197263531
COc1ccc(C(=O)Oc2ccc(-c3ccc(C)cc3)cc2)cc1OC,0.8915285694578663,1.2244857873236208,1.0008513119785003,1.266600566851234,0.7439651004074548,1.1600139606497326,0.9568262298432948
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,1.1429617011394724,0.4790210071439333,2.151297848463094,0.4353175959995519,1.01425686571742,0.7915447444134378,0.1402697881431963
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,1.444808602,0.994238377,1.033378959,1.539936423,1.070609331,1.083202362,1.002039909
CN1CCN(C(CC(=O)Nc2cccc(C(F)(F)F)c2)C(=O)O)CC1,1.090981720002553,1.155127581790799,0.8590366301092317,1.1739920474594374,1.017766450640722,0.953240437648882,0.9792464771719992
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,0.921363533,0.995659888,1.102534294,1.216770887,0.836359978,0.922537446,1.046849847
CCNC(=O)c1ccc(CN2CCc3ccccc3C2)cc1,1.1338086365617095,1.371849890396793,0.9584545510085584,1.0450088407995066,1.1174707027969748,0.9336567983353082,0.9048394485710156
Cc1ccc(N2C(=O)C(Cl)=C(Nc3cccc(C)c3C)C2=O)cc1Cl,0.8970452847199187,0.95401940644227,1.2760415244035372,1.6274023527384018,0.7386465280836478,0.7490886484173768,0.5488602744734117
Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)ccn2)cn1,3.094106674,0.467657477,1.706744671,1.140454888,0.8630687,1.114510775,0.145036668
CCCOc1ccc(C=C2SC(N3CCN(c4ccccc4C)CC3)=NC2=O)cc1,0.988537507233608,0.9882408149653982,0.9752022510371694,0.967944523552396,1.060087632905193,0.9217574238450924,0.9537562005391472
Cc1cn2c(nc1=O)OC1C(O)C(CO)OC12,1.0224408001015728,1.291496675068823,0.9528881664055712,1.4412738540994248,1.0060455180491257,1.0489372383472406,1.0179069105871572
CN1C(=O)NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.0649422058376223,1.2374892478656585,1.00476595364789,0.9612088197093928,0.8752396798026174,0.9404866465513816,0.9196275440873672
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,1.37683332,0.917804062,1.033155918,1.086464405,0.958764493,0.98751992,0.997622609
COC(=O)COc1ccc(C=C2C(=O)NC(=S)N(c3cccc(Cl)c3Cl)C2=O)cc1OC,1.0447584620342436,1.3485114564219771,0.9321434963595348,1.1368801520959024,0.9591793840331584,0.846544370096315,0.9087689168618334
NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,0.9916768354162906,0.9309552683568698,1.0067681071612982,1.011694048215833,0.5856176138161513,0.8752790009509218,0.8001250439147201
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,0.9654683684895166,0.9706539712664808,1.1709978913219945,0.8279823810508486,1.2939375288922683,0.7577342335742001,0.7275794313610688
NC[C@H]1CC[C@H](C(=O)O)CC1,1.0602383023295514,1.0122394792711231,0.9576957776937284,1.1309142484168688,0.9390428452892168,1.467844694605362,0.993403080727454
COc1ccc(C(O)CN2CCN(c3cccc(C)c3C)CC2)cc1OC,0.9282113701321306,0.8732868500629172,0.9496658200373996,1.038039321540526,0.7239698522825279,0.8628347194420078,0.955530019865006
CC(C)N(CCC(c1ccccc1)c1cc(CO)ccc1O)C(C)C,1.3883314130000002,0.981670201,0.976173282,0.985543251,0.943962157,0.978426456,0.856760263
O=[N+]([O-])c1cccc2cn[nH]c12,0.886535823,0.953454494,1.092745781,1.1140401359999998,1.026123047,1.010194778,0.998497009
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,1.349520326,1.041010499,1.266098022,0.632918477,1.334926009,1.006165147,1.024247885
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,0.929116905,0.972471774,0.874935329,1.164260387,0.578804016,0.974855125,0.189159364
O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,1.595439553,1.130335689,1.115241051,1.07319057,0.937189162,1.119058609,0.768636703
COc1c(Cl)cc(C(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1Cl,1.0120061398831806,1.0966707604786834,0.6817162406698584,0.9563417864118512,1.1510753972107963,0.9899138439437176,0.8584619232696213
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1.320709109,0.938548982,1.816804886,0.931858778,1.85510087,0.980700672,1.572170019
COc1ccc(CC(=O)N2CCCc3ccccc32)cc1OC,0.7779897989885886,1.4071719867177508,1.0092471395486244,1.604154088949096,0.9091432187153472,0.7741205244021618,0.972669310646228
CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,1.422949433,0.520556629,0.917514443,1.291516662,0.53308624,1.065957069,0.8304892779999999
CC(C)n1cnc(S(=O)(=O)N2CCC(S(=O)(=O)c3nccn3C)CC2)c1,0.8422618005316077,1.3350848158132351,0.662776433307654,1.1351389124751992,0.359848441377416,0.9066814376118436,0.9351188406885658
COc1ccc(CNc2oc(-c3ccc(COc4ccccc4C)o3)nc2C#N)cc1,1.30727485428699,0.8873236537474798,2.303941427646534,1.3355224050594143,1.4828572066482382,1.443365646319331,1.3010917186272326
Cc1cc(NCCN(C)C)n2ncc(-c3ccc(Cl)cc3)c2n1,0.8968641347710247,1.497181749237526,1.4004603190284115,1.5748933910719294,0.3121402789282256,0.6168916384828977,0.5214530013398507
Br.C=CCn1c(=N)n(CC(=O)c2cccc([N+](=O)[O-])c2)c2ccccc21,0.9971963634931474,1.1588415436142896,0.9054815503763536,0.9728906282154391,0.5709390287688154,0.9120220380009052,1.127793791075984
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,1.044936208720053,1.2762586094807264,1.2604207281338975,1.1689867782651415,1.2623890592770093,0.8290489870280733,1.0936078400254077
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0.7999337320000001,0.8698059920000001,0.997399569,0.99394989,0.8922802809999999,1.060585022,1.086239815
O=c1oc2cc(O)ccc2c2ccccc12,0.9321161699546956,1.055527606024252,1.0558554333684491,1.2788585835690562,1.0529949187904872,0.812892224328512,0.812595856784254
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3F)c2n1,1.107847095,0.6897566909999999,1.222723842,1.085947752,1.101920485,1.127551675,0.862319767
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0.9279173998207232,0.9916760288166868,0.9920043566087804,0.9671438985903476,1.113769799095871,0.9654846774835562,1.0376302080683248
CC(C)(O)CNC(=O)c1cccc([N+](=O)[O-])c1,0.959951940556666,0.9706832155593628,0.9543620161511336,0.9787099108615076,0.928372706355005,0.8661874342299698,0.8108864607774076
CN(C)c1ccc(C=C2C(=O)C(=O)c3ccccc32)cc1Br,0.9467626828654804,1.0048579414136023,0.9990649070816248,1.0012864464260494,0.9893958546835098,0.9592402023522022,1.0221283788097228
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,1.256154895,1.385640025,1.132921219,1.430253744,1.138424397,1.121974468,1.238974571
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.923503578,1.029851794,1.021708727,0.957036257,0.288182318,0.962722659,0.8641045690000001
O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1,1.255915642,0.559557974,1.0107924940000002,1.10689497,0.944245696,1.086181998,0.961230755
Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,1.037554383,0.921825945,1.055326939,1.11013341,1.029098511,0.96960628,1.0219510790000002
CCn1nnc2c(NCCc3c[nH]c4ccccc34)ncnc21,1.0946367622100794,1.0472576787521883,1.0933824988241407,1.1149970453332698,0.9607415981358232,0.8221285504515237,0.7676933496516715
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,1.3337388585322003,1.0674607444255035,1.0743492026064938,1.121488743883694,1.0989725025082646,0.8098225333875557,0.8804315927514055
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,1.885049582,0.823234737,1.399546385,0.786379814,0.400532514,1.325918913,0.680701494
CC(O)C(=O)O.CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,0.1074268840312057,0.433898026782643,0.2938609991925142,0.5064013143888706,0.1672205929351902,0.9269376445564012,2.411542731684124
O=C(O)c1cc(I)ccc1NC(=O)C(Cc1ccccc1)NCc1ccccc1,0.8878119590000001,1.406211376,1.04571104,1.0502451659999998,0.93119508,1.012981892,1.169796348
CCOc1ccc(S(=O)(=O)NCCn2nc(C3CC3)ccc2=O)cc1C,1.0736741286754965,0.9931726941701298,1.0411723361684209,0.8750659056254211,1.0050691105600351,0.9802679176044548,1.017598403194236
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,1.164017677,0.839669287,0.944653511,1.045979619,1.057631731,0.987395406,0.933277369
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1.5568478199922908,0.9183244151420866,1.912676688050671,0.5242462498000611,1.6494732964708398,3.29181478558344,0.4298407392072965
COc1ccc(CCNc2nnc(Cc3ccc(Cl)cc3)c(=O)[nH]2)cc1OC,1.1010093929127152,1.0670156068514784,0.8771801337157481,1.0405201314409351,0.9277309407492946,0.983783864834155,0.977413595065568
Cc1oncc1CNC(=O)c1ccc(C(C)(C)C)cc1,1.0988748739001388,1.0102796900966171,1.0732207814748658,1.0212148580742086,1.1759140759949824,0.9577342264563148,0.778685378533674
CC(O)(P(=O)(O)O)P(=O)(O)O,0.9968493874715344,1.1443464858107686,1.0844984507058877,1.2561506248579335,0.7597963806350435,0.9552808063239098,0.9561510084521622
NNc1ncnc2scc(-c3ccc(Cl)cc3)c12,0.867348285134513,1.3050248715335115,1.3184168194461263,1.4825675759975605,0.9307909458110036,0.5538165276687964,0.3332937524221743
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(O)cc1,0.8951186225762177,0.9711647241098672,1.347503554175335,0.965958428748477,1.408754640646868,0.8978155301132511,1.010891469079791
COc1ccc(CCNCc2ccc3ccccc3c2)cc1OC,0.7623148362903096,1.1702229503481698,0.8490945523094289,1.244287303209248,0.4200180427906895,0.8775970925499512,0.8926800131038972
CCOc1cc(C=C2C(=O)NC(=O)NC2=O)ccc1OCc1c(Cl)cccc1Cl,1.0148061476174677,1.3500272880365871,0.9379142736828532,1.1998538064708368,1.0639588447510306,0.9190812409775312,1.073174264582618
Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1,1.233271718,1.440208435,1.078738093,1.013549685,0.972100973,1.015530109,0.980805993
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4.2575979230000005,1.259040236,2.020689726,0.910000205,0.849094868,1.478228569,1.25754106
Cc1[nH]c2ccc(Br)cc2c(=O)c1CN1CCCCC1,0.9698870937744744,1.25003085052896,0.898962846152854,0.9199426471922144,0.8277889671499594,0.9065667602315672,0.950663068069226
CCCC(=O)c1ccc(N2CCNCC2)c(F)c1,1.1180656029024931,1.4038322497321905,0.9614035905370892,1.6607793892701912,0.4036580207201669,0.911749408963692,0.86055220390003
C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,0.417835027,0.5468099710000001,0.644666135,1.006934643,0.542058289,0.961217701,0.269389182
CNc1nc(Nc2cnn(C3CCN(C4COC4)CC3F)c2Cl)ncc1C(F)(F)F,0.973356187,0.047768787,1.268139839,0.22852245,1.06072998,1.037464142,0.386026442
Cc1cc(O)c(C(C)C)cc1NC(=O)c1cc(C(C)(C)C)oc1C,0.8842792121046776,0.9981450422428448,1.7623270078658535,2.714566527474489,1.21996933097966,1.0956730250508526,0.5616047911647029
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl,1.258816242,1.08045435,0.98724401,0.8181886079999999,0.844986975,1.15023756,1.009525299
Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1.128129947225153,1.0676240706894575,1.1188937419534564,1.1793678164479124,0.8216818989042189,0.7816159904175766,0.6253011201573451
Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,0.731887341,0.4746464489999999,0.7894607779999999,0.509938896,0.87703681,1.09759593,0.75220418
CCOC(=O)N1CCN(C(=O)CSc2ccc(-c3ccccc3)nn2)CC1,1.046760919964873,0.9600477642343138,1.085999785757669,0.9062883923993024,1.1449794000949445,0.8759690146077619,0.9312342372223924
O=c1cc(O)c(Cl)c[nH]1,0.999659419,0.922590077,1.011459708,0.917563498,1.064395428,1.187271833,1.06103754
Cc1cccc2sc(OC3CN(C(=O)Nc4ccccc4C(F)(F)F)C3)nc12,1.1293390308081244,1.1887078389473906,0.8721216829527143,1.1547584621919067,0.9116116782944672,1.0660193237077158,1.1211758510081942
COC(CNC(=O)c1cccc(Cl)c1)c1ccccc1C,0.8755949011136244,1.2219126667128326,0.9577864419764524,1.3661453037769098,0.7744552774947875,0.8950839946408327,0.9645133937981092
COc1cccc(CC(=O)N2CCC(Oc3ccc4ccccc4n3)C2)c1,1.1820696090732916,1.1751240784836012,1.0006114632604413,1.23544480248342,0.7620984722580832,0.95916098848723,0.9382162724346588
O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccncc1,0.9904599116313764,1.0230913459329427,1.0130947904086245,0.9856814169311374,0.9741831085964808,0.981660974996782,1.011409485515136
COc1nc(-c2ccc3c(c2)OCO3)n(-c2ccc(NC(=O)CSc3ccccc3)cc2)n1,1.209847808,1.143082023,1.003563881,0.88223356,0.812728763,0.998905778,0.589671075
COc1cc(C=NN2C(=O)c3cccc4cccc(c34)C2=O)cc(Br)c1OC,1.1165912174616024,1.5058008726326797,0.9673407311523334,1.1259279014247523,1.022024199830172,0.9227032387790288,1.0079007940716984
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,0.9737738834466778,0.9456801000908002,0.9935498060499396,0.9512967549044744,1.0385131954930928,0.9715748023319808,0.9758825452708608
CCC(=O)Nc1ccc(S(=O)(=O)N2CCSC(c3ccccc3C)CC2)c(C)c1,0.880057808257757,0.9956996244525792,0.9367977561946914,0.987945088459126,0.6878492229141102,0.7932612572137181,0.4116681714994034
COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,1.016781092,1.064094543,0.983614266,1.0721042159999998,0.987710476,1.244307995,1.114123464
COC(=O)c1ccc(N2C(=O)NC(=O)C(=Cc3ccc(OCc4ccccc4F)cc3)C2=O)cc1,1.0380378369029333,1.2538791410592935,0.8799386766990729,1.0755091457728625,1.0563689534922145,0.925782077140794,0.9423650132713038
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,0.989903033,1.190627456,0.959701419,1.0142501590000002,0.928762317,0.932676911,0.477527082
O=C1c2ccccc2C(=O)C1c1ccncc1,1.029839708143769,0.924007412645316,0.943924466716239,0.7988289412498024,0.8848463635912218,0.9228217866904496,0.7567862038319926
O=C(COc1ccc(Cl)cc1)Nc1ccc(OC(F)(F)F)cc1,1.003365776102328,0.9734597000759496,0.9429641227391397,0.8797517083849404,1.027464157234859,0.9349099773005644,0.9885579813430792
NC(=O)CN1CC(O)CC1=O,1.036452819544632,1.0233695702642844,1.002029891503868,0.9537257347447868,1.0402455127539576,0.8786463158696296,0.9607878749398716
Cc1n[nH]c(C)c1CCC(=O)NC1CCC(F)(F)CC1,1.0351600394832243,1.1842727088737932,0.8790919153222172,1.0280620087845542,0.9213825021298993,0.9759138320605436,0.955293155289043
COc1ccc(NC(=O)CN(c2ccc(C)c(C)c2)S(C)(=O)=O)cc1,1.0158231901930674,1.4558603993693264,1.0729999636494254,1.534253463104514,0.8309368773463375,1.1279026265706222,0.8801969570093772
Nc1ccccc1NC(=O)c1cnccn1,1.403698921,0.43569088,1.115892649,0.831669509,1.158567429,0.970770478,0.602283716
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1.O=C(O)/C=C/C(=O)O,1.1858136266693324,0.7991226354187317,1.7294600289471496,1.2867421976651052,1.4559200649042396,1.2332613618234929,0.9311050987167396
Cc1ccc(CNC(=O)C(=O)NC2CCCCC2)cc1,0.9563171551053068,1.4601067943438468,0.9634132934116798,1.105504527722972,0.9996420412474448,0.8901435882334152,0.9702686000919204
Br.Fc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,0.9462657585173496,1.0314302680316538,1.0192241349085402,1.2884205556551636,0.8707523852735259,0.5883760629858945,0.3151641453532149
Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,0.5401588079999999,1.127252102,0.8302900790000001,1.34862709,0.909840584,0.907216072,0.23926267
CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCCC(N)C(=O)O,1.418769479,0.8127891420000001,1.080647707,1.325124502,1.203330994,1.042236805,1.28529501
Cc1nc(N(C)C)nc(C)c1NC(=O)CC(C)C,0.9199937394725988,0.9666008543217736,0.8371601581707299,0.8969285485643441,0.9500078517821562,1.0048339037422072,1.096213792186728
CC(C)Oc1ccc(C(=O)N2CCC(c3ccccc3)S(=O)(=O)CC2)cc1,1.073243308564087,1.134767981503222,0.8758078091388797,1.0883232641632066,0.9061425400961588,0.9638868449329456,0.9277358696920944
CCCCNc1ncc(-c2ccc(CN3CCOCC3)cn2)c(NC2CCC(O)CC2)n1,0.765491962,0.484558672,0.926089168,0.982070804,0.788182437,1.007041216,0.6872581240000001
Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,2.885910273,0.134201869,1.932716846,0.166150689,2.20143795,1.523863077,0.152419597
Cc1ccc(C=Nc2ccc(-c3ccc(N=Cc4ccc(C)o4)c(C)c3)cc2C)o1,0.9835382416421814,0.9291495432250908,1.0060916433496871,0.89407531465629,0.8367536846197634,1.0144301455813052,0.7726297367450772
CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,1.005442331109152,1.2202505814556963,1.0604629922536049,1.170006108181509,0.7575964280015945,0.720429726109564,0.575544560169488
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,2.523308516,0.757379591,1.756918669,1.01695466,0.7410868409999999,1.014839172,0.552718401
CC(C)(C)c1cc(C(=O)Oc2cccc3cccnc23)cc(C(C)(C)C)c1,0.9758576248218422,1.250417723125783,0.9225816073525848,1.2284073319554565,0.894953378269489,0.92182074287737,0.9383144722039568
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1.067945123,1.160601854,1.209278107,1.436355829,0.714581907,1.189796448,0.7966670990000001
O=C(CCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)Nc1ccc(F)cc1,1.023786682430016,0.9579948865955106,1.0203554814804012,1.0731672536917836,1.008579447949031,0.8086112213718748,0.8749502735565751
O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,0.958301365,1.183157802,0.980956912,1.200931549,0.904858828,1.009590387,0.94675082
CC(=NOCON=C(C)c1ccc(F)cc1F)c1ccc(F)cc1F,0.9074177291362452,1.39101227222651,0.9740435332019374,1.527629702815794,0.8430822920005414,1.1405451355138352,0.9905122128433292
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0.969989757118336,1.297606116089681,0.96081215082868,1.1387739353160953,1.0016919666357469,0.7977340149718503,0.905731867550398
