depth,width,dropout,vmlp,mlp,difference
1,100,0.7,0.004069820046424866,0.017700403928756714,-0.013630583882331848
1,150,0.7,0.009007185697555542,0.028712749481201172,-0.01970556378364563
1,200,0.7,0.017651915550231934,0.035056039690971375,-0.01740412414073944
1,250,0.7,0.022993192076683044,0.043046608567237854,-0.02005341649055481
1,300,0.7,0.02699202299118042,0.04860153794288635,-0.021609514951705933
1,350,0.7,0.03349035978317261,0.052114978432655334,-0.018624618649482727
1,400,0.7,0.03593246638774872,0.0546177476644516,-0.01868528127670288
1,450,0.7,0.041431501507759094,0.05813322961330414,-0.016701728105545044
1,500,0.7,0.0493028461933136,0.06607481837272644,-0.016771972179412842
1,50,0.8,0.0030664652585983276,0.0032127052545547485,-0.0001462399959564209
1,100,0.8,0.005476802587509155,0.005007937550544739,0.0004688650369644165
1,150,0.8,0.004364520311355591,0.012715548276901245,-0.008351027965545654
1,200,0.8,0.006505265831947327,0.01876971125602722,-0.012264445424079895
1,250,0.8,0.010383710265159607,0.02284914255142212,-0.012465432286262512
1,300,0.8,0.01373012363910675,0.024606943130493164,-0.010876819491386414
1,350,0.8,0.01886048913002014,0.029482603073120117,-0.010622113943099976
1,400,0.8,0.02056710422039032,0.032897934317588806,-0.012330830097198486
1,450,0.8,0.02930288016796112,0.03806610405445099,-0.008763223886489868
1,500,0.8,0.02934606373310089,0.036830902099609375,-0.007484838366508484
2,50,0.1,0.010978952050209045,0.05635902285575867,-0.04538007080554962
2,100,0.1,0.03640057146549225,0.07130897045135498,-0.03490839898586273
2,150,0.1,0.04786446690559387,0.07954326272010803,-0.03167879581451416
2,200,0.1,0.05277922749519348,0.07755178213119507,-0.024772554636001587
2,250,0.1,0.05210699141025543,0.07227551937103271,-0.020168527960777283
2,300,0.1,0.05512644350528717,0.07635627686977386,-0.021229833364486694
2,350,0.1,0.05567464232444763,0.07472451031208038,-0.01904986798763275
2,400,0.1,0.05229349434375763,0.07570421695709229,-0.023410722613334656
2,450,0.1,0.04917597770690918,0.07399854063987732,-0.02482256293296814
2,500,0.1,0.04992663860321045,0.0760219544172287,-0.02609531581401825
2,50,0.2,0.008812829852104187,0.04885342717170715,-0.040040597319602966
2,100,0.2,0.032838717103004456,0.07188156247138977,-0.039042845368385315
2,150,0.2,0.04226510226726532,0.07902173697948456,-0.03675663471221924
2,200,0.2,0.06304089725017548,0.07716703414916992,-0.014126136898994446
2,250,0.2,0.05971001088619232,0.07733871042728424,-0.01762869954109192
2,300,0.2,0.06152854859828949,0.07293623685836792,-0.01140768826007843
2,350,0.2,0.05497390031814575,0.07686275243759155,-0.0218888521194458
2,400,0.2,0.05817478895187378,0.07993584871292114,-0.021761059761047363
2,450,0.2,0.05320937931537628,0.07898785173892975,-0.025778472423553467
2,500,0.2,0.057513341307640076,0.07681137323379517,-0.01929803192615509
2,50,0.3,0.005088135600090027,0.035138651728630066,-0.03005051612854004
2,100,0.3,0.018013805150985718,0.06535235047340393,-0.04733854532241821
2,150,0.3,0.039419323205947876,0.07796256244182587,-0.03854323923587799
2,200,0.3,0.04938128590583801,0.08042417466640472,-0.03104288876056671
2,250,0.3,0.056089937686920166,0.07920178771018982,-0.023111850023269653
2,300,0.3,0.06012311577796936,0.08315502107143402,-0.02303190529346466
2,350,0.3,0.05822160840034485,0.08324405550956726,-0.025022447109222412
2,400,0.3,0.05784609913825989,0.08001749217510223,-0.022171393036842346
2,450,0.3,0.060400962829589844,0.08015353977680206,-0.01975257694721222
2,500,0.3,0.056574270129203796,0.08374890685081482,-0.027174636721611023
2,50,0.4,0.0018737316131591797,0.018771514296531677,-0.016897782683372498
2,100,0.4,0.011902034282684326,0.05559547245502472,-0.04369343817234039
2,150,0.4,0.0316513329744339,0.06822530925273895,-0.036573976278305054
2,200,0.4,0.041148051619529724,0.07766497135162354,-0.03651691973209381
2,250,0.4,0.051914677023887634,0.07937861979007721,-0.027463942766189575
2,300,0.4,0.05653427541255951,0.07766598463058472,-0.021131709218025208
2,350,0.4,0.057297006249427795,0.08334127068519592,-0.026044264435768127
2,400,0.4,0.06153915822505951,0.0800742357969284,-0.018535077571868896
2,450,0.4,0.05813018977642059,0.07808969914913177,-0.01995950937271118
2,500,0.4,0.05840751528739929,0.08019353449344635,-0.021786019206047058
2,50,0.5,0.0008240789175033569,0.012053951621055603,-0.011229872703552246
2,100,0.5,0.0052067190408706665,0.04251334071159363,-0.03730662167072296
2,150,0.5,0.019926398992538452,0.05873486399650574,-0.038808465003967285
2,200,0.5,0.031008005142211914,0.06950494647026062,-0.038496941328048706
2,250,0.5,0.042562082409858704,0.07162724435329437,-0.02906516194343567
2,300,0.5,0.04885488748550415,0.07925081253051758,-0.030395925045013428
2,350,0.5,0.056146860122680664,0.07728134095668793,-0.021134480834007263
2,400,0.5,0.055113449692726135,0.08286775648593903,-0.02775430679321289
2,450,0.5,0.056697309017181396,0.07959039509296417,-0.022893086075782776
2,500,0.5,0.05729122459888458,0.08014596998691559,-0.022854745388031006
2,50,0.6,0.0019876211881637573,0.004503712058067322,-0.0025160908699035645
2,100,0.6,0.004567369818687439,0.021227359771728516,-0.016659989953041077
2,150,0.6,0.010155797004699707,0.034653037786483765,-0.024497240781784058
2,200,0.6,0.018370211124420166,0.05265142023563385,-0.034281209111213684
2,250,0.6,0.0268058180809021,0.05881418287754059,-0.03200836479663849
2,300,0.6,0.04070986807346344,0.0665036290884018,-0.025793761014938354
2,350,0.6,0.042303577065467834,0.07610709965229034,-0.03380352258682251
2,400,0.6,0.04721517860889435,0.07658371329307556,-0.029368534684181213
2,450,0.6,0.054199084639549255,0.07701633870601654,-0.022817254066467285
2,500,0.6,0.05663362145423889,0.07996167242527008,-0.02332805097103119
2,50,0.7,0.0009906291961669922,0.0029338300228118896,-0.0019432008266448975
2,100,0.7,0.003470391035079956,0.006405830383300781,-0.002935439348220825
2,150,0.7,0.0038298964500427246,0.011315464973449707,-0.007485568523406982
2,200,0.7,0.006182760000228882,0.020815297961235046,-0.014632537961006165
2,250,0.7,0.011305645108222961,0.025821268558502197,-0.014515623450279236
2,300,0.7,0.02037946879863739,0.03673851490020752,-0.01635904610157013
2,350,0.7,0.025272607803344727,0.0420958548784256,-0.01682324707508087
2,400,0.7,0.03205852210521698,0.04960373044013977,-0.01754520833492279
2,450,0.7,0.04210558533668518,0.05201733112335205,-0.00991174578666687
2,500,0.7,0.047038495540618896,0.06131376326084137,-0.014275267720222473
2,50,0.8,0.0022763609886169434,0.001093447208404541,0.0011829137802124023
2,100,0.8,0.004493221640586853,0.002347305417060852,0.002145916223526001
2,150,0.8,0.004991024732589722,0.002627953886985779,0.002363070845603943
2,200,0.8,0.003622293472290039,0.002379387617111206,0.001242905855178833
2,250,0.8,0.004110395908355713,0.002238035202026367,0.0018723607063293457
2,300,0.8,0.004274144768714905,0.0068360865116119385,-0.0025619417428970337
2,350,0.8,0.004443049430847168,0.008517846465110779,-0.004074797034263611
2,400,0.8,0.005052343010902405,0.011234432458877563,-0.006182089447975159
2,450,0.8,0.006965085864067078,0.00769747793674469,-0.0007323920726776123
2,500,0.8,0.014489814639091492,0.018425747752189636,-0.0039359331130981445
3,50,0.1,0.009011775255203247,0.04664444923400879,-0.03763267397880554
3,100,0.1,0.032696858048439026,0.0721852034330368,-0.03948834538459778
3,150,0.1,0.049372598528862,0.07898272573947906,-0.029610127210617065
3,200,0.1,0.04715348780155182,0.069944366812706,-0.022790879011154175
3,250,0.1,0.059302449226379395,0.07561103999614716,-0.01630859076976776
3,300,0.1,0.05581086874008179,0.07012979686260223,-0.014318928122520447
3,350,0.1,0.05301743745803833,0.08233259618282318,-0.02931515872478485
3,400,0.1,0.051984116435050964,0.0743156373500824,-0.022331520915031433
3,450,0.1,0.05700354278087616,0.07599079608917236,-0.018987253308296204
3,500,0.1,0.060377299785614014,0.0707162618637085,-0.010338962078094482
3,50,0.2,0.0036081522703170776,0.03860035538673401,-0.03499220311641693
3,100,0.2,0.023722663521766663,0.06862707436084747,-0.04490441083908081
3,150,0.2,0.04575277864933014,0.07238870859146118,-0.026635929942131042
3,200,0.2,0.05324395000934601,0.07271850109100342,-0.01947455108165741
3,250,0.2,0.055466488003730774,0.07562929391860962,-0.020162805914878845
3,300,0.2,0.057127147912979126,0.07528369128704071,-0.018156543374061584
3,350,0.2,0.059815824031829834,0.08036817610263824,-0.02055235207080841
3,400,0.2,0.05893436074256897,0.07573342323303223,-0.016799062490463257
3,450,0.2,0.054357677698135376,0.07307399809360504,-0.018716320395469666
3,500,0.2,0.05853267014026642,0.07864841818809509,-0.020115748047828674
3,50,0.3,0.0018712878227233887,0.03730672597885132,-0.03543543815612793
3,100,0.3,0.014664709568023682,0.0681477040052414,-0.05348299443721771
3,150,0.3,0.03350900113582611,0.06959724426269531,-0.0360882431268692
3,200,0.3,0.045738354325294495,0.07463428378105164,-0.02889592945575714
3,250,0.3,0.04907560348510742,0.07461795210838318,-0.025542348623275757
3,300,0.3,0.05590793490409851,0.07807400822639465,-0.022166073322296143
3,350,0.3,0.054270192980766296,0.07421344518661499,-0.019943252205848694
3,400,0.3,0.06013481318950653,0.0789145827293396,-0.01877976953983307
3,450,0.3,0.05980640649795532,0.07351966202259064,-0.013713255524635315
3,500,0.3,0.05286501348018646,0.07773303985595703,-0.02486802637577057
3,50,0.4,0.0019990652799606323,0.024906769394874573,-0.02290770411491394
3,100,0.4,0.007323741912841797,0.055436864495277405,-0.04811312258243561
3,150,0.4,0.02087874710559845,0.07136446237564087,-0.05048571527004242
3,200,0.4,0.04306356608867645,0.07219484448432922,-0.02913127839565277
3,250,0.4,0.050537943840026855,0.07067319750785828,-0.02013525366783142
3,300,0.4,0.05184277892112732,0.0755341500043869,-0.023691371083259583
3,350,0.4,0.05119088292121887,0.07778601348400116,-0.026595130562782288
3,400,0.4,0.04998317360877991,0.0738898515701294,-0.023906677961349487
3,450,0.4,0.05405086278915405,0.07559747993946075,-0.0215466171503067
3,500,0.4,0.05430302023887634,0.07694615423679352,-0.022643133997917175
3,50,0.5,0.0011652261018753052,0.008196815848350525,-0.00703158974647522
3,100,0.5,0.0046134889125823975,0.036073923110961914,-0.03146043419837952
3,150,0.5,0.008912429213523865,0.0616772323846817,-0.05276480317115784
3,200,0.5,0.025286242365837097,0.07118135690689087,-0.04589511454105377
3,250,0.5,0.046875983476638794,0.07245419919490814,-0.025578215718269348
3,300,0.5,0.04590162634849548,0.0720590204000473,-0.02615739405155182
3,350,0.5,0.05010491609573364,0.07620909810066223,-0.02610418200492859
3,400,0.5,0.053201645612716675,0.06876647472381592,-0.015564829111099243
3,450,0.5,0.05555388331413269,0.07246355712413788,-0.016909673810005188
3,500,0.5,0.052033379673957825,0.07166683673858643,-0.0196334570646286
3,50,0.6,0.0022301524877548218,0.0040815770626068115,-0.0018514245748519897
3,100,0.6,0.00367070734500885,0.011527106165885925,-0.007856398820877075
3,150,0.6,0.0037558674812316895,0.02709779143333435,-0.02334192395210266
3,200,0.6,0.004385277628898621,0.03729020059108734,-0.03290492296218872
3,250,0.6,0.016833767294883728,0.05315375328063965,-0.03631998598575592
3,300,0.6,0.0275135338306427,0.06366956233978271,-0.036156028509140015
3,350,0.6,0.03819027543067932,0.06677263975143433,-0.028582364320755005
3,400,0.6,0.04627087712287903,0.06617201864719391,-0.01990114152431488
3,450,0.6,0.0522005558013916,0.0718088299036026,-0.019608274102211
3,500,0.6,0.04662691056728363,0.07195340096950531,-0.02532649040222168
3,50,0.7,0.0022438615560531616,0.0022374242544174194,6.4373016357421875e-06
3,100,0.7,0.00418601930141449,0.0011499673128128052,0.0030360519886016846
3,150,0.7,0.0036999881267547607,0.002701878547668457,0.0009981095790863037
3,200,0.7,0.004213646054267883,0.00278376042842865,0.0014298856258392334
3,250,0.7,0.004379048943519592,0.014305785298347473,-0.00992673635482788
3,300,0.7,0.0036724507808685303,0.015526562929153442,-0.011854112148284912
3,350,0.7,0.004443898797035217,0.029377013444900513,-0.024933114647865295
3,400,0.7,0.007696062326431274,0.02501431107521057,-0.017318248748779297
3,450,0.7,0.014311358332633972,0.03875547647476196,-0.02444411814212799
3,500,0.7,0.02417348325252533,0.02699500322341919,-0.00282151997089386
3,50,0.8,0.0017670542001724243,0.0026952028274536133,-0.000928148627281189
3,100,0.8,0.003938198089599609,0.0027751028537750244,0.001163095235824585
3,150,0.8,0.00502265989780426,0.0030065327882766724,0.002016127109527588
3,200,0.8,0.003444358706474304,0.0023559480905532837,0.0010884106159210205
3,250,0.8,0.0032090097665786743,0.0019746720790863037,0.0012343376874923706
3,300,0.8,0.004191413521766663,0.0018574297428131104,0.0023339837789535522
3,350,0.8,0.003676190972328186,0.002028226852416992,0.0016479641199111938
3,400,0.8,0.0045515745878219604,0.0019553154706954956,0.002596259117126465
3,450,0.8,0.003927022218704224,0.0024622082710266113,0.0014648139476776123
3,500,0.8,0.0038449466228485107,0.005799844861030579,-0.001954898238182068
4,50,0.1,0.0032481104135513306,0.05164283514022827,-0.04839472472667694
4,100,0.1,0.037501946091651917,0.06969892978668213,-0.03219698369503021
4,150,0.1,0.05086010694503784,0.07046064734458923,-0.01960054039955139
4,200,0.1,0.04997885227203369,0.06980638206005096,-0.019827529788017273
4,250,0.1,0.05177401006221771,0.07131512463092804,-0.019541114568710327
4,300,0.1,0.04904624819755554,0.07386653125286102,-0.02482028305530548
4,350,0.1,0.05173814296722412,0.07246895134449005,-0.02073080837726593
4,400,0.1,0.05011837184429169,0.0750664621591568,-0.024948090314865112
4,450,0.1,0.054676979780197144,0.07743202149868011,-0.02275504171848297
4,500,0.1,0.05416278541088104,0.07370240986347198,-0.019539624452590942
4,50,0.2,0.0015066564083099365,0.03841584920883179,-0.03690919280052185
4,100,0.2,0.026425987482070923,0.07319973409175873,-0.046773746609687805
4,150,0.2,0.046052128076553345,0.0678628534078598,-0.021810725331306458
4,200,0.2,0.053715646266937256,0.0750916451215744,-0.021375998854637146
4,250,0.2,0.04531073570251465,0.07590080797672272,-0.03059007227420807
4,300,0.2,0.050209224224090576,0.06977936625480652,-0.019570142030715942
4,350,0.2,0.050140202045440674,0.07561230659484863,-0.02547210454940796
4,400,0.2,0.05207805335521698,0.07534445822238922,-0.02326640486717224
4,450,0.2,0.048174068331718445,0.07299670577049255,-0.02482263743877411
4,500,0.2,0.0537424236536026,0.07246428728103638,-0.018721863627433777
4,50,0.3,0.0009926855564117432,0.020121663808822632,-0.01912897825241089
4,100,0.3,0.004939541220664978,0.0726507157087326,-0.06771117448806763
4,150,0.3,0.03127846121788025,0.07328911125659943,-0.04201065003871918
4,200,0.3,0.04997320473194122,0.074832484126091,-0.02485927939414978
4,250,0.3,0.05264146625995636,0.08038352429866791,-0.027742058038711548
4,300,0.3,0.05514177680015564,0.07092735171318054,-0.015785574913024902
4,350,0.3,0.05250227451324463,0.0744372010231018,-0.021934926509857178
4,400,0.3,0.05362400412559509,0.0738941878080368,-0.02027018368244171
4,450,0.3,0.055841341614723206,0.07370094954967499,-0.017859607934951782
4,500,0.3,0.055858418345451355,0.07723984122276306,-0.021381422877311707
4,50,0.4,0.0008094459772109985,0.014291688799858093,-0.013482242822647095
4,100,0.4,0.003635197877883911,0.05116833746433258,-0.04753313958644867
4,150,0.4,0.004024192690849304,0.06914789974689484,-0.06512370705604553
4,200,0.4,0.022341102361679077,0.07235996425151825,-0.05001886188983917
4,250,0.4,0.044362470507621765,0.07046344876289368,-0.02610097825527191
4,300,0.4,0.051500529050827026,0.07488046586513519,-0.023379936814308167
4,350,0.4,0.05032014846801758,0.06937460601329803,-0.019054457545280457
4,400,0.4,0.04959045350551605,0.07102936506271362,-0.02143891155719757
4,450,0.4,0.05425994098186493,0.07189986109733582,-0.017639920115470886
4,500,0.4,0.050881803035736084,0.07043449580669403,-0.019552692770957947
4,50,0.5,0.0016412287950515747,0.002567961812019348,-0.0009267330169677734
4,100,0.5,0.003310561180114746,0.030658483505249023,-0.027347922325134277
4,150,0.5,0.003833383321762085,0.042954087257385254,-0.03912070393562317
4,200,0.5,0.004607111215591431,0.061856359243392944,-0.057249248027801514
4,250,0.5,0.01356591284275055,0.06900468468666077,-0.05543877184391022
4,300,0.5,0.029290705919265747,0.07430598139762878,-0.04501527547836304
4,350,0.5,0.05169945955276489,0.06619568169116974,-0.014496222138404846
4,400,0.5,0.05132685601711273,0.06980559229850769,-0.01847873628139496
4,450,0.5,0.05367256700992584,0.06697417795658112,-0.013301610946655273
4,500,0.5,0.055564552545547485,0.07385522127151489,-0.018290668725967407
4,50,0.6,0.0012213587760925293,0.002705112099647522,-0.0014837533235549927
4,100,0.6,0.0034590810537338257,0.005534037947654724,-0.0020749568939208984
4,150,0.6,0.004358023405075073,0.010310709476470947,-0.005952686071395874
4,200,0.6,0.004516035318374634,0.026773199439048767,-0.022257164120674133
4,250,0.6,0.004072099924087524,0.024593621492385864,-0.02052152156829834
4,300,0.6,0.004442557692527771,0.04028661549091339,-0.03584405779838562
4,350,0.6,0.003318995237350464,0.04800185561180115,-0.044682860374450684
4,400,0.6,0.008759409189224243,0.0667601227760315,-0.05800071358680725
4,450,0.6,0.012116894125938416,0.06568481028079987,-0.05356791615486145
4,500,0.6,0.027616113424301147,0.06223107874393463,-0.034614965319633484
4,50,0.7,0.002370685338973999,0.001820683479309082,0.000550001859664917
4,100,0.7,0.004098355770111084,0.0033306926488876343,0.0007676631212234497
4,150,0.7,0.004077121615409851,0.0019092559814453125,0.0021678656339645386
4,200,0.7,0.0035857558250427246,0.002158418297767639,0.0014273375272750854
4,250,0.7,0.00367698073387146,0.005153879523277283,-0.0014768987894058228
4,300,0.7,0.0033170878887176514,0.007854819297790527,-0.004537731409072876
4,350,0.7,0.003225266933441162,0.01612071692943573,-0.012895449995994568
4,400,0.7,0.0036476850509643555,0.012366056442260742,-0.008718371391296387
4,450,0.7,0.0036265552043914795,0.023808449506759644,-0.020181894302368164
4,500,0.7,0.0035489648580551147,0.02613338828086853,-0.022584423422813416
4,50,0.8,0.0019808411598205566,0.003129810094833374,-0.0011489689350128174
4,100,0.8,0.0034406334161758423,0.0020120739936828613,0.001428559422492981
4,150,0.8,0.003174319863319397,0.0025077760219573975,0.0006665438413619995
4,200,0.8,0.004137217998504639,0.0019209235906600952,0.0022162944078445435
4,250,0.8,0.0036635249853134155,0.0029100775718688965,0.000753447413444519
4,300,0.8,0.003505319356918335,0.0027053356170654297,0.0007999837398529053
4,350,0.8,0.003433629870414734,0.002316609025001526,0.001117020845413208
4,400,0.8,0.003955543041229248,0.002266719937324524,0.0016888231039047241
4,450,0.8,0.0030122101306915283,0.0014419406652450562,0.0015702694654464722
4,500,0.8,0.0034510940313339233,0.0019460320472717285,0.0015050619840621948
5,50,0.1,0.0014403611421585083,0.04027049243450165,-0.03883013129234314
5,100,0.1,0.03508034348487854,0.07008543610572815,-0.03500509262084961
5,150,0.1,0.05025908350944519,0.07518306374549866,-0.024923980236053467
5,200,0.1,0.051874950528144836,0.06847818195819855,-0.01660323143005371
5,250,0.1,0.048909932374954224,0.07209594547748566,-0.023186013102531433
5,300,0.1,0.053516238927841187,0.0675574392080307,-0.014041200280189514
5,350,0.1,0.04814302921295166,0.06609992682933807,-0.017956897616386414
5,400,0.1,0.05192665755748749,0.073275625705719,-0.021348968148231506
5,450,0.1,0.05416630208492279,0.06949649751186371,-0.015330195426940918
5,500,0.1,0.04768674075603485,0.07377859950065613,-0.026091858744621277
5,50,0.2,0.0026773661375045776,0.03351692855358124,-0.03083956241607666
5,100,0.2,0.005755499005317688,0.07053667306900024,-0.06478117406368256
5,150,0.2,0.03455078601837158,0.07102856040000916,-0.03647777438163757
5,200,0.2,0.04880237579345703,0.0734570324420929,-0.024654656648635864
5,250,0.2,0.052488505840301514,0.07006172835826874,-0.017573222517967224
5,300,0.2,0.051598548889160156,0.07879725098609924,-0.027198702096939087
5,350,0.2,0.052793100476264954,0.07272577285766602,-0.019932672381401062
5,400,0.2,0.04918467998504639,0.07280026376247406,-0.023615583777427673
5,450,0.2,0.05043177306652069,0.07295309007167816,-0.02252131700515747
5,500,0.2,0.052312374114990234,0.07595916092395782,-0.02364678680896759
5,50,0.3,0.0010075420141220093,0.012948691844940186,-0.011941149830818176
5,100,0.3,0.002565830945968628,0.06665588915348053,-0.0640900582075119
5,150,0.3,0.0059676021337509155,0.06908944249153137,-0.06312184035778046
5,200,0.3,0.03532394766807556,0.0724649578332901,-0.03714101016521454
5,250,0.3,0.05275049805641174,0.0728287547826767,-0.020078256726264954
5,300,0.3,0.052517205476760864,0.07005305588245392,-0.017535850405693054
5,350,0.3,0.04470007121562958,0.07372938096523285,-0.02902930974960327
5,400,0.3,0.053234413266181946,0.07068143784999847,-0.01744702458381653
5,450,0.3,0.055373311042785645,0.075616255402565,-0.020242944359779358
5,500,0.3,0.055278927087783813,0.0751345306634903,-0.019855603575706482
5,50,0.4,0.002715855836868286,0.009953811764717102,-0.007237955927848816
5,100,0.4,0.002279117703437805,0.04262512922286987,-0.04034601151943207
5,150,0.4,0.004520684480667114,0.058513373136520386,-0.05399268865585327
5,200,0.4,0.004140526056289673,0.06759697198867798,-0.0634564459323883
5,250,0.4,0.02174454927444458,0.07015682756900787,-0.04841227829456329
5,300,0.4,0.044412776827812195,0.07102207839488983,-0.026609301567077637
5,350,0.4,0.057935550808906555,0.06861688196659088,-0.010681331157684326
5,400,0.4,0.05326928198337555,0.07105576992034912,-0.017786487936973572
5,450,0.4,0.05345951020717621,0.07110916078090668,-0.01764965057373047
5,500,0.4,0.055582478642463684,0.07333207130432129,-0.017749592661857605
5,50,0.5,0.0001503080129623413,0.003926500678062439,-0.0037761926651000977
5,100,0.5,0.0030075758695602417,0.01656864583492279,-0.013561069965362549
5,150,0.5,0.0038349032402038574,0.0185452401638031,-0.014710336923599243
5,200,0.5,0.0038383305072784424,0.04157151281833649,-0.037733182311058044
5,250,0.5,0.0034361332654953003,0.06676113605499268,-0.06332500278949738
5,300,0.5,0.003891199827194214,0.06357651948928833,-0.059685319662094116
5,350,0.5,0.006311506032943726,0.06549614667892456,-0.059184640645980835
5,400,0.5,0.019184768199920654,0.05901150405406952,-0.039826735854148865
5,450,0.5,0.04424062371253967,0.06267349421977997,-0.018432870507240295
5,500,0.5,0.055995434522628784,0.06746800243854523,-0.011472567915916443
5,50,0.6,0.0020189136266708374,0.002780050039291382,-0.0007611364126205444
5,100,0.6,0.004868000745773315,0.0016392767429351807,0.0032287240028381348
5,150,0.6,0.00408509373664856,0.011855557560920715,-0.007770463824272156
5,200,0.6,0.003312036395072937,0.017463862895965576,-0.01415182650089264
5,250,0.6,0.003527507185935974,0.004466637969017029,-0.0009391307830810547
5,300,0.6,0.004300430417060852,0.027334541082382202,-0.02303411066532135
5,350,0.6,0.00357799232006073,0.028439611196517944,-0.024861618876457214
5,400,0.6,0.004014536738395691,0.040154024958610535,-0.036139488220214844
5,450,0.6,0.005304127931594849,0.03950437903404236,-0.03420025110244751
5,500,0.6,0.0037599503993988037,0.04596497118473053,-0.042205020785331726
5,50,0.7,0.002224743366241455,0.002868756651878357,-0.0006440132856369019
5,100,0.7,0.0038803070783615112,0.0023660510778427124,0.0015142560005187988
5,150,0.7,0.004516929388046265,0.0027339160442352295,0.0017830133438110352
5,200,0.7,0.004642099142074585,0.0018937289714813232,0.0027483701705932617
5,250,0.7,0.003752991557121277,0.0025850385427474976,0.0011679530143737793
