SMILES,property_LPS_Abs,property_LPS_Lum,property_MPLA_Abs,property_MPLA_Lum,property_CpG_Abs,property_cGAMP_Abs,property_cGAMP_Lum
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0.1053911364369857,-0.7301013391410802,-0.27100594973431885,-0.2310739071239825,-0.15027599505745098,0.16658973593702325,0.6583148925993302
Cc1ccc(CSc2nc3sc4c(c3c(=O)n2-c2ccccc2)CC(C)(C)OC4)c(C)c1,-0.05348522908840002,0.9643501483705459,-0.5228588262960924,-0.09498994904737049,0.07514226332443166,-0.1226412741201881,0.6369977990594841
Cl.Clc1ccc2nsnc2c1NC1=NCCN1,-0.39784443560525357,-0.09345943813144612,-0.6246511312787176,-1.2069071906947229,-0.05012070051558656,0.2454096850463678,0.24636737220697033
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,-0.301429876526208,-0.33306010356977156,-0.2537167380982085,-0.9364662390495274,0.3123826021987723,0.18275907805772162,0.3999509413435815
Cc1cc(C)n(CCC(=O)N2CCc3nc4ccc(F)cn4c(=O)c3C2)n1,-0.37328118389710313,0.5508150648908198,-0.1673568444421885,0.2440554430602616,0.195619223021486,-0.09084399722281321,0.5643254033707801
Cc1ccc(NS(=O)(=O)c2cc3c4c(cccc4c2)C(=O)NC3=O)cc1C,-1.825432612846146,-0.5183943595986179,-0.6461667295166653,-0.9901061559101153,-1.5317618849243608,-1.0496394132014457,-1.3542676157201674
CCCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cccc(C(F)(F)F)c1,-0.19284783353671392,1.4126361846927566,-0.42013935128388824,0.05665176463229165,0.06523818183702894,-0.2830496450803722,0.43284918480425727
Cn1cc(-c2cc(CNC(=O)c3cncc(Br)c3)ccn2)cn1,-0.06851392198633438,0.05053222002843432,0.3069394396819455,0.5356604558141911,-0.15492607548111983,0.0699821201532148,-0.03769275631907469
Cc1cc(OCC(=O)NNC(=O)COc2ccc(Br)cc2Br)cc(C)c1Cl,-0.5836535669179584,-0.28333788999675164,-0.26101566939770326,-0.4678785698245735,-0.008151905269273221,-0.12316095095938806,0.05016216586405509
CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1.Cl,-1.8926576143663567,-2.3170524415364024,-1.529108393791645,-2.5408316595000007,0.42456991589370785,-0.7112677657330678,-3.040354183739074
CC(C)(Oc1ccc(CCNC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc1)C(=O)O,-0.1256253896780787,0.9222732817047425,-0.2926848002950057,-0.1516180153758116,0.4513780426182032,-0.2312001157958631,0.23512164785867437
CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,0.277383644703411,-0.5611108403932693,-0.7417288285608514,-1.5468329395150011,0.38942932501250827,0.5784618599120429,0.8793473486499757
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,0.2633984282997086,-1.124661944959838,2.3667644365641634,-1.380209543341877,-2.630882544002568,2.407121547641692,-1.813535406956023
Brc1ccc(C2CN3CCSC3=N2)cc1.O=C(O)C(=O)O,1.0502732988734458,-1.0509153131077817,-0.16298472943529718,-0.3000554963722592,-0.26970398190823947,0.257648519516845,0.5803065609011072
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,-0.11153738588081627,-0.3100057194536464,-0.1682264279795937,-0.8089312227069964,-0.09974360330983531,-0.552918087363368,-0.099502208913032
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,-0.41010682363451123,0.7797156217287298,-0.5617721034239512,0.481548066992388,0.42952566485618865,-0.43769445790541767,-0.9992494404661489
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.18528225368410434,-0.09354713438117956,0.06392841508514562,-0.3336265565341604,0.2756179833850008,-0.23397995367079935,-0.19342355071343156
COc1ccc(Oc2coc3cc(OC(=O)c4ccc(Cl)c([N+](=O)[O-])c4)ccc3c2=O)cc1,-0.262421301149216,0.6131414687918719,0.07255144305116931,0.9688261670247497,-0.5118939400296464,0.018803426145710476,0.03941142587129365
Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-0.1220181564949038,0.13870516208085312,-0.0733679203891066,0.2815787095514136,0.1798148715889878,0.05136478996526276,0.30032493477109934
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,-0.29712409782003174,0.7159668725188005,0.4362681695599166,0.8873130861834442,1.400098870834862,1.260242192877877,0.8185601128447076
COc1cccc(N2CC(C(=O)NC3CCN(c4nccn5c(C)nnc45)CC3)CC2=O)c1,-0.044539596115523945,0.2647365616363161,-0.36650077291653854,-0.14047887729045985,0.22356519734673722,-0.11317543586122034,0.33385492924479077
CCc1c(C)nc(-n2nc(C)cc2NC(=O)CSCc2ccccc2)[nH]c1=O,-1.2467606930926718,0.4120535150882163,-0.6117978655718844,-0.1801656375805108,-0.2227130153429373,-0.09212074640839633,0.3535759127431776
CCN(C=Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C)CC,-0.39438922459398307,0.4621435412293478,-0.5535882953139665,0.5263417610903931,-0.7316932971556466,-0.16110934917357292,0.3386690708877264
COc1ccc(C(=O)Oc2ccc(-c3ccc(C)cc3)cc2)cc1OC,-0.494607389005939,0.41941162251992614,-0.2055797864003407,0.43759687369539724,-0.7838759624675699,0.45341237604857815,0.29094614403541763
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,0.16084031856635078,-1.7885552673792962,3.816917714921699,-2.189631830321946,0.18431539947475348,-0.5468135791466382,-2.8738021651594607
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,0.9477090095921906,-0.26255038560748023,-0.09184796599981924,1.301461324539923,0.3861712349574968,0.24490390032226145,0.46618193590026974
CN1CCN(C(CC(=O)Nc2cccc(C(F)(F)F)c2)C(=O)O)CC1,0.025336460152860767,0.21398190212135523,-0.7014300370456492,0.14491222970058493,0.19688681393441082,-0.1078834810793469,0.37784085969955306
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,-0.41683220349873423,-0.2583400603109971,0.14995132968115304,0.2801126357071827,-0.4529153715289807,-0.19122810743114466,0.6398529380239802
CCNC(=O)c1ccc(CN2CCc3ccccc3C2)cc1,0.1369796795382656,0.8558843694508167,-0.3538186307597309,-0.26273281387102493,0.554029753808666,-0.16104413460340228,0.08945967019243059
Cc1ccc(N2C(=O)C(Cl)=C(Nc3cccc(C)c3C)C2=O)cc1Cl,-0.48022615631930865,-0.38167359262994266,0.7566135070407372,1.57789306835017,-0.8029272116829138,-0.662062526142219,-1.2902177553978857
Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)ccn2)cn1,5.247176757401663,-1.8222125225270565,2.262552528153182,0.03891969638456057,-0.3572441108848978,0.32989196966070294,-2.8553270491766076
CCCOc1ccc(C=C2SC(N3CCN(c4ccccc4C)CC3)=NC2=O)cc1,-0.24171992960917724,-0.2803143615116475,-0.2952608626396814,-0.5062907759927244,0.3484822687521263,-0.19334551200820851,0.2790475543564838
Cc1cn2c(nc1=O)OC1C(O)C(CO)OC12,-0.1533392319626978,0.6178889018469204,-0.37328130672669296,0.9896431565794864,0.15490216199328324,0.15188970937968713,0.5276780724568543
CN1C(=O)NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C1=O,-0.042544569493275154,0.4579261319834178,-0.1918923738745856,-0.5275786347587564,-0.313647379413056,-0.14250421008667025,0.1467742633932946
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,0.7705078489476196,-0.48893859502959175,-0.09262782133141385,-0.13171455411143387,-0.014459564524155605,-0.014830312816149082,0.44906169534825024
COC(=O)COc1ccc(C=C2C(=O)NC(=S)N(c3cccc(Cl)c3Cl)C2=O)cc1OC,-0.09516050168038083,0.7867590521339184,-0.44581434566383016,0.027621920409546235,-0.012973415236586199,-0.397514667025967,0.10468920913710984
NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,-0.2335361813223284,-0.44998648224003573,-0.18489191166314084,-0.36802256767716646,-1.3510803259714461,-0.3195132429523214,-0.31638457787250956
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,-0.3018576449705295,-0.33240423834752225,0.38933198790866297,-0.9486342031401555,1.1861380109688862,-0.6385937035359918,-0.5975514304548774
NC[C@H]1CC[C@H](C(=O)O)CC1,-0.05480692628923871,-0.2092335303339832,-0.3564716560557172,0.00876697697806786,-0.08510296327865673,1.289032493935879,0.4327079636474299
COc1ccc(C(O)CN2CCN(c3cccc(C)c3C)CC2)cc1OC,-0.39898093974496934,-0.6207926176488935,-0.3845481320882362,-0.2847596346919013,-0.8554994042407476,-0.3532937945167416,0.28592239046780116
CC(C)N(CCC(c1ccccc1)c1cc(CO)ccc1O)C(C)C,0.8004816183068882,-0.2997756405252739,-0.2918656856385599,-0.4506708685415319,-0.0674818748240378,-0.039514922315794405,-0.09688203685055015
O=[N+]([O-])c1cccc2cn[nH]c12,-0.5076227151819742,-0.38334678766395025,0.11572612421921687,-0.04456282051675346,0.22682033559021586,0.04672159030788698,0.4524506293891093
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,0.6993070522009694,-0.12401762122733813,0.721846386358329,-1.5651240216613038,1.3329596958024617,0.03578297905230082,0.5522539462444777
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,-0.3966203488820939,-0.32702014998453993,-0.6458407727606648,0.11415579826474045,-1.3754867911176618,-0.04920945798767662,-2.684319608132618
O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,1.3403808538398625,0.14055163435361295,0.19438007683405512,-0.17366585294372106,-0.09174289974264167,0.34223726583817843,-0.43842473159627665
COc1c(Cl)cc(C(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1Cl,-0.18054079475475565,0.04084062250946612,-1.321424796326566,-0.5429606527130143,0.6744025473152017,-0.00833190058044655,-0.09028686940579164
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.624200617306259,-0.4274949189345687,2.6473743567148733,-0.6203379895715,3.1962380925460594,-0.03334146257835603,2.675849522242418
COc1ccc(CC(=O)N2CCCc3ccccc32)cc1OC,-0.7905855933378253,0.9605036904866233,-0.17622405855786977,1.504418080785762,-0.19220411799169074,-0.5941123936373817,0.35234957020780655
CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,0.8907255002405736,-1.6655323154600064,-0.4969643371838607,0.516342959760169,-1.5392489233441224,0.19809079110316,-0.19870115321993614
CC(C)n1cnc(S(=O)(=O)N2CCC(S(=O)(=O)c3nccn3C)CC2)c1,-0.6230383182802143,0.7469911399603442,-1.3876471937817199,0.022118818731188726,-2.1597907293290115,-0.23426994223521283,0.2068142706998385
COc1ccc(CNc2oc(-c3ccc(COc4ccccc4C)o3)nc2C#N)cc1,0.5891795705742988,-0.5792174841220498,4.350630839683202,0.6554209336405373,1.862852671123254,1.2225830366263608,1.625224545262295
Cc1cc(NCCN(C)C)n2ncc(-c3ccc(Cl)cc3)c2n1,-0.4806983865219687,1.2271005582332812,1.1916396248343986,1.4119410927347371,-2.3306824719038426,-1.0209171460377122,-1.3964408122247838
Br.C=CCn1c(=N)n(CC(=O)c2cccc([N+](=O)[O-])c2)c2ccccc21,-0.21914761605783514,0.224982159886236,-0.5390369402795215,-0.4906588568996297,-1.4036593574934337,-0.2197726466944113,0.9535694150144579
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,-0.09469714326391748,0.5727557913644639,0.7019959198947151,0.12909332403346263,1.0731306623026575,-0.44500665677665535,0.8210740659357396
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,-0.733381117176493,-0.6311024532785622,-0.21764868927056905,-0.42410210187657343,-0.25260755134915064,0.18350813234861474,0.7925176262942675
O=c1oc2cc(O)ccc2c2ccccc12,-0.38880172400235236,-0.08101989350243377,-0.013259731676575457,0.47633772910158034,0.32307600256155483,-0.48886490243717645,-0.26805113522527324
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3F)c2n1,0.06930191253970842,-1.1643843811808774,0.5701900293362755,-0.13334741035799705,0.4983285135948275,0.3652920684595683,-0.07533492756888176
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-0.39974727537232935,-0.2701397179268221,-0.23651286737405397,-0.5088211115766369,0.5407730310569391,-0.07464595147138524,0.6041201518620621
CC(C)(O)CNC(=O)c1cccc([N+](=O)[O-])c1,-0.316238128633889,-0.3323176206666892,-0.3681280408157322,-0.47226730198917927,-0.12332364800792034,-0.3441927022042271,-0.27467628426108043
CN(C)c1ccc(C=C2C(=O)C(=O)c3ccccc32)cc1Br,-0.3506205056120151,-0.2310966573646326,-0.21182589085295514,-0.40091527824729595,0.09526268229492578,-0.09159685490573313,0.5440393228706882
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,0.45591765754894564,0.8967289021781647,0.25619818775667985,0.9548146437988417,0.6290863716263975,0.3501524938273167,1.384475556109756
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,-0.41125343358893635,-0.15706821171695723,-0.13265253846025965,-0.5407658127761262,-2.416500442694995,-0.08214357258665954,-0.06841752563156112
O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1,0.4552939615812301,-1.550015552346423,-0.17082077885544186,-0.0671447641729984,-0.06646623156069624,0.2529922537936214,0.3080168728064346
Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,-0.11394043357155247,-0.4770263159586634,-0.01510759440563844,-0.056909834765601554,0.2374785165350427,-0.06345767947391838,0.5433521575451998
CCn1nnc2c(NCCc3c[nH]c4ccccc34)ncnc21,0.03486459600345718,-0.10551431105786786,0.11795238660988754,-0.041538555909319895,-0.007377528147795389,-0.4637924873973286,-0.4420809098610395
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.6581671809170424,-0.04567553494508192,0.051403108525783975,-0.02102186379901655,0.48776877204893837,-0.49719771402164037,-0.00513846961938374
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,2.095349892042719,-0.7690402764930512,1.1884440853381506,-1.0801170581357464,-2.0140594391557856,0.9037686938196295,-0.7792374296408024
CC(O)C(=O)O.CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,-2.538640523299796,-1.9222034949820639,-2.67754756278262,-1.9649752550171886,-2.8497881427441882,-0.17928357418334537,5.92902742592863
O=C(O)c1cc(I)ccc1NC(=O)C(Cc1ccccc1)NCc1ccccc1,-0.5042960238658524,0.9576584901293844,-0.04872926084018534,-0.24618366712715434,-0.1132138402595264,0.054287334310501825,1.1163597797936289
CCOc1ccc(S(=O)(=O)NCCn2nc(C3CC3)ccc2=O)cc1C,-0.019781782550660626,-0.2657067954957117,-0.06459868566157292,-0.7998290530456118,0.15140464775865917,-0.03451619349094219,0.5264823826058396
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,0.21573002628377602,-0.7203633393456699,-0.40207350153339344,-0.25966471739485475,0.3396851712613514,-0.015168311566376644,0.19967723262726508
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1.239778110032908,-0.48739737867795485,2.982586878084596,-1.9085772194775192,2.4596753628610317,6.240279833214555,-1.751504757445613
COc1ccc(CCNc2nnc(Cc3ccc(Cl)cc3)c(=O)[nH]2)cc1OC,0.05147706929729771,-0.04699397285258515,-0.6379918888067484,-0.2769191577326681,-0.12562246726764853,-0.024971999508702727,0.37073711248618896
Cc1oncc1CNC(=O)c1ccc(C(C)(C)C)cc1,0.04591270479129345,-0.21503816352865832,0.04745762210945494,-0.3379325191347445,0.7633752698594145,-0.09568489296316199,-0.39947882745445024
CC(O)(P(=O)(O)O)P(=O)(O)O,-0.22005212946236458,0.18204973900159632,0.08688961209235459,0.404570349006714,-0.7271679501192758,-0.10234481022978184,0.2883291715313859
NNc1ncnc2scc(-c3ccc(Cl)cc3)c12,-0.5576416908984112,0.6579576088713945,0.9047772965093505,1.1201499217491633,-0.11466145828223268,-1.1921373190755058,-2.1256943389397183
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(O)cc1,-0.48524866976815006,-0.33089145679552556,1.0064780831685713,-0.5125677303641217,1.5974155638624716,-0.25833683956528786,0.5004881496115121
COc1ccc(CCNCc2ccc3ccccc3c2)cc1OC,-0.8314478229817625,0.2586923631004325,-0.7361921766491628,0.3670769078401228,-1.9442618238403906,-0.3132206809642331,0.04233304076408727
CCOc1cc(C=C2C(=O)NC(=O)NC2=O)ccc1OCc1c(Cl)cccc1Cl,-0.17324160296428312,0.7912487424649822,-0.4256370174459837,0.22664703961918062,0.36234903922177286,-0.2006101285542673,0.7418791443957967
Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1,0.3962647160041765,1.0583532279919257,0.0667487157153198,-0.36215791942315556,0.03331201564185134,0.06120458185943993,0.383885114361916
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,8.280220441171918,0.5217572739909144,3.360250821155798,-0.689420928147304,-0.40729870067278146,1.3172199794227084,1.456434163830857
Cc1[nH]c2ccc(Br)cc2c(=O)c1CN1CCCCC1,-0.29033870417284313,0.4950726802350557,-0.5618293696704683,-0.6579983314728446,-0.48361693085546165,-0.23458123904691897,0.2670594231577168
CCCC(=O)c1ccc(N2CCNCC2)c(F)c1,0.09593999931333189,0.950611836597414,-0.343507413542229,1.683379541074989,-2.0028638017130835,-0.22051271025235475,-0.08218551626839508
C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,-1.729453983881006,-1.5877734307663145,-1.4509692408134207,-0.38306443240377763,-1.5071108360784542,-0.0862288475207623,-2.3733708875103554
CNc1nc(Nc2cnn(C3CCN(C4COC4)CC3F)c2Cl)ncc1C(F)(F)F,-0.28129530887001275,-3.0658666154000818,0.7289855306124845,-2.8431976586521595,0.3507831709192634,0.12074548281394235,-1.9213169295431791
Cc1cc(O)c(C(C)C)cc1NC(=O)c1cc(C(C)(C)C)oc1C,-0.5135053545474764,-0.25097936611002997,2.456894293780749,5.013821658249776,0.9211822133133397,0.27875606574700534,-1.2408235119744984
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl,0.4628553820188187,-0.007190214576247601,-0.2531572586881936,-0.9795869383483113,-0.4220132685169863,0.4268739048619406,0.49519324992143193
Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.12217620521979532,-0.04519178441433998,0.20715158751918195,0.16190208163778738,-0.5054925907207835,-0.5737656202176622,-0.9939540499423544
Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,-0.910767648105108,-1.8015121230169506,-0.9446996566117424,-1.9537949033469975,-0.3072100174335071,0.28397587612670644,-0.5021126736958823
CCOC(=O)N1CCN(C(=O)CSc2ccc(-c3ccccc3)nn2)CC1,-0.08994040021100451,-0.3638184038145967,0.09213897944921721,-0.7011519282404433,0.6525665444934928,-0.3176401704170896,0.1917586154828291
O=c1cc(O)c(Cl)c[nH]1,-0.21272680717400771,-0.4747630592624777,-0.1684878876147521,-0.6655175147932022,0.36391289052866044,0.5274050739640844,0.6948405361129031
Cc1cccc2sc(OC3CN(C(=O)Nc4ccccc4C(F)(F)F)C3)nc12,0.12532810114306397,0.31344212871741756,-0.6556785912388666,0.0841254349894521,-0.18336203862213601,0.19825978425576712,0.9279200984818678
COC(CNC(=O)c1cccc(Cl)c1)c1ccccc1C,-0.536144024689559,0.4117903837124159,-0.3561546514499832,0.7522030900564114,-0.6746594421411221,-0.2657517132010199,0.3207394784408766
COc1cccc(CC(=O)N2CCC(Oc3ccc4ccccc4n3)C2)c1,0.2627886514361402,0.2732088485654838,-0.20641840935107414,0.3391306217537032,-0.7189218046206484,-0.09181188443945065,0.21881906471124207
O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccncc1,-0.23670851545259042,-0.17709175392823084,-0.16277087713702496,-0.4502342019515382,0.04077027356026623,-0.030734677696719965,0.5024958389201414
COc1nc(-c2ccc3c(c2)OCO3)n(-c2ccc(NC(=O)CSc3ccccc3)cc2)n1,0.3352021662550783,0.1783045694189195,-0.19609538033268645,-0.7771760359940584,-0.537562930839432,0.016077101404483835,-1.1320463108195993
COc1cc(C=NN2C(=O)c3cccc4cccc(c34)C2=O)cc(Br)c1OC,0.0920965020349639,1.2526292479614105,-0.32274840168689,-0.006992126005188668,0.21213817011914332,-0.19077805561280703,0.48889711537080927
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,-0.2802064381368481,-0.406373501731394,-0.23110925554305287,-0.5589052252035014,0.2712021343861887,-0.05811403869453267,0.36480318434399645
CCC(=O)Nc1ccc(S(=O)(=O)N2CCSC(c3ccccc3C)CC2)c(C)c1,-0.5245099085443805,-0.25822236625763667,-0.4295408831745353,-0.44307998007603744,-0.984884335011085,-0.5421540293671415,-1.8219366345214254
COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,-0.16809322510550198,-0.05564577296283504,-0.2658485361247387,-0.17709922101644873,0.08922561682567387,0.6822322538295911,0.9005869850310676
COC(=O)c1ccc(N2C(=O)NC(=O)C(=Cc3ccc(OCc4ccccc4F)cc3)C2=O)cc1,-0.11268014321015432,0.506470801648171,-0.6283467363326317,-0.16633810891852738,0.33516187298886796,-0.18242041295070374,0.2348984437688902
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,-0.23816021284780012,0.31912777746453336,-0.34945899889419624,-0.3599441060001132,-0.12192805365611929,-0.163704082036606,-1.566685601024919
O=C1c2ccccc2C(=O)C1c1ccncc1,-0.13405141065465814,-0.47056510080764963,-0.40462258027523806,-1.04077220734789,-0.2792360156396469,-0.1904562520734276,-0.48435400885111335
O=C(COc1ccc(Cl)cc1)Nc1ccc(OC(F)(F)F)cc1,-0.20306490124332285,-0.32409404519278956,-0.4079803905913052,-0.7850198052409081,0.23162422350486964,-0.15764232497502337,0.4139296902770595
NC(=O)CN1CC(O)CC1=O,-0.1168120409716489,-0.1762676907023078,-0.20145892285253345,-0.5512285545850595,0.277407334926388,-0.3103725179403093,0.3063003914343089
Cc1n[nH]c(C)c1CCC(=O)NC1CCC(F)(F)CC1,-0.12018212080948784,0.3003058671323444,-0.6313074089189702,-0.3162924380579937,-0.14836272140032983,-0.046335550930472105,0.2850043684818057
COc1ccc(NC(=O)CN(c2ccc(C)c(C)c2)S(C)(=O)=O)cc1,-0.17059032856690406,1.104712251259296,0.04668554003270288,1.2835006109385076,-0.47234104364221907,0.36624474199234913,-0.006047853257720779
Nc1ccccc1NC(=O)c1cnccn1,0.8405423605898653,-1.9168933037461755,0.19665836725759459,-0.9369812176670254,0.7012391786620203,-0.06029741260418995,-1.083163181325053
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1.O=C(O)/C=C/C(=O)O,0.2725487325122604,-0.8404570936959973,2.341976010849953,0.5012535014327701,1.7663632056671126,0.6522456803689269,0.19125811013311236
Cc1ccc(CNC(=O)C(=O)NC2CCCCC2)cc1,-0.32571345822023556,1.117289504745256,-0.3364805552441089,-0.07153918820137019,0.13196475981724706,-0.2791626645102949,0.34304507601779977
Br.Fc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,-0.3519159113632015,-0.1523929829320142,-0.14133983088346158,0.5065578688283641,-0.3297209723195034,-1.0983239346719642,-2.195959712388244
Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,-1.4105746011131293,0.13141846243302563,-0.8019413831546555,0.6968376420782627,-0.18970613939458103,-0.23281865358473575,-2.490132966706537
